# WFIRST pipeline efficiency as a function of S/N.

FILTER: Z
SNR:    0.000   0.000
SNR:    0.500   0.000
SNR:    1.000   0.000
SNR:    1.500   0.000
SNR:    2.000   0.000
SNR:    2.500   0.000
SNR:    3.000   1.000
SNR:    3.500   1.000
SNR:    4.000   1.000
SNR:    4.500   1.000
SNR:    5.000   1.000
SNR:    1000000   1.000

FILTER: Y
SNR:    0.000   0.000
SNR:    0.500   0.000
SNR:    1.000   0.000
SNR:    1.500   0.000
SNR:    2.000   0.000
SNR:    2.500   0.000
SNR:    3.000   1.000
SNR:    3.500   1.000
SNR:    4.000   1.000
SNR:    4.500   1.000
SNR:    5.000   1.000
SNR:    1000000   1.000

FILTER:	J
SNR:    0.000   0.000
SNR:    0.500   0.000
SNR:    1.000   0.000
SNR:    1.500   0.000
SNR:    2.000   0.000
SNR:    2.500   0.000
SNR:    3.000	1.000
SNR:    3.500	1.000
SNR:    4.000	1.000
SNR:    4.500	1.000
SNR:    5.000	1.000
SNR:    1000000   1.000

FILTER:	H
SNR:    0.000   0.000
SNR:    0.500   0.000
SNR:    1.000   0.000
SNR:    1.500   0.000
SNR:    2.000   0.000
SNR:    2.500   0.000
SNR:    3.000	1.000
SNR:    3.500	1.000
SNR:    4.000	1.000
SNR:    4.500	1.000
SNR:    5.000	1.000
SNR:    1000000   1.000

FILTER: F
SNR:    0.000   0.000
SNR:    0.500   0.000
SNR:    1.000   0.000
SNR:    1.500   0.000
SNR:    2.000   0.000
SNR:    2.500   0.000
SNR:    3.000   1.000
SNR:    3.500   1.000
SNR:    4.000   1.000
SNR:    4.500   1.000
SNR:    5.000   1.000
SNR:    1000000   1.000

FILTER: B
SNR:    0.000   0.000
SNR:    0.500   0.000
SNR:    1.000   0.000
SNR:    1.500   0.000
SNR:    2.000   0.000
SNR:    2.500   0.000
SNR:    3.000   1.000
SNR:    3.500   1.000
SNR:    4.000   1.000
SNR:    4.500   1.000
SNR:    5.000   1.000
SNR:    1000000   1.000

FILTER: V
SNR:    0.000   0.000
SNR:    0.500   0.000
SNR:    1.000   0.000
SNR:    1.500   0.000
SNR:    2.000   0.000
SNR:    2.500   0.000
SNR:    3.000   1.000
SNR:    3.500   1.000
SNR:    4.000   1.000
SNR:    4.500   1.000
SNR:    5.000   1.000
SNR:    1000000   1.000

FILTER: R
SNR:    0.000   0.000
SNR:    0.500   0.000
SNR:    1.000   0.000
SNR:    1.500   0.000
SNR:    2.000   0.000
SNR:    2.500   0.000
SNR:    3.000   1.000
SNR:    3.500   1.000
SNR:    4.000   1.000
SNR:    4.500   1.000
SNR:    5.000   1.000
SNR:    1000000   1.000

FILTER: I
SNR:    0.000   0.000
SNR:    0.500   0.000
SNR:    1.000   0.000
SNR:    1.500   0.000
SNR:    2.000   0.000
SNR:    2.500   0.000
SNR:    3.000   1.000
SNR:    3.500   1.000
SNR:    4.000   1.000
SNR:    4.500   1.000
SNR:    5.000   1.000
SNR:    1000000   1.000

FILTER: G
SNR:    0.000   0.000
SNR:    0.500   0.000
SNR:    1.000   0.000
SNR:    1.500   0.000
SNR:    2.000   0.000
SNR:    2.500   0.000
SNR:    3.000   1.000
SNR:    3.500   1.000
SNR:    4.000   1.000
SNR:    4.500   1.000
SNR:    5.000   1.000
SNR:    1000000   1.000

