SPECBIN: 7841.0000 7863.5000 22.450 12.5580 0.1430 19.7940 0.2350 24.7870 0.2980 32.6170 0.3960 46.5080 0.5680 65.9690 0.8070 80.8620 0.9900 104.4830 1.2800 147.8420 1.8120 209.1210 2.5630 295.7690 3.6250 362.2530 4.4400 467.6770 5.7320
SPECBIN: 7863.5000 7886.0000 22.641 12.6390 0.1440 19.9170 0.2370 24.9400 0.3010 32.8170 0.3990 46.7910 0.5720 66.3710 0.8130 81.3540 0.9970 105.1190 1.2890 148.7420 1.8250 210.3930 2.5810 297.5680 3.6510 364.4560 4.4720 470.5220 5.7740
SPECBIN: 7886.0000 7908.5000 22.841 12.7250 0.1460 20.0480 0.2390 25.1020 0.3030 33.0280 0.4020 47.0920 0.5760 66.7970 0.8190 81.8760 1.0050 105.7930 1.2990 149.6940 1.8390 211.7400 2.6010 299.4740 3.6790 366.7900 4.5070 473.5350 5.8180
SPECBIN: 7908.5000 7931.5000 23.032 12.8060 0.1470 20.1720 0.2410 25.2550 0.3050 33.2290 0.4050 47.3770 0.5810 67.2000 0.8250 82.3700 1.0120 106.4310 1.3080 150.5970 1.8520 213.0170 2.6200 301.2790 3.7060 369.0010 4.5390 476.3890 5.8600
SPECBIN: 7931.5000 7954.5000 23.238 12.8940 0.1480 20.3050 0.2420 25.4200 0.3070 33.4450 0.4080 47.6830 0.5850 67.6330 0.8320 82.9010 1.0200 107.1160 1.3190 151.5670 1.8660 214.3890 2.6400 303.2200 3.7350 371.3780 4.5740 479.4580 5.9060
SPECBIN: 7954.5000 7977.5000 23.445 12.9800 0.1490 20.4360 0.2440 25.5820 0.3100 33.6560 0.4110 47.9830 0.5890 68.0580 0.8380 83.4210 1.0280 107.7880 1.3280 152.5180 1.8800 215.7330 2.6600 305.1210 3.7630 373.7060 4.6090 482.4640 5.9500
SPECBIN: 7977.5000 8000.5000 23.652 13.0640 0.1500 20.5630 0.2460 25.7400 0.3120 33.8620 0.4140 48.2750 0.5940 68.4720 0.8440 83.9280 1.0350 108.4430 1.3380 153.4440 1.8940 217.0430 2.6800 306.9730 3.7900 375.9750 4.6420 485.3940 5.9940
SPECBIN: 8000.5000 8024.0000 23.859 13.1480 0.1510 20.6910 0.2480 25.8990 0.3140 34.0690 0.4170 48.5700 0.5980 68.8890 0.8500 84.4390 1.0430 109.1030 1.3480 154.3780 1.9080 218.3640 2.6990 308.8410 3.8180 378.2620 4.6760 488.3460 6.0380
SPECBIN: 8024.0000 8048.0000 24.065 13.2340 0.1520 20.8220 0.2500 26.0610 0.3170 34.2810 0.4200 48.8700 0.6030 69.3150 0.8560 84.9610 1.0500 109.7770 1.3580 155.3310 1.9220 219.7120 2.7190 310.7470 3.8460 380.5970 4.7110 491.3600 6.0820
SPECBIN: 8048.0000 8072.0000 24.281 13.3170 0.1530 20.9480 0.2520 26.2160 0.3190 34.4840 0.4230 49.1590 0.6070 69.7230 0.8630 85.4610 1.0580 110.4230 1.3680 156.2450 1.9360 221.0040 2.7390 312.5750 3.8740 382.8360 4.7450 494.2510 6.1260
SPECBIN: 8072.0000 8096.0000 24.497 13.4000 0.1540 21.0740 0.2530 26.3730 0.3210 34.6880 0.4260 49.4480 0.6110 70.1330 0.8690 85.9630 1.0650 111.0710 1.3770 157.1620 1.9500 222.3010 2.7580 314.4100 3.9010 385.0830 4.7780 497.1520 6.1690
SPECBIN: 8096.0000 8120.0000 24.713 13.4880 0.1550 21.2070 0.2550 26.5370 0.3240 34.9030 0.4290 49.7530 0.6160 70.5640 0.8750 86.4920 1.0730 111.7540 1.3880 158.1280 1.9640 223.6680 2.7790 316.3420 3.9300 387.4500 4.8140 500.2070 6.2150
SPECBIN: 8120.0000 8144.5000 24.931 13.5680 0.1570 21.3290 0.2570 26.6880 0.3260 35.1000 0.4320 50.0330 0.6200 70.9610 0.8810 86.9770 1.0810 112.3820 1.3970 159.0150 1.9770 224.9220 2.7970 318.1160 3.9570 389.6230 4.8460 503.0130 6.2570
SPECBIN: 8144.5000 8169.5000 25.154 13.6560 0.1580 21.4630 0.2590 26.8540 0.3280 35.3170 0.4360 50.3400 0.6240 71.3960 0.8880 87.5100 1.0890 113.0700 1.4070 159.9890 1.9920 226.3000 2.8180 320.0640 3.9860 392.0080 4.8820 506.0920 6.3030
SPECBIN: 8169.5000 8194.5000 25.386 13.7390 0.1590 21.5880 0.2610 27.0090 0.3300 35.5190 0.4390 50.6280 0.6290 71.8020 0.8940 88.0080 1.0960 113.7130 1.4170 160.8990 2.0060 227.5870 2.8380 321.8850 4.0140 394.2380 4.9160 508.9710 6.3470
SPECBIN: 8194.5000 8219.5000 25.618 13.8240 0.1600 21.7170 0.2620 27.1690 0.3330 35.7280 0.4420 50.9230 0.6330 72.2210 0.9000 88.5210 1.1040 114.3760 1.4270 161.8360 2.0200 228.9120 2.8580 323.7590 4.0420 396.5330 4.9510 511.9340 6.3920
SPECBIN: 8219.5000 8245.0000 25.850 13.9100 0.1610 21.8470 0.2640 27.3290 0.3350 35.9370 0.4450 51.2210 0.6380 72.6420 0.9060 89.0370 1.1120 115.0420 1.4370 162.7790 2.0340 230.2460 2.8780 325.6450 4.0710 398.8430 4.9860 514.9160 6.4370
SPECBIN: 8245.0000 8271.0000 26.082 13.9990 0.1620 21.9810 0.2660 27.4960 0.3380 36.1540 0.4480 51.5290 0.6420 73.0780 0.9130 89.5710 1.1200 115.7320 1.4480 163.7550 2.0490 231.6260 2.8990 327.5960 4.1000 401.2330 5.0220 518.0020 6.4840
SPECBIN: 8271.0000 8297.0000 26.323 14.0810 0.1630 22.1060 0.2680 27.6510 0.3400 36.3570 0.4510 51.8160 0.6470 73.4850 0.9190 90.0690 1.1270 116.3750 1.4570 164.6640 2.0630 232.9120 2.9180 329.4160 4.1280 403.4620 5.0560 520.8790 6.5270
SPECBIN: 8297.0000 8323.0000 26.565 14.1650 0.1640 22.2320 0.2700 27.8070 0.3420 36.5600 0.4540 52.1050 0.6510 73.8930 0.9250 90.5700 1.1350 117.0210 1.4670 165.5780 2.0770 234.2050 2.9380 331.2440 4.1560 405.7010 5.0900 523.7690 6.5720
SPECBIN: 8323.0000 8349.0000 26.808 14.2470 0.1650 22.3570 0.2720 27.9610 0.3440 36.7610 0.4570 52.3900 0.6550 74.2970 0.9310 91.0650 1.1430 117.6610 1.4770 166.4830 2.0910 235.4840 2.9580 333.0530 4.1830 407.9170 5.1240 526.6300 6.6150
SPECBIN: 8349.0000 8375.5000 27.057 14.3300 0.1670 22.4820 0.2730 28.1160 0.3470 36.9640 0.4600 52.6780 0.6600 74.7040 0.9380 91.5630 1.1500 118.3050 1.4870 167.3940 2.1050 236.7720 2.9770 334.8750 4.2110 410.1480 5.1580 529.5110 6.6590
SPECBIN: 8375.5000 8402.5000 27.305 14.4160 0.1680 22.6120 0.2750 28.2770 0.3490 37.1730 0.4630 52.9750 0.6640 75.1250 0.9440 92.0790 1.1580 118.9710 1.4970 168.3360 2.1190 238.1040 2.9980 336.7590 4.2400 412.4550 5.1930 532.4890 6.7050
SPECBIN: 8402.5000 8429.5000 27.563 14.5030 0.1690 22.7440 0.2770 28.4400 0.3510 37.3860 0.4670 53.2770 0.6690 75.5530 0.9510 92.6030 1.1660 119.6470 1.5070 169.2930 2.1340 239.4580 3.0190 338.6730 4.2700 414.7990 5.2290 535.5160 6.7520
SPECBIN: 8429.5000 8457.0000 27.820 14.5870 0.1700 22.8700 0.2790 28.5960 0.3540 37.5900 0.4700 53.5660 0.6730 75.9620 0.9570 93.1040 1.1740 120.2940 1.5170 170.2080 2.1480 240.7520 3.0380 340.5040 4.2980 417.0420 5.2640 538.4100 6.7960
SPECBIN: 8457.0000 8484.5000 28.078 14.6750 0.1710 23.0040 0.2810 28.7620 0.3560 37.8060 0.4730 53.8720 0.6780 76.3960 0.9640 93.6350 1.1820 120.9810 1.5280 171.1790 2.1630 242.1260 3.0600 342.4460 4.3280 419.4210 5.3010 541.4820 6.8440
SPECBIN: 8484.5000 8512.0000 28.345 14.7640 0.1720 23.1390 0.2830 28.9280 0.3590 38.0230 0.4760 54.1800 0.6830 76.8310 0.9700 94.1690 1.1900 121.6700 1.5390 172.1540 2.1780 243.5040 3.0810 344.3950 4.3580 421.8080 5.3380 544.5630 6.8910
SPECBIN: 8512.0000 8540.0000 28.603 14.8600 0.1740 23.2840 0.2850 29.1070 0.3610 38.2560 0.4800 54.5110 0.6880 77.3000 0.9780 94.7430 1.1990 122.4110 1.5500 173.2030 2.1940 244.9870 3.1040 346.4930 4.3900 424.3770 5.3780 547.8800 6.9430
SPECBIN: 8540.0000 8568.5000 28.877 14.9500 0.1750 23.4190 0.2870 29.2740 0.3640 38.4740 0.4830 54.8200 0.6920 77.7370 0.9840 95.2790 1.2070 123.1040 1.5610 174.1820 2.2090 246.3720 3.1260 348.4520 4.4210 426.7760 5.4150 550.9770 6.9910
SPECBIN: 8568.5000 8597.5000 29.151 15.0430 0.1760 23.5590 0.2890 29.4470 0.3670 38.7000 0.4870 55.1410 0.6970 78.1910 0.9910 95.8350 1.2160 123.8220 1.5720 175.1970 2.2250 247.8090 3.1480 350.4830 4.4530 429.2640 5.4540 554.1890 7.0410
SPECBIN: 8597.5000 8626.5000 29.435 15.1320 0.1770 23.6930 0.2910 29.6130 0.3690 38.9160 0.4900 55.4470 0.7020 78.6250 0.9980 96.3660 1.2240 124.5080 1.5830 176.1680 2.2400 249.1810 3.1690 352.4240 4.4830 431.6410 5.4910 557.2580 7.0890
SPECBIN: 8626.5000 8655.5000 29.720 15.2280 0.1790 23.8390 0.2930 29.7930 0.3720 39.1510 0.4940 55.7810 0.7070 79.0970 1.0060 96.9440 1.2330 125.2540 1.5940 177.2230 2.2570 250.6730 3.1930 354.5340 4.5160 434.2260 5.5310 560.5950 7.1410
SPECBIN: 8655.5000 8684.5000 30.004 15.3140 0.1800 23.9680 0.2950 29.9530 0.3740 39.3590 0.4970 56.0760 0.7120 79.5140 1.0120 97.4550 1.2410 125.9150 1.6050 178.1580 2.2710 251.9950 3.2130 356.4040 4.5450 436.5150 5.5670 563.5510 7.1870
SPECBIN: 8684.5000 8714.0000 30.288 15.3990 0.1810 24.0960 0.2970 30.1110 0.3770 39.5660 0.5000 56.3690 0.7170 79.9300 1.0190 97.9640 1.2490 126.5720 1.6150 179.0880 2.2860 253.3100 3.2340 358.2640 4.5740 438.7930 5.6030 566.4910 7.2330
SPECBIN: 8714.0000 8744.0000 30.572 15.4930 0.1820 24.2370 0.2990 30.2850 0.3790 39.7920 0.5030 56.6900 0.7220 80.3830 1.0260 98.5200 1.2580 127.2890 1.6260 180.1030 2.3020 254.7460 3.2570 360.2930 4.6060 441.2790 5.6420 569.7010 7.2840
SPECBIN: 8744.0000 8774.5000 30.873 15.5850 0.1830 24.3750 0.3010 30.4560 0.3820 40.0160 0.5070 57.0060 0.7270 80.8310 1.0330 99.0690 1.2670 127.9980 1.6370 181.1050 2.3180 256.1640 3.2790 362.2990 4.6380 443.7360 5.6810 572.8720 7.3340
SPECBIN: 8774.5000 8805.5000 31.173 15.6780 0.1850 24.5150 0.3030 30.6290 0.3840 40.2410 0.5100 57.3250 0.7320 81.2830 1.0400 99.6220 1.2750 128.7120 1.6490 182.1150 2.3340 257.5920 3.3020 364.3190 4.6700 446.2100 5.7200 576.0660 7.3850
SPECBIN: 8805.5000 8836.5000 31.484 15.7700 0.1860 24.6540 0.3050 30.8010 0.3870 40.4650 0.5140 57.6430 0.7370 81.7330 1.0470 100.1730 1.2840 129.4240 1.6600 183.1220 2.3500 259.0160 3.3240 366.3330 4.7020 448.6760 5.7590 579.2500 7.4350
SPECBIN: 8836.5000 8867.5000 31.795 15.8600 0.1870 24.7890 0.3070 30.9670 0.3900 40.6820 0.5170 57.9510 0.7410 82.1680 1.0540 100.7060 1.2930 130.1130 1.6710 184.0960 2.3650 260.3930 3.3460 368.2800 4.7330 451.0610 5.7970 582.3290 7.4840
SPECBIN: 8867.5000 8899.0000 32.106 15.9490 0.1880 24.9230 0.3090 31.1330 0.3920 40.8980 0.5210 58.2580 0.7460 82.6020 1.0610 101.2380 1.3010 130.8000 1.6820 185.0680 2.3810 261.7680 3.3680 370.2240 4.7640 453.4420 5.8350 585.4030 7.5330
SPECBIN: 8899.0000 8931.0000 32.417 16.0410 0.1900 25.0610 0.3110 31.3040 0.3950 41.1210 0.5240 58.5730 0.7510 83.0490 1.0680 101.7850 1.3100 131.5060 1.6930 186.0670 2.3960 263.1800 3.3900 372.2220 4.7960 455.8890 5.8740 588.5620 7.5830
SPECBIN: 8931.0000 8963.0000 32.740 16.1280 0.1910 25.1920 0.3130 31.4650 0.3970 41.3300 0.5270 58.8700 0.7560 83.4690 1.0740 102.3000 1.3180 132.1710 1.7040 187.0080 2.4120 264.5120 3.4120 374.1050 4.8260 458.1950 5.9100 591.5390 7.6310
SPECBIN: 8963.0000 8995.5000 33.068 16.2190 0.1920 25.3280 0.3150 31.6330 0.4000 41.5500 0.5310 59.1810 0.7610 83.9090 1.0820 102.8390 1.3270 132.8670 1.7150 187.9930 2.4270 265.9040 3.4340 376.0740 4.8570 460.6060 5.9490 594.6520 7.6810
SPECBIN: 8995.5000 9028.5000 33.395 16.3090 0.1930 25.4630 0.3170 31.8000 0.4020 41.7670 0.5340 59.4890 0.7660 84.3450 1.0880 103.3730 1.3350 133.5570 1.7260 188.9680 2.4430 267.2840 3.4560 378.0260 4.8880 462.9970 5.9870 597.7380 7.7300
SPECBIN: 9028.5000 9061.5000 33.732 16.3990 0.1950 25.5980 0.3190 31.9660 0.4050 41.9840 0.5380 59.7970 0.7710 84.7810 1.0950 103.9070 1.3440 134.2470 1.7370 189.9440 2.4590 268.6640 3.4780 379.9770 4.9200 465.3860 6.0260 600.8230 7.7800
SPECBIN: 9061.5000 9094.5000 34.070 16.4980 0.1960 25.7480 0.3220 32.1510 0.4080 42.2250 0.5410 60.1380 0.7760 85.2640 1.1030 104.4980 1.3530 135.0100 1.7490 191.0230 2.4760 270.1900 3.5030 382.1350 4.9550 468.0290 6.0680 604.2350 7.8350
SPECBIN: 9094.5000 9128.0000 34.407 16.5880 0.1970 25.8820 0.3240 32.3160 0.4100 42.4400 0.5450 60.4430 0.7810 85.6960 1.1100 105.0270 1.3620 135.6930 1.7600 191.9890 2.4920 271.5560 3.5250 384.0680 4.9860 470.3960 6.1070 607.2910 7.8840
SPECBIN: 9128.0000 9162.5000 34.746 16.6850 0.1990 26.0270 0.3260 32.4960 0.4130 42.6740 0.5490 60.7750 0.7860 86.1650 1.1180 105.6020 1.3710 136.4360 1.7720 193.0400 2.5090 273.0420 3.5490 386.1690 5.0200 472.9700 6.1480 610.6140 7.9380
SPECBIN: 9162.5000 9197.0000 35.100 16.7770 0.2000 26.1660 0.3280 32.6670 0.4160 42.8980 0.5520 61.0920 0.7910 86.6130 1.1250 106.1510 1.3800 137.1450 1.7840 194.0420 2.5250 274.4600 3.5720 388.1740 5.0520 475.4250 6.1880 613.7840 7.9890
SPECBIN: 9197.0000 9231.5000 35.464 16.8700 0.2010 26.3040 0.3300 32.8380 0.4190 43.1200 0.5560 61.4070 0.7960 87.0590 1.1320 106.6970 1.3890 137.8500 1.7950 195.0400 2.5410 275.8710 3.5950 390.1690 5.0850 477.8690 6.2280 616.9390 8.0400
SPECBIN: 9231.5000 9267.0000 35.818 16.9620 0.2020 26.4430 0.3320 33.0090 0.4210 43.3430 0.5590 61.7230 0.8020 87.5060 1.1390 107.2450 1.3980 138.5570 1.8070 196.0400 2.5570 277.2860 3.6180 392.1700 5.1170 480.3200 6.2680 620.1020 8.0920
SPECBIN: 9267.0000 9303.0000 36.182 17.0550 0.2040 26.5810 0.3340 33.1800 0.4240 43.5650 0.5630 62.0380 0.8070 87.9520 1.1470 107.7910 1.4060 139.2620 1.8180 197.0380 2.5740 278.6960 3.6410 394.1640 5.1500 482.7620 6.3080 623.2550 8.1430
SPECBIN: 9303.0000 9339.0000 36.556 17.1470 0.2050 26.7200 0.3370 33.3510 0.4270 43.7870 0.5660 62.3530 0.8120 88.3980 1.1540 108.3370 1.4150 139.9670 1.8300 198.0350 2.5900 280.1070 3.6640 396.1590 5.1820 485.2060 6.3470 626.4100 8.1950
SPECBIN: 9339.0000 9375.0000 36.934 17.2390 0.2060 26.8570 0.3390 33.5200 0.4290 44.0080 0.5700 62.6660 0.8170 88.8400 1.1610 108.8790 1.4240 140.6680 1.8410 199.0260 2.6060 281.5070 3.6870 398.1410 5.2150 487.6320 6.3870 629.5420 8.2460
SPECBIN: 9375.0000 9411.5000 37.313 17.3280 0.2080 26.9900 0.3410 33.6840 0.4320 44.2220 0.5730 62.9680 0.8220 89.2690 1.1680 109.4040 1.4330 141.3450 1.8520 199.9840 2.6220 282.8620 3.7090 400.0560 5.2460 489.9790 6.4260 632.5710 8.2960
SPECBIN: 9411.5000 9449.0000 37.693 17.4220 0.2090 27.1320 0.3430 33.8590 0.4350 44.4500 0.5770 63.2920 0.8270 89.7260 1.1760 109.9630 1.4420 142.0680 1.8640 201.0060 2.6390 284.3080 3.7330 402.1020 5.2800 492.4840 6.4670 635.8050 8.3490
SPECBIN: 9449.0000 9486.5000 38.084 17.5150 0.2100 27.2710 0.3450 34.0300 0.4370 44.6730 0.5810 63.6080 0.8320 90.1730 1.1830 110.5110 1.4510 142.7750 1.8760 202.0070 2.6550 285.7240 3.7560 404.1030 5.3130 494.9350 6.5070 638.9700 8.4010
SPECBIN: 9486.5000 9524.0000 38.484 17.6110 0.2120 27.4140 0.3470 34.2070 0.4400 44.9020 0.5840 63.9330 0.8380 90.6340 1.1910 111.0760 1.4600 143.5040 1.8880 203.0380 2.6720 287.1810 3.7800 406.1650 5.3470 497.4600 6.5490 642.2290 8.4550
SPECBIN: 9524.0000 9562.5000 38.875 17.7060 0.2130 27.5560 0.3490 34.3820 0.4430 45.1310 0.5880 64.2570 0.8430 91.0920 1.1980 111.6370 1.4690 144.2290 1.9000 204.0620 2.6890 288.6300 3.8040 408.2140 5.3810 499.9700 6.5900 645.4700 8.5080
SPECBIN: 9562.5000 9601.5000 39.281 17.8120 0.2140 27.7140 0.3520 34.5770 0.4460 45.3840 0.5920 64.6160 0.8490 91.6000 1.2060 112.2590 1.4800 145.0320 1.9130 205.1990 2.7080 290.2370 3.8310 410.4870 5.4180 502.7530 6.6370 649.0630 8.5680
SPECBIN: 9601.5000 9640.5000 39.697 17.9160 0.2160 27.8700 0.3540 34.7690 0.4490 45.6340 0.5960 64.9700 0.8550 92.1000 1.2150 112.8720 1.4900 145.8240 1.9260 206.3190 2.7260 291.8210 3.8570 412.7270 5.4560 505.4960 6.6820 652.6050 8.6270
SPECBIN: 9640.5000 9680.0000 40.112 18.0140 0.2170 28.0160 0.3570 34.9490 0.4520 45.8690 0.6000 65.3020 0.8600 92.5710 1.2230 113.4480 1.5000 146.5680 1.9380 207.3710 2.7440 293.3100 3.8820 414.8310 5.4910 508.0740 6.7250 655.9330 8.6820
SPECBIN: 9680.0000 9720.0000 40.528 18.1190 0.2190 28.1720 0.3590 35.1410 0.4550 46.1190 0.6040 65.6570 0.8660 93.0730 1.2310 114.0640 1.5100 147.3630 1.9520 208.4950 2.7630 294.8990 3.9080 417.0800 5.5280 510.8280 6.7710 659.4880 8.7420
SPECBIN: 9720.0000 9760.5000 40.955 18.2160 0.2200 28.3170 0.3610 35.3200 0.4580 46.3520 0.6080 65.9870 0.8710 93.5390 1.2390 114.6340 1.5190 148.0990 1.9640 209.5370 2.7800 296.3720 3.9330 419.1630 5.5630 513.3790 6.8140 662.7810 8.7970
SPECBIN: 9760.5000 9801.5000 41.385 18.3200 0.2220 28.4720 0.3640 35.5110 0.4610 46.6000 0.6120 66.3380 0.8770 94.0370 1.2470 115.2440 1.5290 148.8870 1.9770 210.6510 2.7990 297.9480 3.9590 421.3910 5.6000 516.1080 6.8590 666.3040 8.8560
SPECBIN: 9801.5000 9843.0000 41.827 18.4140 0.2230 28.6130 0.3660 35.6850 0.4640 46.8260 0.6160 66.6590 0.8830 94.4900 1.2550 115.7990 1.5390 149.6040 1.9890 211.6650 2.8160 299.3820 3.9830 423.4190 5.6340 518.5920 6.9010 669.5120 8.9100
SPECBIN: 9843.0000 9885.0000 42.268 18.5150 0.2240 28.7630 0.3680 35.8700 0.4670 47.0670 0.6200 67.0010 0.8880 94.9730 1.2630 116.3910 1.5490 150.3680 2.0020 212.7460 2.8340 300.9110 4.0090 425.5820 5.6710 521.2410 6.9460 672.9310 8.9670
SPECBIN: 9885.0000 9927.0000 42.720 18.6080 0.2260 28.9020 0.3700 36.0410 0.4700 47.2910 0.6230 67.3170 0.8940 95.4210 1.2700 116.9390 1.5580 151.0760 2.0140 213.7480 2.8510 302.3270 4.0330 427.5840 5.7050 523.6930 6.9870 676.0970 9.0210
SPECBIN: 9927.0000 9969.5000 43.172 18.7060 0.2270 29.0480 0.3730 36.2210 0.4730 47.5250 0.6270 67.6480 0.8990 95.8900 1.2780 117.5130 1.5680 151.8180 2.0270 214.7960 2.8680 303.8100 4.0580 429.6820 5.7400 526.2620 7.0300 679.4130 9.0770
