3500	0
3600	3.68733E-05
3700	7.37443E-05
3800	0.000110615
3900	0.000147486
4000	0.000184357
4100	0.000236905
4200	0.000273755
4300	0.000280801
4400	0.000285664
4500	0.000289222
4600	0.000291961
4700	0.000294033
4800	0.000295678
4900	0.000296823
5000	0.000297672
5100	0.000298352
5200	0.000298971
5300	0.000299496
5400	0.00029984
5500	0.000300039
5600	0.0003002
5700	0.000300223
5800	0.000300188
5900	0.000300199
6000	0.000300131
6100	0.000299997
6200	0.000299797
6300	0.000299557
6400	0.000299287
6500	0.000299025
6600	0.00029875
6700	0.000298503
6800	0.000298413
6900	0.000298173
7000	0.000297868
7100	0.000297447
7200	0.000297062
7300	0.000296799
7400	0.000296474
7500	0.00029612
7600	0.000295828
7700	0.000295558
7800	0.000295155
7900	0.000294841
8000	0.000294566
8100	0.000294124
8200	0.000293608
8300	0.000293081
8400	0.000292441
8500	0.000291997
8600	0.000291796
8700	0.000291359
8800	0.00029104
8900	0.000290648
9000	0.000290159
9100	0.000289862
9200	0.000289616
9300	0.000289265
9400	0.000288922
9500	0.000288638
9600	0.000288463
9700	0.00028829
9800	0.000288126
9900	0.000287927
10000	0.000287797
10100	0.000287728
10200	0.000287723
10300	0.000287717
10400	0.00028761
10500	0.000287586
10600	0.000287562
10700	0.000287539
10800	0.000287637
10900	0.00028776
11000	0.000287831
11100	0.00028782
11200	0.000287989
11300	0.00028818
11400	0.000288318
11500	0.000288417
11600	0.000288555
11700	0.000288682
11800	0.000288884
11900	0.000289052
12000	0.000289242
12100	0.000289363
12200	0.000289568
12300	0.000289808
12400	0.000289975
12500	0.000290151
12600	0.000487954
12700	0.000803928
12800	0.001219857
12900	0.001747079
13000	0.002397397
13100	0.003181394
13200	0.004111324
13300	0.005198199
13400	0.037246328
13500	0.146099585
13600	0.302151516
13700	0.717489051
13800	1.367384603
13900	1.990779814
14000	2.372184984
14100	2.532221419
14200	2.620337198
14300	2.630710151
14400	2.636709393
14500	2.638721652
14600	2.643734598
14700	2.648539311
14800	2.65319599
14900	2.657651822
15000	2.66467396
15100	2.671461862
15200	2.679012828
15300	2.68388642
15400	2.691315371
15500	2.696055516
15600	2.697796074
15700	2.698426021
15800	2.699328841
15900	2.700726438
16000	2.703228759
16100	2.70734052
16200	2.710992445
16300	2.718542954
16400	2.721979577
16500	2.728409042
16600	2.739026888
16700	2.752344692
16800	2.762449955
16900	2.775390904
17000	2.785400326
17100	2.79581197
17200	2.808849832
17300	2.778102229
17400	2.670418434
17500	2.51529373
17600	2.167400535
17700	1.656119006
17800	1.093738665
17900	0.600945287
18000	0.305782667
18100	0.180068354
18200	0.078610059
18300	0.014997276
18400	0.000521051
18500	0.000414764
18600	0.000323222
18700	0.000245405
18800	0.000180192
18900	0.000126654
19000	8.39814E-05
19100	5.12335E-05
19200	2.98746E-05
19300	2.98828E-05
19400	2.99216E-05
19500	2.99748E-05
19600	3.00062E-05
19700	3.00183E-05
19800	3.0027E-05
19900	3.00267E-05
20000	3.00296E-05
20100	3.00384E-05
20200	3.00413E-05
20300	3.00437E-05
20400	3.00478E-05
20500	3.00551E-05
20600	3.00638E-05
20700	3.00725E-05
20800	3.00811E-05
20900	3.00898E-05
21000	3.00985E-05
21100	3.01037E-05
21200	3.0109E-05
21300	3.01142E-05
21400	3.01195E-05
21500	3.01247E-05
21600	3.01247E-05
21700	3.01247E-05
21800	3.01247E-05
21900	3.01247E-05
22000	3.01247E-05
22100	3.01247E-05
22200	3.01247E-05
22300	3.01247E-05
22400	3.01247E-05
22500	3.01247E-05
22600	3.01247E-05
22700	3.01247E-05
22800	3.01247E-05
22900	3.01247E-05
23000	3.01247E-05
23100	3.01247E-05
23200	3.01247E-05
23300	3.01247E-05
23400	3.01247E-05
23500	3.01247E-05
23600	3.01247E-05
23700	3.01247E-05
23800	3.01247E-05
23900	3.01247E-05
24000	3.01247E-05
24100	3.01247E-05
24200	3.01247E-05
24300	3.01247E-05
24400	3.01247E-05
24500	3.01247E-05
24600	3.01247E-05
24700	3.01247E-05
24800	3.01247E-05
24900	3.01247E-05
25000	3.01246E-05
25100	3.01246E-05
25200	3.01246E-05
25300	3.01245E-05
25400	3.01245E-05
25500	3.01245E-05
25600	3.01245E-05
25700	3.03162E-05
25800	3.06794E-05
25900	3.09871E-05
26000	3.1203E-05
26100	3.13544E-05
26200	3.14605E-05
26300	3.1535E-05
26400	3.15873E-05
26500	3.16239E-05
26600	3.16496E-05
26700	3.16676E-05
26800	3.16803E-05
26900	3.16891E-05
27000	3.16953E-05
27100	3.16997E-05
27200	3.17028E-05
27300	3.17049E-05
27400	3.17064E-05
27500	3.17075E-05
27600	3.17082E-05
27700	3.17087E-05
27800	3.17091E-05
27900	3.17093E-05
28000	3.17095E-05
28100	3.17097E-05
28200	3.17097E-05
28300	3.17098E-05
28400	3.17098E-05
28500	3.17099E-05
28600	3.17099E-05
28700	3.17099E-05
28800	3.17099E-05
28900	3.17099E-05
29000	2.42229E-05
29100	1.69884E-05
29200	1.19146E-05
29300	8.35616E-06
29400	5.86047E-06
29500	4.11014E-06
29600	2.88258E-06
29700	2.02164E-06
29800	1.41784E-06
29900	9.94368E-07
30000	6.97377E-07
30100	0.0
