SURVEY: NIR(CSP)
SNID:   sn2008ar
FILTERS: YJHBVugriwabcdeflmnop
RA:      186.158000  deg
DEC:     10.838167  deg
PIXSIZE:  0.5000  arcsec
CCDNUM: 0
MWEBV: 0.0310    MW E(B-V)
REDSHIFT_HELIO:   0.026100 +- 0.000010  (Helio, z_best)
REDSHIFT_FINAL:   0.029000 +- 0.000010  (CMB)
PEAKMJD: 54535.220

# ============================================
# TERSE LIGHT CURVE OUTPUT:
#
NOBS: 124
NVAR: 5
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR
OBS:  54558.700  V NULL   1.06365e+04 1.17559e+02
OBS:  54562.740  V NULL   8.30233e+03 9.17607e+01
OBS:  54564.720  V NULL   7.51623e+03 8.30724e+01
OBS:  54570.660  V NULL   5.24324e+03 6.27797e+01
OBS:  54571.720  V NULL   4.81726e+03 9.31741e+01
OBS:  54572.710  V NULL   5.01649e+03 1.06268e+02
OBS:  54576.670  V NULL   4.14954e+03 1.03190e+02
OBS:  54582.700  V NULL   3.60413e+03 5.31124e+01
OBS:  54592.690  V NULL   2.92415e+03 4.84784e+01
OBS:  54606.600  V NULL   2.16172e+03 6.57037e+01
OBS:  54542.850  e NULL   1.10459e+04 1.70917e+03
OBS:  54542.860  e NULL   9.39291e+03 1.44475e+03
OBS:  54548.780  e NULL   1.53179e+04 1.31207e+03
OBS:  54555.800  e NULL   1.18032e+04 1.78287e+03
OBS:  54555.820  e NULL   1.71870e+04 1.53549e+03
OBS:  54528.820  H NULL   1.63832e+04 8.45014e+02
OBS:  54536.830  H NULL   1.28115e+04 8.96787e+02
OBS:  54528.820  b NULL   1.93731e+04 6.42360e+02
OBS:  54528.810  b NULL   1.88452e+04 4.85997e+02
OBS:  54536.830  b NULL   1.47096e+04 5.01277e+02
OBS:  54536.820  b NULL   1.38676e+04 4.34265e+02
OBS:  54539.820  b NULL   1.21227e+04 5.35941e+02
OBS:  54544.800  b NULL   6.33870e+03 4.55376e+02
OBS:  54544.810  b NULL   5.53095e+03 4.12630e+02
OBS:  54528.820  Y NULL   1.79804e+04 2.64969e+02
OBS:  54528.810  Y NULL   1.74582e+04 3.53752e+02
OBS:  54536.830  Y NULL   1.22914e+04 2.37736e+02
OBS:  54536.820  Y NULL   1.26241e+04 2.90680e+02
OBS:  54539.820  Y NULL   9.97241e+03 2.20438e+02
OBS:  54539.820  Y NULL   1.06758e+04 2.35986e+02
OBS:  54544.800  Y NULL   8.63774e+03 2.30714e+02
OBS:  54544.810  Y NULL   9.12851e+03 2.35415e+02
OBS:  54559.750  Y NULL   1.62630e+04 2.69618e+02
OBS:  54559.760  Y NULL   1.58635e+04 3.36050e+02
OBS:  54581.690  Y NULL   9.96323e+03 2.29412e+02
OBS:  54581.700  Y NULL   1.00740e+04 2.59797e+02
OBS:  54588.680  Y NULL   7.25103e+03 2.27067e+02
OBS:  54588.690  Y NULL   7.22437e+03 1.99617e+02
OBS:  54593.690  Y NULL   6.74217e+03 2.48391e+02
OBS:  54627.590  Y NULL   1.37911e+03 1.68938e+02
OBS:  54548.780  c NULL   8.61390e+03 7.45768e+02
OBS:  54555.800  c NULL   1.10357e+04 9.14783e+02
OBS:  54602.610  c NULL   5.31618e+03 2.98680e+02
OBS:  54602.610  c NULL   4.55407e+03 2.81029e+02
END:
