SURVEY: WFIRST   
SNID:   139   
IAUC:    NULL 
PHOTOMETRY_VERSION: ROMAN_NIR 
SNTYPE:  1 
FILTERS: ZYJH 
RA:      189.354401  deg 
DEC:     62.221527  deg 
PIXSIZE:  0.1100  arcsec 
CCDNUM: 0  
FAKE:    2   (=> simulated LC with snlc_sim.exe) 
MWEBV:       0.0000    MW E(B-V) 
MWEBV_ERR:   0.0000    error on MWEBV 
REDSHIFT_HELIO:   0.525532 +- 0.000000  (Helio, z_best) 
REDSHIFT_FINAL:   0.526142 +- 0.000000  (CMB) 

VPEC:         0.00  # v_pec correction
VPEC_ERR:     0.00  # error on above  
PEAKMJD:   55004.609 

HOSTGAL_NMATCH:    0  
HOSTGAL_NMATCH2:   0  
 

SIM_MODEL_NAME:  snoopy.B18 
SIM_MODEL_INDEX:  4 
SIM_TYPE_INDEX:   1 
SIM_TYPE_NAME:    UNKNOWN 
SIM_TEMPLATE_INDEX: 0   
SIM_COMMENT:  SN Type = UNKNOWN , MODEL = snoopy.B18  
SIM_LIBID:  43  
SIM_NGEN_LIBID:  1  
SIM_NOBS_UNDEFINED:  0  
SIM_REDSHIFT_HELIO:  0.52553  
SIM_REDSHIFT_CMB:    0.52614  
SIM_REDSHIFT_HOST:   0.52553  
SIM_REDSHIFT_FLAG:   1  # SNSPEC
SIM_VPEC:  -0.0 (km/sec) 
SIM_HOSTLIB_GALID:  0 
SIM_HOSTLIB_NPAR: 0 
SIM_DLMU:      42.3933  mag   [ -5*log10(10pc/dL) ]
SIM_LENSDMU:   0.0000  mag 
SIM_RA:        189.354401 deg  
SIM_DEC:       62.221527 deg  
SIM_MWRV:    3.100   (MilkyWay RV) 
SIM_MWEBV:   0.0000   (MilkyWay E(B-V)) 
SIMOPT_MWCOLORLAW:  94   (MW color-law option) 
SIMOPT_MWEBV:       0   (modify MWEBV_SFD)
SIM_AVTAU:        0.000   (dN/dAV = exp(-AV/AVTAU)) 
SIM_AV:         0.161  mag  (host extinction at 5510 A)
SIM_RV:         3.102   (CCM89 extinction parameter) 
SIM_MAGSMEAR_COH:      0.000  
SIM_GALFRAC:  -9.000 -9.000 -9.000 -9.000  (ZYJH F_gal/F_SNpeak for PSF=1'')
SIM_PEAKMAG:   23.06  23.53  23.95  24.51  (ZYJH obs)
SIM_EXPOSURE:     1.0    1.0    1.0    1.0  (ZYJH obs)
SIM_PEAKMJD:   55005.000000  days 
SIM_STRETCH:    1.000  
SIM_SEARCHEFF_MASK:  3  (bits 1,2=> found by software,spec) 
SIM_SEARCHEFF_SPEC:  1.0000  (spectro-search efficiency (ignores pipelines)) 
SIM_RISETIME_SHIFT:   0.0 days 
SIM_FALLTIME_SHIFT:   0.0 days 



# ============================================ 
# TERSE LIGHT CURVE OUTPUT: 
#
NOBS: 308 
NVAR: 14 
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR PHOTFLAG   ZPT  PSF  SIM_MAGOBS  FLT_REST  SIM_MAGREST AVWARP KCOR
OBS:  54990.000  Y MEDIUM   2.2604e+01   1.379e+00    0  31.483   0.91  24.1865  i -17.5827 0.065 -0.624
OBS:  54990.000  Z MEDIUM   2.8128e+01   1.528e+00    0  31.401   0.91  23.9502  r -17.9914 0.429 -0.452
OBS:  54990.000  H MEDIUM   1.3152e+01   8.148e-01    0  32.024   0.92  24.6614  Y -17.8483 -1.064 0.116
OBS:  54990.000  J MEDIUM   1.6367e+01   1.092e+00    0  31.688   0.91  24.4148  i -17.6135 -0.329 -0.365
DETECTION:  1 obs satisfy YJ+HJ  at MJD_TRIGGER=54990.0000 
OBS:  54991.000  J MEDIUM   1.9677e+01   1.124e+00    0  31.688   0.91  24.3077  i -17.7459 -0.438 -0.340
OBS:  54991.000  H MEDIUM   1.4653e+01   8.289e-01    0  32.024   0.92  24.5727  Y -17.9413 -1.073 0.121
OBS:  54991.000  Z MEDIUM   2.7363e+01   1.522e+00    0  31.401   0.91  23.8052  r -18.1310 0.395 -0.457
OBS:  54991.000  Y MEDIUM   2.3424e+01   1.387e+00    0  31.483   0.91  24.0546  i -17.7152 -0.001 -0.624
OBS:  54992.000  Y MEDIUM   2.6622e+01   1.416e+00    0  31.483   0.91  23.9437  i -17.8266 -0.012 -0.623
OBS:  54992.000  J MEDIUM   1.7968e+01   1.108e+00    0  31.688   0.91  24.2138  i -17.8573 -0.538 -0.322
OBS:  54992.000  H MEDIUM   1.7366e+01   8.539e-01    0  32.024   0.92  24.4952  Y -18.0181 -1.085 0.120
OBS:  54992.000  Z MEDIUM   3.3348e+01   1.575e+00    0  31.401   0.91  23.6853  r -18.2462 0.373 -0.462
OBS:  54993.000  Z MEDIUM   3.7052e+01   1.607e+00    0  31.401   0.91  23.5797  r -18.3472 0.355 -0.466
OBS:  54993.000  H MEDIUM   1.6699e+01   8.479e-01    0  32.024   0.92  24.4253  Y -18.0844 -1.101 0.116
OBS:  54993.000  Y MEDIUM   2.6694e+01   1.417e+00    0  31.483   0.91  23.8452  i -17.9252 0.005 -0.623
OBS:  54993.000  J MEDIUM   2.0585e+01   1.132e+00    0  31.688   0.91  24.1280  i -17.9559 -0.632 -0.309
OBS:  54994.000  Y MEDIUM   3.1536e+01   1.460e+00    0  31.483   0.91  23.7652  i -18.0044 0.053 -0.624
OBS:  54994.000  J MEDIUM   2.5949e+01   1.181e+00    0  31.688   0.91  24.0560  i -18.0352 -0.729 -0.302
OBS:  54994.000  Z MEDIUM   3.9911e+01   1.631e+00    0  31.401   0.91  23.4940  r -18.4284 0.340 -0.471
OBS:  54994.000  H MEDIUM   1.8190e+01   8.614e-01    0  32.024   0.92  24.3686  Y -18.1335 -1.125 0.109
OBS:  54995.000  Y MEDIUM   3.2894e+01   1.471e+00    0  31.483   0.91  23.6992  i -18.0672 0.097 -0.627
OBS:  54995.000  H MEDIUM   1.8406e+01   8.633e-01    0  32.024   0.92  24.3253  Y -18.1697 -1.144 0.102
OBS:  54995.000  J MEDIUM   2.4774e+01   1.171e+00    0  31.688   0.91  23.9984  i -18.0980 -0.816 -0.297
OBS:  54995.000  Z MEDIUM   4.3097e+01   1.658e+00    0  31.401   0.91  23.4215  r -18.4977 0.335 -0.474
OBS:  54996.000  H MEDIUM   1.9541e+01   8.735e-01    0  32.024   0.92  24.2910  Y -18.1968 -1.157 0.094
OBS:  54996.000  Y MEDIUM   3.4314e+01   1.484e+00    0  31.483   0.91  23.6427  i -18.1193 0.140 -0.631
OBS:  54996.000  J MEDIUM   2.8928e+01   1.208e+00    0  31.688   0.91  23.9500  i -18.1500 -0.899 -0.293
OBS:  54996.000  Z MEDIUM   4.5856e+01   1.680e+00    0  31.401   0.91  23.3577  r -18.5589 0.336 -0.477
OBS:  54997.000  J MEDIUM   2.6872e+01   1.190e+00    0  31.688   0.91  23.9142  i -18.1854 -0.989 -0.294
OBS:  54997.000  Y MEDIUM   3.4478e+01   1.485e+00    0  31.483   0.91  23.6012  i -18.1546 0.189 -0.637
OBS:  54997.000  Z MEDIUM   4.6200e+01   1.683e+00    0  31.401   0.91  23.3070  r -18.6074 0.336 -0.479
OBS:  54997.000  H MEDIUM   2.0236e+01   8.796e-01    0  32.024   0.92  24.2717  Y -18.2073 -1.151 0.086
OBS:  54998.000  Y MEDIUM   3.9069e+01   1.524e+00    0  31.483   0.91  23.5709  i -18.1781 0.238 -0.644
OBS:  54998.000  Z MEDIUM   5.0418e+01   1.717e+00    0  31.401   0.91  23.2599  r -18.6497 0.318 -0.484
OBS:  54998.000  J MEDIUM   2.6999e+01   1.191e+00    0  31.688   0.91  23.8885  i -18.2089 -1.078 -0.296
OBS:  54998.000  H MEDIUM   1.9294e+01   8.713e-01    0  32.024   0.92  24.2633  Y -18.2074 -1.147 0.077
OBS:  54999.000  J MEDIUM   2.7606e+01   1.196e+00    0  31.688   0.91  23.8706  i -18.2239 -1.169 -0.299
OBS:  54999.000  Y MEDIUM   3.8581e+01   1.520e+00    0  31.483   0.91  23.5485  i -18.1932 0.284 -0.652
OBS:  54999.000  Z MEDIUM   4.9799e+01   1.712e+00    0  31.401   0.91  23.2157  r -18.6875 0.286 -0.490
OBS:  54999.000  H MEDIUM   1.8566e+01   8.648e-01    0  32.024   0.92  24.2632  Y -18.1998 -1.144 0.070
OBS:  55000.000  J MEDIUM   2.9374e+01   1.212e+00    0  31.688   0.91  23.8680  i -18.2266 -1.267 -0.299
OBS:  55000.000  H MEDIUM   2.0460e+01   8.816e-01    0  32.024   0.92  24.2806  Y -18.1768 -1.143 0.064
OBS:  55000.000  Y MEDIUM   3.8026e+01   1.515e+00    0  31.483   0.91  23.5371  i -18.1959 0.319 -0.660
OBS:  55000.000  Z MEDIUM   5.3088e+01   1.739e+00    0  31.401   0.91  23.1770  r -18.7182 0.236 -0.498
OBS:  55001.000  J MEDIUM   2.7984e+01   1.199e+00    0  31.688   0.91  23.8739  i -18.2221 -1.361 -0.297
OBS:  55001.000  H MEDIUM   1.9835e+01   8.761e-01    0  32.024   0.92  24.3079  Y -18.1463 -1.128 0.061
OBS:  55001.000  Y MEDIUM   3.9753e+01   1.530e+00    0  31.483   0.91  23.5299  i -18.1914 0.333 -0.672
OBS:  55001.000  Z MEDIUM   5.2605e+01   1.735e+00    0  31.401   0.91  23.1435  r -18.7447 0.195 -0.505
OBS:  55002.000  H MEDIUM   1.7243e+01   8.528e-01    0  32.024   0.92  24.3435  Y -18.1097 -1.101 0.060
OBS:  55002.000  J MEDIUM   2.8350e+01   1.203e+00    0  31.688   0.91  23.8863  i -18.2120 -1.450 -0.295
OBS:  55002.000  Y MEDIUM   3.8276e+01   1.517e+00    0  31.483   0.91  23.5259  i -18.1813 0.332 -0.686
OBS:  55002.000  Z MEDIUM   5.8594e+01   1.782e+00    0  31.401   0.91  23.1147  r -18.7680 0.165 -0.511
OBS:  55003.000  H MEDIUM   1.8179e+01   8.613e-01    0  32.024   0.92  24.3944  Y -18.0619 -1.024 0.063
OBS:  55003.000  J MEDIUM   2.6416e+01   1.185e+00    0  31.688   0.91  23.9051  i -18.1956 -1.553 -0.293
OBS:  55003.000  Z MEDIUM   5.6540e+01   1.766e+00    0  31.401   0.91  23.0931  r -18.7863 0.152 -0.514
OBS:  55003.000  Y MEDIUM   3.8591e+01   1.520e+00    0  31.483   0.91  23.5257  i -18.1649 0.335 -0.703
OBS:  55004.000  Y MEDIUM   4.0351e+01   1.535e+00    0  31.483   0.91  23.5269  i -18.1461 0.332 -0.720
OBS:  55004.000  H MEDIUM   1.7226e+01   8.527e-01    0  32.024   0.92  24.4489  Y -18.0102 -0.920 0.066
OBS:  55004.000  J MEDIUM   2.5998e+01   1.182e+00    0  31.688   0.91  23.9274  i -18.1768 -1.639 -0.289
OBS:  55004.000  Z MEDIUM   5.9355e+01   1.788e+00    0  31.401   0.91  23.0761  r -18.8015 0.148 -0.516
OBS:  55005.000  Y MEDIUM   3.6480e+01   1.502e+00    0  31.483   0.91  23.5294  i -18.1250 0.321 -0.739
OBS:  55005.000  Z MEDIUM   5.7083e+01   1.770e+00    0  31.401   0.91  23.0631  r -18.8139 0.151 -0.516
OBS:  55005.000  H MEDIUM   1.5425e+01   8.361e-01    0  32.024   0.92  24.5067  Y -17.9552 -0.792 0.069
OBS:  55005.000  J MEDIUM   2.5854e+01   1.180e+00    0  31.688   0.91  23.9528  i -18.1558 -1.712 -0.285
OBS:  55006.000  Z MEDIUM   6.2771e+01   1.814e+00    0  31.401   0.91  23.0570  r -18.8211 0.167 -0.515
OBS:  55006.000  H MEDIUM   1.4491e+01   8.274e-01    0  32.024   0.92  24.5680  Y -17.8969 -0.615 0.072
OBS:  55006.000  Y MEDIUM   3.9661e+01   1.529e+00    0  31.483   0.91  23.5342  i -18.1020 0.294 -0.757
OBS:  55006.000  J MEDIUM   2.5641e+01   1.179e+00    0  31.688   0.91  23.9817  i -18.1328 -1.750 -0.279
OBS:  55007.000  Z MEDIUM   5.9832e+01   1.791e+00    0  31.401   0.91  23.0543  r -18.8248 0.183 -0.514
OBS:  55007.000  H MEDIUM   1.3825e+01   8.212e-01    0  32.024   0.92  24.6277  Y -17.8382 -0.426 0.073
OBS:  55007.000  Y MEDIUM   3.9264e+01   1.526e+00    0  31.483   0.91  23.5409  i -18.0787 0.270 -0.774
OBS:  55007.000  J MEDIUM   2.4357e+01   1.167e+00    0  31.688   0.91  24.0112  i -18.1095 -1.775 -0.273
OBS:  55008.000  J MEDIUM   2.4643e+01   1.170e+00    0  31.688   0.91  24.0414  i -18.0858 -1.785 -0.266
OBS:  55008.000  H MEDIUM   1.3712e+01   8.201e-01    0  32.024   0.92  24.6854  Y -17.7792 -0.224 0.071
OBS:  55008.000  Y MEDIUM   3.8977e+01   1.523e+00    0  31.483   0.91  23.5495  i -18.0551 0.249 -0.789
OBS:  55008.000  Z MEDIUM   5.9821e+01   1.791e+00    0  31.401   0.91  23.0555  r -18.8248 0.198 -0.513
OBS:  55009.000  H MEDIUM   1.4665e+01   8.291e-01    0  32.024   0.92  24.7329  Y -17.7239 -0.057 0.064
OBS:  55009.000  J MEDIUM   2.1556e+01   1.141e+00    0  31.688   0.91  24.0720  i -18.0622 -1.767 -0.259
OBS:  55009.000  Y MEDIUM   3.9163e+01   1.525e+00    0  31.483   0.91  23.5623  i -18.0314 0.216 -0.800
OBS:  55009.000  Z MEDIUM   6.0832e+01   1.799e+00    0  31.401   0.91  23.0625  r -18.8180 0.212 -0.513
OBS:  55010.000  H MEDIUM   1.1732e+01   8.012e-01    0  32.024   0.92  24.7803  Y -17.6705 0.101 0.057
OBS:  55010.000  Y MEDIUM   3.8859e+01   1.522e+00    0  31.483   0.91  23.5776  i -18.0067 0.207 -0.809
OBS:  55010.000  Z MEDIUM   5.9741e+01   1.791e+00    0  31.401   0.91  23.0720  r -18.8074 0.220 -0.514
OBS:  55010.000  J MEDIUM   2.3659e+01   1.161e+00    0  31.688   0.91  24.1023  i -18.0374 -1.757 -0.254
OBS:  55011.000  H MEDIUM   1.2405e+01   8.076e-01    0  32.024   0.92  24.8282  Y -17.6193 0.248 0.054
OBS:  55011.000  Y MEDIUM   3.5224e+01   1.491e+00    0  31.483   0.91  23.5961  i -17.9804 0.230 -0.817
OBS:  55011.000  Z MEDIUM   5.7468e+01   1.773e+00    0  31.401   0.91  23.0849  r -18.7923 0.223 -0.516
OBS:  55011.000  J MEDIUM   2.1979e+01   1.145e+00    0  31.688   0.91  24.1323  i -18.0111 -1.760 -0.250
OBS:  55012.000  Y MEDIUM   3.2512e+01   1.468e+00    0  31.483   0.91  23.6206  i -17.9512 0.285 -0.822
OBS:  55012.000  H MEDIUM   1.1663e+01   8.005e-01    0  32.024   0.92  24.8753  Y -17.5723 0.348 0.054
OBS:  55012.000  J MEDIUM   2.2224e+01   1.148e+00    0  31.688   0.91  24.1618  i -17.9819 -1.779 -0.250
OBS:  55012.000  Z MEDIUM   5.8347e+01   1.780e+00    0  31.401   0.91  23.1027  r -18.7702 0.221 -0.520
OBS:  55013.000  H MEDIUM   1.0954e+01   7.936e-01    0  32.024   0.92  24.9213  Y -17.5280 0.411 0.056
OBS:  55013.000  J MEDIUM   2.0965e+01   1.136e+00    0  31.688   0.91  24.1917  i -17.9507 -1.799 -0.251
OBS:  55013.000  Z MEDIUM   5.6358e+01   1.764e+00    0  31.401   0.91  23.1227  r -18.7443 0.217 -0.526
OBS:  55013.000  Y MEDIUM   3.3747e+01   1.479e+00    0  31.483   0.91  23.6488  i -17.9199 0.339 -0.825
OBS:  55014.000  J MEDIUM   2.1560e+01   1.141e+00    0  31.688   0.91  24.2225  i -17.9165 -1.814 -0.254
OBS:  55014.000  H MEDIUM   1.1906e+01   8.028e-01    0  32.024   0.92  24.9656  Y -17.4873 0.418 0.060
OBS:  55014.000  Y MEDIUM   3.2504e+01   1.468e+00    0  31.483   0.91  23.6818  i -17.8858 0.384 -0.826
