SURVEY:   CfAIR2 
SNID:      2006N 
FILTERS:  abcdefghijklmnopqrsBCDEFGHIJKLMN 
RA:     92.130167  # deg 
DEC:        64.723639  # deg 
REDSHIFT_HELIO: 0.014277 +- 0.000100   # Helio 
REDSHIFT_FINAL: 0.014269 +- 0.000100   # CMB 
MWEBV:      0.083 +-  0.014        # SFD98 * 0.86 
VPEC:      -19.045 
VPEC_ERR:   250.000 
PEAKMJD:  53771.16             # at brightest obs 
HOSTGAL_LOGMASS:  10.5440 +- 0.437  #  

# ----------------------------------- 
NOBS: 168 
NVAR: 7 
VARLIST: MJD   FLT FIELD   FLUXCAL   FLUXCALERR    MAG   MAGERR 
OBS: 53765.180  M NULL  4.91587e+04 7.96290e+03 15.771  0.163 
OBS: 53769.240  M NULL  5.51061e+04 1.27517e+04 15.647  0.226 
OBS: 53772.140  M NULL  5.31618e+04 3.80210e+03 15.686  0.075 
OBS: 53786.140  M NULL  4.03274e+04 2.72528e+03 15.986  0.071 
OBS: 53787.190  M NULL  4.27366e+04 6.46735e+03 15.923  0.153 
OBS: 53788.210  M NULL  4.16869e+04 3.39473e+03 15.950  0.085 
OBS: 53789.170  M NULL  4.58353e+04 8.01648e+03 15.847  0.175 
OBS: 53790.200  M NULL  3.84769e+04 5.86355e+03 16.037  0.154 
OBS: 53791.170  M NULL  3.40722e+04 3.80694e+03 16.169  0.115 
OBS: 53797.170  M NULL  2.98126e+04 5.21415e+03 16.314  0.175 
OBS: 53799.150  M NULL  2.86286e+04 5.00707e+03 16.358  0.175 
OBS: 53811.180  M NULL  1.54028e+04 3.98818e+03 17.031  0.250 
OBS: 53765.180  L NULL  3.89045e+04 3.40129e+03 16.025  0.091 
OBS: 53767.210  L NULL  2.44118e+04 1.84246e+03 16.531  0.079 
OBS: 53768.200  L NULL  2.10863e+04 5.95330e+03 16.690  0.270 
OBS: 53769.240  L NULL  2.07205e+04 5.36506e+03 16.709  0.250 
OBS: 53771.160  L NULL  1.62480e+04 4.89662e+03 16.973  0.286 
OBS: 53772.140  L NULL  1.97879e+04 3.76258e+03 16.759  0.189 
OBS: 53787.190  L NULL  2.75423e+04 5.78500e+03 16.400  0.207 
OBS: 53789.170  L NULL  2.54214e+04 8.55674e+03 16.487  0.315 
OBS: 53790.200  L NULL  1.92132e+04 3.36034e+03 16.791  0.175 
OBS: 53791.170  L NULL  1.67803e+04 5.07716e+03 16.938  0.287 
OBS: 53797.170  L NULL  1.26824e+04 2.59330e+03 17.242  0.202 
OBS: 53798.170  L NULL  1.28233e+04 3.04023e+03 17.230  0.231 
OBS: 53799.150  L NULL  1.13658e+04 3.08860e+03 17.361  0.261 
OBS: 53811.180  L NULL  6.60085e+03 1.15447e+03 17.951  0.175 
OBS: 53765.180  N NULL  4.73369e+04 8.27911e+03 15.812  0.175 
OBS: 53768.200  N NULL  5.57186e+04 4.64848e+03 15.635  0.087 
OBS: 53771.160  N NULL  6.38557e+04 2.64094e+03 15.487  0.044 
OBS: 53772.140  N NULL  5.82908e+04 5.50616e+03 15.586  0.098 
OBS: 53787.190  N NULL  3.81944e+04 4.97736e+03 16.045  0.133 
OBS: 53789.170  N NULL  3.84415e+04 6.72332e+03 16.038  0.175 
OBS: 53799.150  N NULL  2.59657e+04 9.87694e+03 16.464  0.350 
OBS: 53761.349  f NULL  8.58223e+04 1.51508e+03 15.166  0.019 
OBS: 53764.316  f NULL  6.11505e+04 1.36677e+03 15.534  0.024 
OBS: 53765.273  f NULL  5.61824e+04 1.25573e+03 15.626  0.024 
OBS: 53765.277  f NULL  5.58727e+04 1.14368e+03 15.632  0.022 
OBS: 53766.276  f NULL  5.14280e+04 1.39215e+03 15.722  0.029 
