SURVEY:   CfAIR2 
SNID:      2005cf 
FILTERS:  abcdefghijklmnopqrsBCDEFGHIJKLMN 
RA:    230.389000  # deg 
DEC:        -7.448890  # deg 
REDSHIFT_HELIO: 0.006434 +- 0.000100   # Helio 
REDSHIFT_FINAL: 0.007018 +- 0.000100   # CMB 
MWEBV:      0.084 +-  0.014        # SFD98 * 0.86 
VPEC:      -29.433 
VPEC_ERR:   250.000 
PEAKMJD:  53532.23             # at brightest obs 
HOSTGAL_LOGMASS:  9.24700 +- 4.066  #  

# ----------------------------------- 
NOBS: 159 
NVAR: 7 
VARLIST: MJD   FLT FIELD   FLUXCAL   FLUXCALERR    MAG   MAGERR 
OBS: 53522.240  M NULL  1.34400e+05 2.37266e+03 14.679  0.019 
OBS: 53523.250  M NULL  1.57906e+05 4.57354e+03 14.504  0.031 
OBS: 53524.240  M NULL  1.89496e+05 5.48848e+03 14.306  0.031 
OBS: 53532.230  M NULL  2.59896e+05 5.56431e+03 13.963  0.023 
OBS: 53534.230  M NULL  2.42996e+05 8.19215e+03 14.036  0.036 
OBS: 53535.220  M NULL  2.19786e+05 2.85238e+03 14.145  0.014 
OBS: 53536.210  M NULL  2.16770e+05 6.89560e+03 14.160  0.034 
OBS: 53539.210  M NULL  2.13010e+05 1.12749e+04 14.179  0.056 
OBS: 53551.160  M NULL  2.52348e+05 1.53221e+04 13.995  0.064 
OBS: 53553.170  M NULL  2.59657e+05 1.55123e+04 13.964  0.063 
OBS: 53554.170  M NULL  2.32916e+05 7.18797e+03 14.082  0.033 
OBS: 53555.280  M NULL  2.50726e+05 1.42456e+04 14.002  0.060 
OBS: 53556.170  M NULL  2.36810e+05 3.73705e+03 14.064  0.017 
OBS: 53557.150  M NULL  2.49804e+05 1.93491e+04 14.006  0.081 
OBS: 53558.150  M NULL  2.50265e+05 2.13790e+04 14.004  0.089 
OBS: 53560.160  M NULL  2.43445e+05 4.06961e+03 14.034  0.018 
OBS: 53563.150  M NULL  2.30144e+05 4.49471e+03 14.095  0.021 
OBS: 53522.240  L NULL  1.30737e+05 2.79906e+03 14.709  0.023 
OBS: 53523.250  L NULL  1.61436e+05 2.24580e+03 14.480  0.015 
OBS: 53524.240  L NULL  2.01558e+05 5.26557e+03 14.239  0.028 
OBS: 53532.230  L NULL  2.93765e+05 1.07439e+04 13.830  0.039 
OBS: 53534.230  L NULL  2.45471e+05 1.01522e+04 14.025  0.044 
OBS: 53535.220  L NULL  2.53980e+05 3.05930e+03 13.988  0.013 
OBS: 53536.210  L NULL  2.35939e+05 3.06201e+03 14.068  0.014 
OBS: 53539.210  L NULL  1.83654e+05 3.93198e+03 14.340  0.023 
OBS: 53551.160  L NULL  7.29122e+04 1.69834e+03 15.343  0.025 
OBS: 53553.170  L NULL  7.48859e+04 1.95635e+03 15.314  0.028 
OBS: 53554.170  L NULL  7.54397e+04 1.61515e+03 15.306  0.023 
OBS: 53555.280  L NULL  7.83430e+04 1.30964e+03 15.265  0.018 
OBS: 53556.170  L NULL  8.08351e+04 1.73066e+03 15.231  0.023 
OBS: 53557.150  L NULL  8.78213e+04 1.88023e+03 15.141  0.023 
OBS: 53558.150  L NULL  8.66962e+04 2.92279e+03 15.155  0.036 
OBS: 53560.160  L NULL  1.04328e+05 2.52848e+03 14.954  0.026 
OBS: 53563.150  L NULL  1.19674e+05 2.67483e+03 14.805  0.024 
OBS: 53522.240  N NULL  1.19234e+05 2.32864e+03 14.809  0.021 
OBS: 53524.240  N NULL  1.85183e+05 3.61661e+03 14.331  0.021 
OBS: 53532.230  N NULL  2.56803e+05 5.49809e+03 13.976  0.023 
OBS: 53534.230  N NULL  2.59418e+05 3.60886e+03 13.965  0.015 
OBS: 53535.220  N NULL  2.35939e+05 7.50537e+03 14.068  0.034 
OBS: 53536.210  N NULL  2.38781e+05 4.21536e+03 14.055  0.019 
OBS: 53539.210  N NULL  2.21208e+05 5.98807e+03 14.138  0.029 
OBS: 53551.160  N NULL  1.99343e+05 3.51913e+03 14.251  0.019 
OBS: 53553.170  N NULL  2.15973e+05 3.40823e+03 14.164  0.017 
OBS: 53555.280  N NULL  2.17771e+05 3.43660e+03 14.155  0.017 
OBS: 53556.170  N NULL  2.19989e+05 4.29637e+03 14.144  0.021 
OBS: 53557.150  N NULL  2.32916e+05 2.37176e+03 14.082  0.011 
OBS: 53558.150  N NULL  2.31420e+05 4.95463e+03 14.089  0.023 
OBS: 53560.160  N NULL  2.25944e+05 4.41267e+03 14.115  0.021 
OBS: 53563.150  N NULL  2.06253e+05 3.64112e+03 14.214  0.019 
OBS: 53521.246  f NULL  4.40555e+04 5.71751e+02 15.890  0.014 
OBS: 53521.249  f NULL  4.38935e+04 5.28715e+02 15.894  0.013 
OBS: 53522.247  f NULL  7.57182e+04 7.71028e+02 15.302  0.011 
OBS: 53523.266  f NULL  1.22236e+05 2.15792e+03 14.782  0.019 
OBS: 53523.270  f NULL  1.17382e+05 1.63294e+03 14.826  0.015 
OBS: 53524.179  f NULL  1.69981e+05 1.73089e+03 14.424  0.011 
OBS: 53524.182  f NULL  1.70137e+05 1.89086e+03 14.423  0.012 
OBS: 53525.186  f NULL  2.27824e+05 2.95670e+03 14.106  0.014 
OBS: 53525.189  f NULL  2.23872e+05 2.69663e+03 14.125  0.013 
OBS: 53526.180  f NULL  2.82879e+05 3.14383e+03 13.871  0.012 
OBS: 53526.183  f NULL  2.85233e+05 3.43575e+03 13.862  0.013 
OBS: 53527.189  f NULL  3.37598e+05 4.06651e+03 13.679  0.013 
OBS: 53527.192  f NULL  3.36977e+05 4.05902e+03 13.681  0.013 
OBS: 53528.332  f NULL  3.96278e+05 4.40412e+03 13.505  0.012 
OBS: 53528.336  f NULL  3.90841e+05 4.34369e+03 13.520  0.012 
OBS: 53530.176  f NULL  4.42996e+05 6.16269e+03 13.384  0.015 
OBS: 53530.179  f NULL  4.41774e+05 6.97155e+03 13.387  0.017 
OBS: 53531.171  f NULL  4.63447e+05 5.58241e+03 13.335  0.013 
OBS: 53531.173  f NULL  4.59621e+05 5.10810e+03 13.344  0.012 
OBS: 53534.236  f NULL  4.38531e+05 6.92037e+03 13.395  0.017 
OBS: 53534.239  f NULL  4.44631e+05 6.60085e+03 13.380  0.016 
OBS: 53535.246  f NULL  4.25402e+05 5.52086e+03 13.428  0.014 
OBS: 53535.249  f NULL  4.11908e+05 6.11504e+03 13.463  0.016 
OBS: 53536.196  f NULL  3.92283e+05 3.62975e+03 13.516  0.010 
OBS: 53536.199  f NULL  3.93007e+05 4.00194e+03 13.514  0.011 
OBS: 53543.176  f NULL  2.12618e+05 2.36297e+03 14.181  0.012 
OBS: 53543.179  f NULL  2.16571e+05 2.20531e+03 14.161  0.011 
OBS: 53543.190  f NULL  2.08353e+05 2.70400e+03 14.203  0.014 
OBS: 53543.193  f NULL  2.10281e+05 2.33700e+03 14.193  0.012 
OBS: 53548.156  f NULL  1.24051e+05 1.14783e+03 14.766  0.010 
OBS: 53548.159  f NULL  1.23937e+05 1.14677e+03 14.767  0.010 
OBS: 53549.213  f NULL  1.06072e+05 1.27768e+03 14.936  0.013 
OBS: 53549.215  f NULL  1.05974e+05 1.07912e+03 14.937  0.011 
OBS: 53550.156  f NULL  9.43626e+04 1.04872e+03 15.063  0.012 
OBS: 53550.159  f NULL  9.20450e+04 9.37282e+02 15.090  0.011 
OBS: 53557.181  f NULL  4.26973e+04 4.74525e+02 15.924  0.012 
OBS: 53521.243  g NULL  5.62859e+04 7.83016e+02 15.624  0.015 
OBS: 53522.241  g NULL  8.52707e+04 1.26590e+03 15.173  0.016 
OBS: 53523.273  g NULL  1.18359e+05 2.20045e+03 14.817  0.020 
OBS: 53524.185  g NULL  1.51217e+05 1.82147e+03 14.551  0.013 
OBS: 53525.192  g NULL  1.88799e+05 2.97940e+03 14.310  0.017 
OBS: 53526.187  g NULL  2.22844e+05 3.51665e+03 14.130  0.017 
