SURVEY:   CfAIR2 
SNID:      2006D 
FILTERS:  abcdefghijklmnopqrsBCDEFGHIJKLMN 
RA:    193.141000  # deg 
DEC:        -9.775220  # deg 
REDSHIFT_HELIO: 0.008526 +- 0.000100   # Helio 
REDSHIFT_FINAL: 0.009647 +- 0.000100   # CMB 
MWEBV:      0.039 +-  0.007        # SFD98 * 0.86 
VPEC:      -197.803 
VPEC_ERR:   250.000 
PEAKMJD:  53755.39             # at brightest obs 
HOSTGAL_LOGMASS:  9.82400 +- 3.708  #  

# ----------------------------------- 
NOBS: 192 
NVAR: 7 
VARLIST: MJD   FLT FIELD   FLUXCAL   FLUXCALERR    MAG   MAGERR 
OBS: 53753.390  M NULL  1.42824e+05 5.35994e+03 14.613  0.040 
OBS: 53755.390  M NULL  1.32069e+05 1.46211e+04 14.698  0.114 
OBS: 53758.430  M NULL  1.15985e+05 8.52427e+03 14.839  0.077 
OBS: 53762.430  M NULL  1.12099e+05 4.63616e+03 14.876  0.044 
OBS: 53763.410  M NULL  9.29822e+04 5.37357e+03 15.079  0.061 
OBS: 53765.410  M NULL  8.74984e+04 8.88452e+03 15.145  0.105 
OBS: 53766.410  M NULL  9.50605e+04 4.48006e+03 15.055  0.050 
OBS: 53767.400  M NULL  9.22147e+04 1.12519e+04 15.088  0.125 
OBS: 53768.390  M NULL  9.36699e+04 7.72125e+03 15.071  0.086 
OBS: 53770.500  M NULL  9.95405e+04 6.62901e+03 15.005  0.070 
OBS: 53771.410  M NULL  1.11789e+05 1.13510e+04 14.879  0.105 
OBS: 53776.470  M NULL  1.13763e+05 7.24135e+03 14.860  0.067 
OBS: 53778.350  M NULL  1.19784e+05 8.92203e+03 14.804  0.078 
OBS: 53788.360  M NULL  6.18301e+04 5.90284e+03 15.522  0.099 
OBS: 53791.350  M NULL  5.87219e+04 1.75647e+03 15.578  0.032 
OBS: 53794.320  M NULL  4.88427e+04 3.78322e+03 15.778  0.081 
OBS: 53797.330  M NULL  4.45041e+04 4.11423e+03 15.879  0.096 
OBS: 53800.290  M NULL  3.10456e+04 5.63193e+03 16.270  0.181 
OBS: 53803.290  M NULL  2.44343e+04 4.31355e+02 16.530  0.019 
OBS: 53807.300  M NULL  2.14783e+04 4.67942e+03 16.670  0.214 
OBS: 53817.330  M NULL  1.26940e+04 3.52406e+03 17.241  0.266 
OBS: 53753.390  L NULL  1.73940e+05 6.02974e+03 14.399  0.037 
OBS: 53755.390  L NULL  1.83823e+05 3.59006e+03 14.339  0.021 
OBS: 53757.540  L NULL  1.41906e+05 6.27780e+03 14.620  0.047 
OBS: 53758.430  L NULL  1.37025e+05 5.53570e+03 14.658  0.043 
OBS: 53762.430  L NULL  8.99498e+04 4.58685e+03 15.115  0.054 
OBS: 53763.410  L NULL  7.22437e+04 4.17506e+03 15.353  0.061 
OBS: 53765.410  L NULL  5.07224e+04 5.04749e+03 15.737  0.103 
OBS: 53766.410  L NULL  4.35712e+04 1.51042e+03 15.902  0.037 
OBS: 53767.400  L NULL  3.81241e+04 2.95299e+03 16.047  0.081 
OBS: 53768.390  L NULL  3.51884e+04 1.48908e+03 16.134  0.045 
OBS: 53770.500  L NULL  3.20037e+04 3.18475e+03 16.237  0.103 
OBS: 53771.410  L NULL  3.52209e+04 2.24192e+03 16.133  0.067 
OBS: 53774.370  L NULL  4.57931e+04 1.18570e+04 15.848  0.250 
OBS: 53776.470  L NULL  4.20339e+04 1.17764e+03 15.941  0.030 
OBS: 53778.350  L NULL  4.51648e+04 4.40305e+03 15.863  0.101 
OBS: 53788.360  L NULL  3.71535e+04 2.18337e+03 16.075  0.062 
OBS: 53791.350  L NULL  2.83139e+04 2.16503e+03 16.370  0.080 
OBS: 53794.320  L NULL  2.12618e+04 1.10480e+03 16.681  0.055 
OBS: 53797.330  L NULL  1.75388e+04 2.63557e+03 16.890  0.152 
OBS: 53800.290  L NULL  1.34029e+04 1.81655e+03 17.182  0.138 
OBS: 53803.290  L NULL  1.02707e+04 2.23765e+03 17.471  0.214 
OBS: 53807.300  L NULL  1.03562e+04 2.68148e+03 17.462  0.250 
OBS: 53817.330  L NULL  3.46099e+03 6.05318e+02 18.652  0.175 
OBS: 53753.390  N NULL  1.57616e+05 1.42541e+04 14.506  0.094 
OBS: 53755.390  N NULL  1.66725e+05 9.14861e+03 14.445  0.058 
OBS: 53757.540  N NULL  1.23367e+05 9.06687e+03 14.772  0.077 
OBS: 53758.430  N NULL  1.43615e+05 1.14093e+04 14.607  0.083 
OBS: 53762.430  N NULL  1.13449e+05 1.92295e+04 14.863  0.170 
OBS: 53763.410  N NULL  1.06365e+05 1.97594e+04 14.933  0.185 
OBS: 53765.410  N NULL  9.54113e+04 1.67905e+04 15.051  0.176 
OBS: 53766.410  N NULL  9.90832e+04 1.84066e+04 15.010  0.185 
OBS: 53767.400  N NULL  1.01298e+05 1.81560e+04 14.986  0.179 
OBS: 53768.390  N NULL  9.39291e+04 2.12040e+04 15.068  0.221 
OBS: 53770.500  N NULL  8.33297e+04 1.08592e+04 15.198  0.133 
OBS: 53771.410  N NULL  8.98669e+04 9.39893e+03 15.116  0.108 
OBS: 53776.470  N NULL  1.17923e+05 2.15207e+04 14.821  0.182 
OBS: 53778.350  N NULL  1.15558e+05 8.72165e+03 14.843  0.079 
OBS: 53788.360  N NULL  5.92652e+04 1.35798e+04 15.568  0.224 
OBS: 53791.350  N NULL  6.11505e+04 1.16275e+04 15.534  0.189 
OBS: 53807.300  N NULL  2.56094e+04 8.11930e+03 16.479  0.299 
OBS: 53752.414  h NULL  1.53500e+05 1.53500e+03 14.535  0.010 
OBS: 53752.414  i NULL  1.60700e+05 1.76800e+03 14.485  0.011 
OBS: 53752.434  i NULL  1.59100e+05 1.75000e+03 14.496  0.011 
OBS: 53752.434  j NULL  1.35500e+05 1.62600e+03 14.670  0.012 
OBS: 53753.508  h NULL  1.71900e+05 2.23400e+03 14.412  0.013 
OBS: 53753.512  i NULL  1.77300e+05 2.48300e+03 14.378  0.014 
OBS: 53753.512  j NULL  1.43600e+05 2.01100e+03 14.607  0.014 
OBS: 53753.512  g NULL  1.64700e+05 2.30600e+03 14.458  0.014 
OBS: 53753.520  f NULL  1.68400e+05 5.55800e+03 14.434  0.033 
OBS: 53757.430  h NULL  2.05300e+05 3.08000e+03 14.219  0.015 
OBS: 53757.434  j NULL  1.31000e+05 1.96500e+03 14.707  0.015 
OBS: 53757.434  g NULL  1.87200e+05 2.43400e+03 14.319  0.013 
OBS: 53757.438  f NULL  2.04400e+05 5.10900e+03 14.224  0.025 
OBS: 53764.449  h NULL  1.76000e+05 2.46500e+03 14.386  0.014 
OBS: 53764.449  i NULL  1.63200e+05 2.44800e+03 14.468  0.015 
OBS: 53764.449  j NULL  8.50400e+04 1.36100e+03 15.176  0.016 
OBS: 53764.453  g NULL  1.24400e+05 1.49300e+03 14.763  0.012 
OBS: 53764.453  f NULL  1.06200e+05 2.76000e+03 14.935  0.026 
OBS: 53764.457  f NULL  1.03600e+05 2.69300e+03 14.962  0.026 
OBS: 53765.426  h NULL  1.66700e+05 2.33400e+03 14.445  0.014 
OBS: 53765.430  i NULL  1.48300e+05 2.22500e+03 14.572  0.015 
OBS: 53765.430  j NULL  7.64900e+04 1.14700e+03 15.291  0.015 
OBS: 53765.430  g NULL  1.12600e+05 1.57700e+03 14.871  0.014 
OBS: 53765.434  f NULL  9.49700e+04 2.46900e+03 15.056  0.026 
OBS: 53765.438  f NULL  9.56800e+04 2.39200e+03 15.048  0.025 
OBS: 53766.441  h NULL  1.55700e+05 2.02500e+03 14.519  0.013 
OBS: 53766.445  i NULL  1.37000e+05 1.91800e+03 14.658  0.014 
OBS: 53766.445  j NULL  6.96900e+04 9.75700e+02 15.392  0.014 
OBS: 53766.445  g NULL  1.01500e+05 1.31900e+03 14.984  0.013 
OBS: 53766.449  f NULL  8.31800e+04 2.16300e+03 15.200  0.026 
OBS: 53766.453  f NULL  8.19600e+04 2.13100e+03 15.216  0.026 
OBS: 53768.473  h NULL  1.35400e+05 2.03100e+03 14.671  0.015 
OBS: 53768.477  i NULL  1.19600e+05 1.79300e+03 14.806  0.015 
OBS: 53768.477  j NULL  6.25700e+04 9.38600e+02 15.509  0.015 
OBS: 53768.477  g NULL  8.15100e+04 1.06000e+03 15.222  0.013 
OBS: 53768.480  f NULL  6.22900e+04 1.61900e+03 15.514  0.026 
OBS: 53768.484  f NULL  6.18900e+04 1.60900e+03 15.521  0.026 
OBS: 53776.473  i NULL  9.38400e+04 1.22000e+03 15.069  0.013 
OBS: 53776.477  j NULL  6.94400e+04 9.72100e+02 15.396  0.014 
OBS: 53776.484  f NULL  1.62000e+04 6.96700e+02 16.976  0.043 
OBS: 53777.430  i NULL  9.12900e+04 1.18700e+03 15.099  0.013 
OBS: 53777.430  j NULL  6.92500e+04 1.10800e+03 15.399  0.016 
OBS: 53777.434  h NULL  7.76200e+04 8.53900e+02 15.275  0.011 
OBS: 53778.465  i NULL  8.86300e+04 1.50700e+03 15.131  0.017 
OBS: 53778.465  j NULL  6.92500e+04 1.10800e+03 15.399  0.016 
OBS: 53778.477  g NULL  2.39000e+04 4.06300e+02 16.554  0.017 
OBS: 53779.430  i NULL  8.59000e+04 1.11700e+03 15.165  0.013 
OBS: 53779.434  j NULL  6.98900e+04 1.18800e+03 15.389  0.017 
OBS: 53779.434  h NULL  6.83600e+04 8.88700e+02 15.413  0.013 
OBS: 53781.477  h NULL  6.05300e+04 7.86900e+02 15.545  0.013 
OBS: 53781.480  i NULL  7.61400e+04 9.13700e+02 15.296  0.012 
OBS: 53781.480  j NULL  6.93100e+04 1.17800e+03 15.398  0.017 
OBS: 53786.418  i NULL  5.37000e+04 7.51800e+02 15.675  0.014 
OBS: 53786.418  j NULL  5.13800e+04 7.19300e+02 15.723  0.014 
OBS: 53786.422  h NULL  4.22300e+04 5.91200e+02 15.936  0.014 
OBS: 53786.422  f NULL  8.53500e+03 1.34900e+03 17.672  0.158 
OBS: 53786.426  f NULL  7.72000e+03 1.26600e+03 17.781  0.164 
OBS: 53786.430  g NULL  1.47400e+04 2.35800e+02 17.079  0.016 
OBS: 53788.441  h NULL  3.73600e+04 4.48300e+02 16.069  0.012 
OBS: 53788.445  i NULL  4.63400e+04 6.95200e+02 15.835  0.015 
OBS: 53788.445  j NULL  4.33700e+04 6.50600e+02 15.907  0.015 
OBS: 53788.445  g NULL  1.29500e+04 2.59100e+02 17.219  0.020 
OBS: 53788.449  f NULL  9.47100e+03 4.26200e+02 17.559  0.045 
OBS: 53788.453  f NULL  9.16200e+03 4.67300e+02 17.595  0.051 
OBS: 53794.480  f NULL  7.20400e+03 4.68300e+02 17.856  0.065 
OBS: 53794.484  f NULL  6.85500e+03 3.63300e+02 17.910  0.053 
OBS: 53796.418  i NULL  3.05100e+04 4.27100e+02 16.289  0.014 
OBS: 53796.422  j NULL  2.79800e+04 4.19600e+02 16.383  0.015 
OBS: 53796.422  h NULL  2.65200e+04 3.71300e+02 16.441  0.014 
OBS: 53796.426  f NULL  7.59300e+03 4.63200e+02 17.799  0.061 
