SURVEY:   CfAIR2 
SNID:      2006lf 
FILTERS:  abcdefghijklmnopqrsBCDEFGHIJKLMN 
RA:     69.618042  # deg 
DEC:        44.037111  # deg 
REDSHIFT_HELIO: 0.013189 +- 0.000100   # Helio 
REDSHIFT_FINAL: 0.012956 +- 0.000100   # CMB 
MWEBV:      0.824 +-  0.137        # SFD98 * 0.86 
VPEC:      -280.428 
VPEC_ERR:   250.000 
PEAKMJD:  54044.32             # at brightest obs 
HOSTGAL_LOGMASS:  10.7170 +- 3.137  #  

# ----------------------------------- 
NOBS: 236 
NVAR: 7 
VARLIST: MJD   FLT FIELD   FLUXCAL   FLUXCALERR    MAG   MAGERR 
OBS: 54040.330  M NULL  6.12068e+04 3.65660e+03 15.533  0.063 
OBS: 54041.340  M NULL  5.68068e+04 3.28294e+03 15.614  0.061 
OBS: 54042.350  M NULL  5.58213e+04 1.44536e+04 15.633  0.250 
OBS: 54043.340  M NULL  4.82170e+04 8.43303e+03 15.792  0.175 
OBS: 54044.320  M NULL  4.83059e+04 8.44858e+03 15.790  0.175 
OBS: 54045.320  M NULL  4.36918e+04 2.69559e+03 15.899  0.065 
OBS: 54046.300  M NULL  4.28943e+04 7.50212e+03 15.919  0.175 
OBS: 54047.270  M NULL  4.45041e+04 3.35891e+03 15.879  0.079 
OBS: 54048.280  M NULL  4.30130e+04 1.11372e+04 15.916  0.250 
OBS: 54049.280  M NULL  3.63747e+04 9.41835e+03 16.098  0.250 
OBS: 54050.290  M NULL  3.66438e+04 9.48800e+03 16.090  0.250 
OBS: 54051.390  M NULL  3.75664e+04 9.72691e+03 16.063  0.250 
OBS: 54052.270  M NULL  3.11889e+04 1.65087e+03 16.265  0.056 
OBS: 54053.470  M NULL  3.07044e+04 5.37012e+03 16.282  0.175 
OBS: 54054.320  M NULL  2.72396e+04 7.05301e+03 16.412  0.250 
OBS: 54056.270  M NULL  2.79254e+04 2.89225e+03 16.385  0.107 
OBS: 54057.200  M NULL  3.18273e+04 8.24090e+03 16.243  0.250 
OBS: 54058.200  M NULL  3.63078e+04 6.35015e+03 16.100  0.175 
OBS: 54060.240  M NULL  4.10393e+04 1.30549e+03 15.967  0.034 
OBS: 54061.230  M NULL  4.86631e+04 2.76492e+03 15.782  0.060 
OBS: 54064.210  M NULL  5.34072e+04 2.93059e+03 15.681  0.058 
OBS: 54065.190  M NULL  5.10975e+04 8.93683e+03 15.729  0.175 
OBS: 54066.190  M NULL  5.21915e+04 1.46221e+03 15.706  0.030 
OBS: 54070.190  M NULL  4.09261e+04 2.60507e+03 15.970  0.067 
OBS: 54071.220  M NULL  4.11529e+04 3.10598e+03 15.964  0.079 
OBS: 54072.180  M NULL  3.55468e+04 3.07215e+03 16.123  0.090 
OBS: 54074.180  M NULL  3.24190e+04 2.57549e+03 16.223  0.083 
OBS: 54075.180  M NULL  3.16811e+04 2.10984e+03 16.248  0.070 
OBS: 54076.140  M NULL  2.85496e+04 2.41033e+03 16.361  0.088 
OBS: 54078.310  M NULL  2.50035e+04 2.76809e+03 16.505  0.114 
OBS: 54079.210  M NULL  2.15973e+04 5.59210e+03 16.664  0.250 
OBS: 54080.130  M NULL  2.13206e+04 3.72893e+03 16.678  0.175 
OBS: 54081.130  M NULL  1.64135e+04 2.87067e+03 16.962  0.175 
OBS: 54082.180  M NULL  1.61436e+04 6.21277e+02 16.980  0.041 
OBS: 54085.160  M NULL  1.24738e+04 3.22979e+03 17.260  0.250 
OBS: 54086.180  M NULL  1.15239e+04 2.30538e+03 17.346  0.198 
OBS: 54090.210  M NULL  9.93574e+03 2.57261e+03 17.507  0.250 
OBS: 54091.210  M NULL  9.14534e+03 2.36796e+03 17.597  0.250 
OBS: 54094.190  M NULL  7.82708e+03 2.02663e+03 17.766  0.250 
OBS: 54095.170  M NULL  8.43335e+03 1.47497e+03 17.685  0.175 
OBS: 54096.140  M NULL  8.19596e+03 2.12214e+03 17.716  0.250 
OBS: 54040.330  L NULL  5.67022e+04 1.42774e+03 15.616  0.027 
OBS: 54041.340  L NULL  5.70164e+04 1.32808e+03 15.610  0.025 
OBS: 54042.350  L NULL  5.90473e+04 1.03272e+04 15.572  0.175 
OBS: 54043.340  L NULL  5.86138e+04 1.19979e+03 15.580  0.022 
OBS: 54044.320  L NULL  4.97966e+04 8.70931e+03 15.757  0.175 
OBS: 54045.320  L NULL  4.53733e+04 9.71430e+02 15.858  0.023 
OBS: 54046.300  L NULL  4.20727e+04 8.61204e+02 15.940  0.022 
OBS: 54047.270  L NULL  4.21502e+04 1.09138e+04 15.938  0.250 
OBS: 54048.280  L NULL  3.55795e+04 1.43738e+03 16.122  0.043 
OBS: 54049.280  L NULL  3.13906e+04 1.14806e+03 16.258  0.039 
OBS: 54050.290  L NULL  2.55153e+04 1.05526e+03 16.483  0.044 
OBS: 54051.390  L NULL  2.16172e+04 1.10234e+03 16.663  0.054 
OBS: 54052.270  L NULL  1.68888e+04 1.10815e+03 16.931  0.069 
OBS: 54053.470  L NULL  1.37784e+04 1.01265e+03 17.152  0.077 
OBS: 54054.320  L NULL  1.10866e+04 1.65426e+03 17.388  0.151 
OBS: 54056.270  L NULL  1.12512e+04 7.93581e+02 17.372  0.074 
OBS: 54057.200  L NULL  1.25083e+04 3.23873e+03 17.257  0.250 
OBS: 54058.200  L NULL  1.17274e+04 3.03651e+03 17.327  0.250 
OBS: 54060.240  L NULL  1.16842e+04 6.41144e+02 17.331  0.058 
OBS: 54061.230  L NULL  1.25893e+04 2.20183e+03 17.250  0.175 
OBS: 54063.280  L NULL  1.49830e+04 2.92618e+02 17.061  0.021 
OBS: 54064.210  L NULL  1.68112e+04 9.87930e+02 16.936  0.062 
OBS: 54065.190  L NULL  1.68267e+04 2.94296e+03 16.935  0.175 
OBS: 54066.190  L NULL  1.98061e+04 1.37746e+03 16.758  0.073 
OBS: 54070.190  L NULL  2.06253e+04 1.33308e+03 16.714  0.068 
OBS: 54071.220  L NULL  2.18978e+04 9.26658e+02 16.649  0.045 
OBS: 54072.180  L NULL  1.85866e+04 1.16489e+03 16.827  0.066 
OBS: 54074.180  L NULL  1.44810e+04 7.94612e+02 17.098  0.058 
OBS: 54075.180  L NULL  1.51496e+04 3.92261e+03 17.049  0.250 
OBS: 54076.140  L NULL  1.22687e+04 7.44935e+02 17.278  0.064 
OBS: 54078.310  L NULL  9.82653e+03 1.71864e+03 17.519  0.175 
OBS: 54079.210  L NULL  9.39291e+03 1.64280e+03 17.568  0.175 
OBS: 54080.130  L NULL  8.94540e+03 1.72056e+03 17.621  0.191 
OBS: 54084.170  L NULL  4.56247e+03 7.97965e+02 18.352  0.175 
OBS: 54085.160  L NULL  4.53733e+03 7.93567e+02 18.358  0.175 
OBS: 54086.180  L NULL  4.25011e+03 7.43334e+02 18.429  0.175 
OBS: 54090.210  L NULL  2.42996e+03 7.55699e+02 19.036  0.294 
OBS: 54094.190  L NULL  1.31826e+03 5.21668e+02 19.700  0.362 
