OBS:   56551.296  r  X1   8.5097e+00   1.2771e+01    1   -9  30.768 3.311 20.8 4.8 3.51 1424.06 488.35  20130915 
OBS:   56551.298  i  X1  -4.7548e+00   1.1737e+01    1   -9  31.067 3.223 24.3 8.9 3.68 1417.51 495.20  20130915 
OBS:   56551.300  z  X1   3.4531e+00   1.2279e+01    1   -9  31.521 3.096 39.3 16.6 3.90 1418.21 503.58  20130915 
OBS:   56559.167  g  X1   2.9755e+01   1.4235e+01    1   -9  30.729 2.902 26.5 3.0 3.70 1436.91 478.37  20130923 
OBS:   56559.169  r  X1  -2.4854e+01   1.4365e+01    1   -9  30.762 2.496 31.5 4.8 3.52 1440.74 489.89  20130923 
OBS:   56559.172  i  X1  -2.0397e+01   1.3862e+01    1   -9  31.064 2.416 39.8 8.8 3.64 1454.30 494.68  20130923 
OBS:   56559.174  z  X1  -6.6497e+00   1.1518e+01    1   -9  31.515 2.122 55.8 16.6 3.82 1464.17 492.11  20130923 
OBS:   56563.259  g  X1  -1.4363e+01   4.3641e+00    1   -9  30.834 2.696 8.6 3.1 3.58 1407.27 481.70  20130927 
OBS:   56563.262  r  X1  -9.7272e+00   6.2125e+00    1   -9  30.824 2.411 12.8 4.8 3.46 1400.84 496.88  20130927 
OBS:   56563.264  i  X1  -6.5136e+00   7.9871e+00    1   -9  31.075 2.336 22.4 8.5 3.68 1401.50 505.25  20130927 
OBS:   56563.266  z  X1  -1.4319e+01   9.8775e+00    1   -9  31.536 2.356 43.7 16.7 3.91 1412.26 502.22  20130927 
OBS:   56567.157  g  X1  -4.1809e+00   5.6946e+00    1   -9  30.657 3.284 7.7 2.6 3.52 1406.49 475.80  20131001 
OBS:   56567.160  r  X1  -2.1299e+00   1.3048e+01    1   -9  30.238 3.198 13.0 2.9 3.50 1398.50 471.88  20131001 
OBS:   56567.162  i  X1  -2.0935e+01   9.8097e+00    1   -9  31.003 2.809 21.3 8.0 3.75 1387.69 459.74  20131001 
OBS:   56567.164  z  X1   8.4024e+00   1.1772e+01    1   -9  31.417 2.709 39.7 15.1 3.93 1400.09 471.83  20131001 
OBS:   56575.136  g  X1  -8.0083e+00   4.0070e+00    1   -9  30.779 1.840 10.1 3.2 3.61 1412.12 492.66  20131009 
OBS:   56575.139  r  X1  -5.6054e+00   5.3130e+00    1   -9  30.800 1.596 13.4 4.7 3.46 1407.55 502.34  20131009 
OBS:   56575.141  i  X1  -7.4529e+00   6.0472e+00    1   -9  31.072 1.585 22.3 8.5 3.69 1399.44 496.03  20131009 
OBS:   56575.143  z  X1   3.4120e+00   7.4531e+00    1   -9  31.498 1.634 43.1 16.3 3.94 1406.65 510.44  20131009 
OBS:   56579.125  g  X1  -1.7651e+01   1.2439e+01    1   -9  30.639 2.925 22.6 2.8 3.72 1415.84 477.47  20131013 
OBS:   56579.128  r  X1   5.4491e+00   1.0618e+01    1   -9  30.792 2.513 23.0 4.9 3.56 1405.12 483.78  20131013 
OBS:   56579.130  i  X1  -1.8627e+01   9.5909e+00    1   -9  31.058 2.233 29.0 8.7 3.73 1409.62 497.51  20131013 
OBS:   56579.132  z  X1  -2.3782e+01   9.6062e+00    1   -9  31.495 1.988 48.7 15.9 3.92 1417.22 496.36  20131013 
OBS:   56591.077  g  X1  -1.2999e+01   7.2228e+00    1   -9  30.744 3.761 9.6 3.1 3.58 1417.33 478.44  20131025 
OBS:   56591.079  r  X1   1.7827e+01   8.7852e+00    1   -9  30.803 3.169 14.0 5.0 3.46 1429.82 480.43  20131025 
OBS:   56591.081  i  X1  -2.1044e+01   1.0793e+01    1   -9  31.058 3.109 22.4 8.7 3.69 1417.05 464.62  20131025 
OBS:   56591.084  z  X1  -6.7554e+00   1.3548e+01    1   -9  31.484 3.069 42.3 15.8 3.93 1412.77 459.36  20131025 
OBS:   56595.087  i  X1   3.1150e+01   2.5794e+01    1   -9  29.844 2.583 23.7 3.1 3.74 1510.29 477.64  20131029 
OBS:   56595.089  z  X1   2.7511e+01   2.5290e+01    1   -9  30.353 2.211 42.3 5.5 3.98 1499.33 478.83  20131029 
OBS:   56602.063  g  X1  -4.6527e+00   3.7571e+00    1   -9  30.774 1.911 8.9 3.1 3.55 1411.71 500.43  20131105 
OBS:   56602.066  r  X1  -9.4820e+00   5.2819e+00    1   -9  30.802 1.673 12.8 4.7 3.49 1404.24 508.81  20131105 
OBS:   56602.068  i  X1  -3.6782e+00   6.0909e+00    1   -9  31.058 1.642 21.4 8.4 3.74 1395.54 497.74  20131105 
OBS:   56602.070  z  X1   3.0336e+00   7.5493e+00    1   -9  31.464 1.646 41.7 15.8 3.93 1393.58 517.77  20131105 
OBS:   56607.036  r  X1   1.7533e+00   1.9345e+01  1025   -9  30.726 4.627 19.8 4.6 3.49 1420.41 482.88  20131110 
OBS:   56607.038  i  X1   3.2203e+01   2.2521e+01  1025   -9  30.981 4.643 28.4 8.1 3.73 1436.51 476.02  20131110 
OBS:   56607.041  z  X1  -6.2860e+00   2.2396e+01    1   -9  31.384 3.988 49.4 13.8 3.91 1451.44 479.26  20131110 
OBS:   56615.023  g  X1  -1.0465e+01   1.0030e+01    1   -9  30.438 2.097 20.5 2.3 3.72 1413.73 490.03  20131118 
OBS:   56615.025  r  X1  -2.5967e+00   1.0896e+01    1   -9  30.444 1.865 23.0 3.4 3.57 1399.52 506.07  20131118 
OBS:   56615.027  i  X1  -1.0655e+02   7.9300e+01  1025   -9  29.530 2.136 72.0 2.0 3.75 1389.01 516.85  20131118 
OBS:   56615.030  z  X1  -6.7828e+01   6.8048e+01  1025   -9  29.797 1.993 78.4 3.4 3.90 1394.20 513.72  20131118 
OBS:   56618.030  g  X1  -7.8651e+00   4.1580e+00    1   -9  30.755 2.097 9.5 3.1 3.55 1396.53 481.29  20131121 
OBS:   56618.033  r  X1  -8.0783e+00   5.7739e+00    1   -9  30.762 2.134 12.7 4.6 3.49 1397.44 478.60  20131121 
OBS:   56618.035  i  X1  -9.0130e+00   8.1060e+00    1   -9  31.012 2.103 24.2 8.0 3.68 1384.00 467.79  20131121 
OBS:   56618.038  z  X1   1.1633e+01   9.6821e+00    1   -9  31.386 1.899 45.8 14.7 3.91 1392.66 474.44  20131121 
OBS:   56627.050  g  X1   1.2773e+00   4.0242e+00    1   -9  30.803 1.861 8.5 3.2 3.56 1425.43 491.44  20131130 
OBS:   56627.053  r  X1  -8.0681e+00   5.4033e+00    1   -9  30.797 1.582 11.4 4.9 3.42 1418.00 482.73  20131130 
OBS:   56627.055  i  X1  -5.4149e+00   5.8404e+00    1   -9  31.056 1.573 19.8 8.6 3.68 1424.26 473.03  20131130 
OBS:   56627.058  z  X1  -5.5519e+00   6.7398e+00    1   -9  31.498 1.504 40.4 15.6 3.94 1425.40 479.41  20131130 
OBS:   56635.054  g  X1   2.3560e+00   6.9999e+00    1   -9  30.833 2.735 14.9 3.3 3.69 1429.02 481.58  20131208 
OBS:   56635.057  r  X1   9.4557e+00   9.2604e+00    1   -9  30.812 3.069 16.1 5.1 3.49 1425.97 475.73  20131208 
OBS:   56635.059  i  X1   2.1092e+01   8.9901e+00    1   -9  31.105 2.474 24.3 9.0 3.68 1431.53 469.12  20131208 
OBS:   56635.061  z  X1  -4.0323e+00   1.1877e+01    1   -9  31.495 2.525 46.8 15.4 3.92 1433.51 471.25  20131208 
OBS:   56642.114  g  X1   1.1027e+01   1.7992e+01    1   -9  30.882 2.480 42.5 3.4 3.74 1457.97 491.18  20131215 
OBS:   56642.116  r  X1  -1.1658e+01   1.8293e+01    1   -9  30.785 2.614 40.1 4.8 3.58 1453.99 499.24  20131215 
OBS:   56642.119  i  X1  -3.5070e+00   1.9471e+01    1   -9  31.037 3.108 43.1 11.4 3.77 1460.95 496.42  20131215 
OBS:   56642.121  z  X1   3.1505e+01   2.2212e+01    1   -9  31.269 2.740 70.4 12.9 3.87 1471.68 511.65  20131215 
OBS:   56648.145  g  X1  -1.6220e+01   8.1118e+00    1   -9  30.801 2.356 19.5 3.2 3.69 1435.79 491.92  20131221 
OBS:   56648.148  r  X1   4.0998e+00   7.4845e+00    1   -9  30.829 2.034 19.7 5.0 3.52 1443.60 498.08  20131221 
OBS:   56648.150  i  X1   4.4979e-01   9.1497e+00    1   -9  31.063 2.131 29.3 8.6 3.74 1453.23 495.64  20131221 
OBS:   56648.152  z  X1  -8.8144e+00   1.0471e+01    1   -9  31.439 1.959 51.8 15.1 3.95 1459.54 502.94  20131221 
OBS:   56653.072  g  X1   2.4813e+00   6.6692e+00    1   -9  30.743 4.011 8.1 2.9 3.52 1410.27 492.79  20131226 
OBS:   56653.074  r  X1  -3.1643e+00   8.8734e+00    1   -9  30.794 3.761 11.5 4.7 3.42 1403.73 489.89  20131226 
OBS:   56653.076  i  X1  -2.3930e+00   1.1073e+01    1   -9  31.052 3.356 20.6 8.4 3.73 1387.38 483.07  20131226 
OBS:   56653.079  z  X1   2.8854e+01   1.6758e+01    1   -9  31.317 3.488 39.9 12.8 3.94 1389.00 487.77  20131226 
OBS:   56660.116  g  X1   3.6666e-01   4.5686e+00    1   -9  30.784 2.657 8.6 3.1 3.58 1412.10 479.37  20140102 
OBS:   56660.119  r  X1  -6.9909e+00   6.6488e+00    1   -9  30.784 2.526 12.8 4.8 3.46 1407.13 492.72  20140102 
OBS:   56660.121  i  X1  -7.6174e-01   9.3222e+00    1   -9  31.032 2.331 25.5 8.3 3.67 1396.23 491.08  20140102 
OBS:   56660.123  z  X1   2.9794e+00   1.2271e+01    1   -9  31.361 2.223 49.8 13.5 3.94 1399.58 483.80  20140102 
OBS:   56667.130  g  X1  -2.9644e+00   1.4670e+01    1   -9  30.675 2.460 31.1 2.8 3.74 1435.77 502.67  20140109 
OBS:   56667.133  r  X1   6.2673e+00   1.4499e+01    1   -9  30.733 2.295 33.5 4.6 3.58 1433.48 508.05  20140109 
OBS:   56667.135  i  X1   1.1522e+01   1.5382e+01    1   -9  31.002 2.246 45.8 8.1 3.76 1430.83 513.60  20140109 
OBS:   56667.137  z  X1   1.7102e+01   1.9205e+01    1   -9  31.396 2.358 79.0 13.9 3.86 1436.58 523.27  20140109 
OBS:   56676.044  g  X1  -3.8245e+00   5.7802e+00    1   -9  30.747 2.366 12.6 2.9 3.67 1403.23 483.38  20140118 
OBS:   56676.046  r  X1   5.0370e+00   6.4193e+00    1   -9  30.768 2.119 14.9 4.6 3.48 1409.43 481.22  20140118 
OBS:   56676.048  i  X1  -5.4948e+00   6.8078e+00    1   -9  30.998 1.919 21.3 8.0 3.75 1410.59 488.48  20140118 
OBS:   56676.051  z  X1   5.5086e-01   8.6024e+00    1   -9  31.316 2.027 34.3 12.8 3.91 1409.23 482.52  20140118 
OBS:   56683.053  g  X1  -5.5246e+00   5.5161e+00    1   -9  30.665 2.869 8.6 2.8 3.59 1402.18 475.83  20140125 
OBS:   56683.055  r  X1   7.7922e-01   6.6052e+00    1   -9  30.695 2.378 12.7 4.3 3.46 1394.67 487.25  20140125 
OBS:   56683.057  i  X1  -2.9897e+00   9.4613e+00    1   -9  30.942 2.362 23.8 7.5 3.69 1392.07 479.09  20140125 
OBS:   56683.060  z  X1   2.6375e+01   1.2466e+01    1   -9  31.275 2.357 43.8 12.2 3.94 1396.01 475.48  20140125 
OBS:   56691.059  g  X1   4.6140e+00   4.8453e+00    1   -9  30.665 2.167 9.7 2.8 3.61 1427.67 499.30  20140202 
OBS:   56691.062  r  X1  -1.0280e+00   6.1841e+00    1   -9  30.720 1.798 14.9 4.5 3.49 1433.73 486.57  20140202 
OBS:   56691.064  i  X1  -1.1338e+00   8.1587e+00    1   -9  30.965 1.746 28.0 7.8 3.76 1434.27 481.97  20140202 
OBS:   56691.066  z  X1  -1.6975e-01   1.0890e+01    1   -9  31.306 1.726 53.5 12.7 3.94 1440.97 473.78  20140202 
OBS:   56698.031  g  X1  -2.3901e+01   2.1153e+01    1   -9  30.631 3.666 28.4 2.9 3.75 1395.48 499.91  20140209 
OBS:   56698.033  r  X1  -1.0095e+01   1.7357e+01    1   -9  30.700 3.213 27.7 5.0 3.54 1403.87 496.94  20140209 
OBS:   56698.036  i  X1  -1.4420e+01   1.6840e+01    1   -9  30.989 2.947 36.9 8.7 3.73 1402.46 498.46  20140209 
OBS:   56698.038  z  X1   9.5077e+00   1.7108e+01    1   -9  31.363 2.646 59.8 13.6 3.93 1397.02 487.62  20140209 

# Begin Y2 obs 

OBS:   56890.258  g  X1  -5.1999e+00   5.5444e+00    1   -9  30.715 3.043 8.3 4.0 3.56 1445.59 482.45  20140820 
OBS:   56890.263  i  X1   1.2086e+00   9.3775e+00    1   -9  31.025 2.578 23.1 7.5 3.68 1449.73 471.14  20140820 
OBS:   56890.265  z  X1   2.0283e+00   1.3765e+01    1   -9  31.431 2.852 45.0 15.2 3.91 1457.22 470.11  20140820 
OBS:   56894.265  g  X1  -1.0560e+01   1.2093e+01  2049   -9  30.744 5.448 8.2 4.1 3.52 1424.27 485.62  20140824 
OBS:   56894.267  r  X1  -3.6959e+00   1.5583e+01  1025   -9  30.743 5.068 13.5 4.2 3.47 1416.60 491.04  20140824 
OBS:   56894.269  i  X1   1.7727e+01   1.7646e+01  1025   -9  31.059 4.588 23.2 7.7 3.68 1411.47 493.15  20140824 
OBS:   56903.223  g  X1  -7.3040e+00   8.0391e+00    1   -9  30.558 2.474 14.2 3.4 3.68 1439.88 469.32  20140902 
OBS:   56903.225  r  X1  -4.7610e+00   8.0778e+00    1   -9  30.580 2.023 17.2 3.7 3.51 1449.63 459.17  20140902 
OBS:   56903.228  i  X1   4.9184e+00   9.6273e+00    1   -9  30.904 2.009 28.3 6.7 3.75 1448.31 453.84  20140902 
OBS:   56903.230  z  X1  -1.7754e+01   1.5169e+01    1   -9  31.180 2.231 52.3 12.1 3.95 1465.90 444.39  20140902 
OBS:   56915.190  g  X1   1.7526e+00   6.1790e+00    1   -9  30.711 2.982 9.8 3.9 3.62 1435.80 483.04  20140914 
OBS:   56915.193  r  X1   6.2774e+00   8.3926e+00    1   -9  30.758 2.704 15.4 4.3 3.55 1446.22 479.83  20140914 
OBS:   56915.195  i  X1   1.7392e+01   1.0509e+01    1   -9  31.016 2.732 25.0 7.5 3.69 1453.74 475.77  20140914 
OBS:   56915.197  z  X1  -1.1633e+01   1.2730e+01    1   -9  31.429 2.715 43.7 15.2 3.92 1462.39 475.04  20140914 
OBS:   56923.288  g  X1  -1.3109e+01   7.2626e+00  1025   -9  30.733 4.122 7.7 4.0 3.53 1428.64 519.90  20140922 
OBS:   56923.291  r  X1  -8.7193e+00   1.1032e+01  1025   -9  30.739 3.769 14.1 4.3 3.48 1438.07 531.98  20140922 
OBS:   56923.293  i  X1   6.2108e+00   8.2177e+01  1025   -9  31.005 3.514 20.5 7.5 3.64 1448.11 538.70  20140922 
OBS:   56923.295  z  X1   2.6554e+01   1.4556e+01  1025   -9  31.401 3.421 37.4 14.8 3.95 1463.87 524.21  20140922 
OBS:   56924.166  g  X1  -1.3066e+00   4.3041e+00    1   -9  30.730 2.572 7.4 4.0 3.55 1439.80 484.33  20140923 
OBS:   56924.169  r  X1   2.6502e+00   6.3532e+00    1   -9  30.756 2.625 11.4 4.3 3.46 1452.54 483.97  20140923 
OBS:   56924.171  i  X1  -1.1234e+01   7.3269e+00    1   -9  31.021 2.315 19.5 7.6 3.64 1464.54 488.55  20140923 
OBS:   56924.173  z  X1   3.1637e+00   8.4501e+00    1   -9  31.420 2.101 35.1 15.1 3.91 1468.88 488.03  20140923 
OBS:   56931.147  g  X1  -5.6439e+00   6.8126e+00    1   -9  30.731 2.518 13.3 4.1 3.68 1442.24 495.05  20140930 
OBS:   56931.150  r  X1   3.2992e+00   7.4298e+00    1   -9  30.749 2.279 16.2 4.3 3.52 1454.17 492.14  20140930 
OBS:   56931.152  i  X1  -2.6237e+00   8.8345e+00    1   -9  31.025 2.060 28.0 7.7 3.75 1467.37 492.76  20140930 
OBS:   56931.154  z  X1  -2.1530e+01   1.2299e+01    1   -9  31.411 2.202 52.9 15.0 3.91 1480.49 494.69  20140930 
OBS:   56934.355  r  X1  -1.6701e+01   1.5254e+01  1025   -9  30.614 4.797 13.8 3.8 3.42 1436.76 488.91  20141003 
OBS:   56934.358  i  X1  -6.6388e+00   1.8614e+01  1025   -9  30.971 4.528 23.4 7.2 3.68 1448.41 483.49  20141003 
OBS:   56934.360  z  X1  -2.8764e+01   2.5709e+01  1025   -9  31.371 4.603 45.2 14.4 3.91 1459.61 484.32  20141003 
OBS:   56936.347  g  X1  -2.2892e+01   1.4959e+01    1   -9  30.774 3.144 24.6 4.2 3.76 1443.50 505.95  20141005 
OBS:   56936.350  r  X1   1.7950e+01   1.4182e+01    1   -9  30.722 2.900 25.6 4.2 3.53 1450.47 496.39  20141005 
OBS:   56936.352  i  X1  -1.1530e+01   1.2735e+01    1   -9  31.019 2.694 32.3 7.6 3.71 1438.48 489.16  20141005 
OBS:   56936.354  z  X1   1.3881e+01   1.1243e+01    1   -9  31.466 2.172 51.4 15.8 3.93 1457.28 489.63  20141005 
OBS:   56943.117  g  X1   5.8618e+00   4.1608e+00    1   -9  30.720 2.417 7.8 4.0 3.58 1412.57 478.26  20141012 
OBS:   56943.119  r  X1   4.4892e+00   6.0563e+00    1   -9  30.771 2.199 13.4 4.4 3.50 1424.23 484.36  20141012 
OBS:   56943.122  i  X1   2.2725e+00   8.3197e+00    1   -9  31.038 2.112 25.9 7.7 3.67 1420.73 483.08  20141012 
OBS:   56943.124  z  X1   1.2183e+01   1.0384e+01    1   -9  31.445 1.979 50.4 15.5 3.93 1420.28 474.21  20141012 
OBS:   56949.099  g  X1  -1.1429e+01   6.1895e+00    1   -9  30.187 2.155 8.6 2.4 3.61 1431.63 475.23  20141018 
OBS:   56949.101  r  X1   9.1240e+00   8.5864e+00    1   -9  30.200 1.798 14.3 2.8 3.54 1441.79 478.82  20141018 
OBS:   56949.103  i  X1  -1.3333e+00   1.0106e+01    1   -9  30.543 1.746 24.1 5.5 3.73 1441.51 470.90  20141018 
OBS:   56949.106  z  X1   3.8223e+00   1.3317e+01    1   -9  31.243 2.359 44.6 14.5 3.94 1451.57 471.79  20141018 
OBS:   56956.080  g  X1  -1.1460e+00   4.0532e+00    1   -9  30.673 1.747 9.7 3.8 3.64 1432.46 473.48  20141025 
OBS:   56956.083  r  X1  -2.6418e+00   5.1978e+00    1   -9  30.716 1.603 14.3 4.8 3.50 1429.21 468.00  20141025 
OBS:   56956.085  i  X1   1.0532e+01   6.6151e+00    1   -9  30.992 1.587 24.6 8.3 3.69 1441.93 471.91  20141025 
OBS:   56956.087  z  X1  -1.1246e+01   9.5134e+00    1   -9  31.273 1.646 45.6 14.6 3.94 1441.27 469.11  20141025 
OBS:   56960.198  g  X1  -1.6066e-01   4.1939e+00    1   -9  30.754 2.329 8.5 4.1 3.55 1421.86 469.71  20141029 
OBS:   56960.200  r  X1   4.0729e+00   5.6422e+00    1   -9  30.769 2.128 12.7 4.4 3.46 1408.35 478.37  20141029 
OBS:   56960.202  i  X1  -5.7059e+00   6.6725e+00    1   -9  31.029 1.914 21.8 7.6 3.71 1412.32 475.68  20141029 
OBS:   56960.205  z  X1  -1.3262e+01   8.8593e+00    1   -9  31.416 2.049 39.1 15.0 3.94 1409.10 480.90  20141029 
OBS:   56973.035  g  X1   1.1197e+00   5.4310e+00    1   -9  30.722 2.809 8.9 4.0 3.57 1432.06 482.62  20141111 
OBS:   56973.038  r  X1  -7.2224e+00   6.8754e+00    1   -9  30.743 2.487 13.4 5.0 3.49 1422.60 493.23  20141111 
OBS:   56973.040  i  X1   9.1372e+00   8.3083e+00    1   -9  31.015 2.230 23.7 7.6 3.69 1420.94 496.20  20141111 
OBS:   56973.042  z  X1   2.1993e+01   9.7611e+00    1   -9  31.419 1.919 47.2 15.1 3.92 1419.45 508.34  20141111 
OBS:   56980.052  g  X1   5.7751e+00   3.6455e+00    1   -9  30.741 1.790 8.6 4.1 3.59 1422.67 483.87  20141118 
OBS:   56980.054  r  X1   4.6118e+00   4.8546e+00    1   -9  30.749 1.603 13.4 4.3 3.50 1420.49 498.06  20141118 
OBS:   56980.056  i  X1  -4.8480e+00   6.9211e+00    1   -9  31.011 1.589 27.1 8.1 3.68 1430.02 502.59  20141118 
OBS:   56980.059  z  X1   9.8616e+00   8.9323e+00    1   -9  31.392 1.534 51.4 15.3 3.94 1437.31 508.31  20141118 
OBS:   56986.172  r  X1  -1.0125e+02   6.4583e+01  1025   -9  27.998 2.337 14.4 0.4 3.57 1454.23 491.42  20141124 
OBS:   56986.174  i  X1  -2.7926e+01   3.4378e+01    1   -9  29.118 1.793 23.7 1.4 3.73 1462.28 487.42  20141124 
OBS:   56987.057  g  X1   3.7514e+00   4.3998e+00    1   -9  30.756 2.373 8.9 4.1 3.56 1413.04 484.10  20141125 
OBS:   56987.059  r  X1   8.4075e+00   5.9579e+00    1   -9  30.775 2.274 12.8 4.4 3.46 1412.47 492.74  20141125 
OBS:   56987.061  i  X1   7.8606e+00   7.5941e+00    1   -9  31.044 2.005 24.6 8.2 3.68 1424.43 499.40  20141125 
OBS:   56987.064  z  X1   1.9253e+01   9.9103e+00    1   -9  31.460 1.964 48.6 16.1 3.91 1422.94 509.93  20141125 
OBS:   56990.057  g  X1  -3.1253e+01   3.5207e+01    1   -9  29.460 2.532 24.7 1.3 3.74 1411.47 492.51  20141128 
OBS:   56990.060  r  X1   1.2356e+01   3.8168e+01    1   -9  29.615 2.377 33.3 1.5 3.58 1417.71 485.65  20141128 
OBS:   56990.062  i  X1  -5.3928e+00   1.5852e+01    1   -9  30.520 2.005 34.4 4.8 3.75 1416.89 494.93  20141128 
OBS:   56990.064  z  X1  -1.3384e+02   8.1015e+01    1   -9  30.158 2.569 65.8 4.9 3.91 1427.08 482.97  20141128 
OBS:   57001.037  g  X1   1.9987e+00   4.6805e+00    1   -9  30.774 2.117 10.9 4.2 3.64 1437.19 467.75  20141209 
OBS:   57001.039  r  X1   5.6148e+00   5.0756e+00    1   -9  30.779 1.947 12.4 4.4 3.48 1431.26 483.99  20141209 
OBS:   57001.041  i  X1   1.1384e+01   6.7473e+00    1   -9  31.028 1.823 23.2 8.2 3.73 1443.07 478.96  20141209 
OBS:   57001.044  z  X1  -1.4102e+01   8.9395e+00    1   -9  31.407 1.806 44.6 15.9 3.94 1446.64 491.47  20141209 
OBS:   57005.035  g  X1  -1.1854e+01   7.4101e+00    1   -9  30.770 2.696 14.6 4.2 3.66 1430.04 499.81  20141213 
OBS:   57005.037  r  X1  -3.2872e+00   6.3798e+00    1   -9  30.779 2.260 14.3 4.4 3.49 1428.88 495.28  20141213 
OBS:   57005.039  i  X1   7.0876e+00   7.5504e+00    1   -9  31.047 2.005 24.5 8.4 3.68 1443.75 510.05  20141213 
OBS:   57005.042  z  X1   1.4353e+01   1.0589e+01    1   -9  31.454 2.137 48.1 16.7 3.92 1444.61 506.42  20141213 
