OBS:   56558.311  r  X2   4.4635e+00   1.2460e+01    1   -9  30.808 1.840 38.7 5.9 3.57 1896.88 2416.58  20130922 
OBS:   56558.313  i  X2  -1.6215e+01   1.2345e+01    1   -9  31.051 1.760 50.5 9.0 3.51 1903.94 2416.30  20130922 
OBS:   56558.316  z  X2   5.6386e+00   1.0864e+01    1   -9  31.549 1.673 73.4 16.0 3.62 1910.97 2416.85  20130922 
OBS:   56563.155  g  X2  -1.6295e+00   4.5878e+00    1   -9  30.744 2.562 8.0 3.6 3.62 1897.25 2430.74  20130927 
OBS:   56563.157  r  X2   3.3375e-01   6.7600e+00    1   -9  30.790 2.551 12.3 6.0 3.58 1905.07 2434.12  20130927 
OBS:   56563.159  i  X2   3.4656e+00   7.4506e+00    1   -9  31.060 2.219 20.7 9.2 3.69 1918.68 2416.06  20130927 
OBS:   56563.162  z  X2  -1.0067e+00   9.2140e+00    1   -9  31.551 2.282 41.5 16.5 3.91 1930.93 2427.09  20130927 
OBS:   56567.144  g  X2  -1.3703e+01   6.2215e+00    1   -9  30.613 3.375 7.5 3.2 3.65 1895.45 2449.94  20131001 
OBS:   56567.146  r  X2   1.6604e+00   1.0271e+01    1   -9  30.663 3.435 12.9 5.2 3.60 1906.30 2458.16  20131001 
OBS:   56567.148  i  X2   9.2193e-01   1.1096e+01    1   -9  31.045 3.061 22.3 8.8 3.72 1919.41 2456.90  20131001 
OBS:   56567.151  z  X2  -1.8440e+00   1.3604e+01    1   -9  31.386 2.962 41.6 13.8 3.91 1908.39 2455.42  20131001 
OBS:   56575.123  g  X2  -5.1106e-01   4.6227e+00    1   -9  30.737 1.835 10.7 3.6 3.74 1874.74 2449.84  20131009 
OBS:   56575.125  r  X2   4.3477e+00   5.8819e+00    1   -9  30.790 1.592 13.8 5.9 3.63 1871.26 2458.21  20131009 
OBS:   56575.127  i  X2   1.2146e+00   6.5808e+00    1   -9  31.046 1.527 23.1 8.8 3.74 1882.87 2461.14  20131009 
OBS:   56575.130  z  X2   1.8122e+01   6.9673e+00    1   -9  31.494 1.510 42.6 15.2 3.91 1874.29 2465.02  20131009 
OBS:   56579.112  g  X2  -2.3945e+01   1.0441e+01    1   -9  30.739 2.400 23.2 3.6 3.86 1907.65 2451.55  20131013 
OBS:   56579.114  r  X2   8.0560e+00   9.3885e+00    1   -9  30.784 2.123 23.3 5.8 3.67 1919.49 2460.50  20131013 
OBS:   56579.116  i  X2  -8.7096e+00   9.3172e+00    1   -9  31.047 2.089 29.5 8.8 3.76 1933.11 2469.43  20131013 
OBS:   56579.119  z  X2  -5.8303e+00   9.6281e+00    1   -9  31.505 2.064 47.5 15.4 3.90 1944.99 2460.97  20131013 
OBS:   56591.090  g  X2  -7.7782e+00   8.3651e+00    1   -9  30.570 3.802 9.3 3.1 3.71 1908.13 2406.10  20131025 
OBS:   56591.093  r  X2   2.5260e+01   9.5214e+00    1   -9  30.821 3.360 13.6 6.1 3.56 1916.67 2419.00  20131025 
OBS:   56591.095  i  X2  -1.1434e+01   1.2578e+01    1   -9  31.052 3.449 22.5 9.1 3.72 1898.56 2419.25  20131025 
OBS:   56591.097  z  X2   1.1536e+01   1.4698e+01    1   -9  31.509 3.306 43.2 15.7 3.90 1911.89 2431.02  20131025 
OBS:   56595.069  g  X2  -1.9214e-01   1.0940e+01    1   -9  29.995 3.355 8.5 1.8 3.72 1905.08 2445.48  20131029 
OBS:   56595.071  r  X2   1.6366e+00   1.2457e+01    1   -9  30.288 2.910 14.0 4.9 3.61 1907.05 2448.96  20131029 
OBS:   56595.073  i  X2  -6.4358e+01   3.1537e+01    1   -9  29.647 2.524 24.5 2.4 3.77 1910.92 2455.27  20131029 
OBS:   56602.050  g  X2  -5.4497e+00   4.1103e+00    1   -9  30.771 1.812 8.8 3.8 3.69 1889.22 2428.32  20131105 
OBS:   56602.052  r  X2   7.2537e+00   5.2213e+00    1   -9  30.795 1.606 12.9 6.1 3.60 1891.24 2439.65  20131105 
OBS:   56602.054  i  X2   1.7068e+00   6.6133e+00    1   -9  31.033 1.549 22.9 9.0 3.75 1906.21 2434.77  20131105 
OBS:   56602.057  z  X2  -1.4364e+00   7.6273e+00    1   -9  31.465 1.602 44.4 15.4 3.93 1910.89 2445.23  20131105 
OBS:   56606.056  r  X2  -4.8787e+00   1.8193e+01  1025   -9  30.809 4.876 16.5 6.1 3.59 1874.16 2431.57  20131109 
OBS:   56606.058  i  X2  -1.6686e+01   2.1134e+01  1025   -9  30.993 4.454 27.8 8.5 3.71 1890.74 2437.99  20131109 
OBS:   56606.061  z  X2  -2.7659e+01   2.5213e+01  1025   -9  31.496 4.400 52.3 15.8 3.91 1897.13 2441.12  20131109 
OBS:   56609.096  g  X2  -1.0477e+01   1.1046e+01    1   -9  30.781 2.331 26.2 3.7 3.85 1877.75 2448.29  20131112 
OBS:   56609.099  r  X2   2.9856e+01   9.8465e+00    0   -9  30.791 2.078 25.2 8.7 3.66 1889.14 2452.06  20131112 
OBS:   56609.101  i  X2   1.2645e+01   1.0032e+01    1   -9  31.022 1.977 33.1 8.8 3.78 1889.44 2451.55  20131112 
OBS:   56609.103  z  X2  -2.8894e+01   1.0117e+01    1   -9  31.439 1.829 54.0 15.0 3.94 1890.92 2455.17  20131112 
OBS:   56615.053  g  X2  -1.2518e+00   1.8291e+01    1   -9  30.561 2.364 34.1 3.0 3.90 1889.30 2454.64  20131118 
OBS:   56615.055  r  X2  -2.9381e+00   1.4674e+01    1   -9  30.672 2.142 34.9 7.9 3.69 1898.38 2466.70  20131118 
OBS:   56615.057  i  X2  -1.1380e-01   1.4255e+01    1   -9  30.955 2.065 44.5 8.2 3.82 1884.18 2475.38  20131118 
OBS:   56615.060  z  X2   2.0852e+01   1.3172e+01    1   -9  31.415 1.963 65.7 15.1 3.86 1885.18 2485.07  20131118 
OBS:   56628.090  g  X2  -5.6369e+00   5.0523e+00    1   -9  30.818 2.979 8.1 4.1 3.66 1904.59 2451.75  20131201 
OBS:   56628.092  r  X2   1.2092e+01   6.7416e+00    1   -9  30.823 2.691 11.6 6.4 3.54 1904.99 2459.28  20131201 
OBS:   56628.095  i  X2  -2.1619e+00   8.9350e+00    1   -9  31.056 2.439 23.3 9.1 3.74 1906.17 2467.08  20131201 
OBS:   56628.097  z  X2   2.6617e-01   1.1236e+01    1   -9  31.492 2.411 47.1 15.3 3.89 1898.48 2507.10  20131201 
OBS:   56635.068  g  X2  -3.7325e+00   6.7172e+00    1   -9  30.834 2.572 14.4 4.1 3.84 1897.41 2438.07  20131208 
OBS:   56635.070  r  X2   4.5322e+00   8.1421e+00    1   -9  30.885 2.713 15.7 6.7 3.63 1890.48 2427.61  20131208 
OBS:   56635.072  i  X2  -2.8759e+00   8.4680e+00    1   -9  31.096 2.252 24.9 9.6 3.72 1889.02 2438.06  20131208 
OBS:   56635.075  z  X2  -5.3094e+00   1.0205e+01    1   -9  31.508 2.214 46.7 15.9 3.90 1895.24 2447.77  20131208 
OBS:   56645.092  g  X2  -8.8025e+00   1.0029e+01    1   -9  30.769 2.078 27.1 3.7 3.90 1900.45 2444.83  20131218 
OBS:   56645.095  r  X2   2.2785e+00   8.5577e+00    1   -9  30.813 1.809 25.2 9.5 3.65 1896.88 2444.54  20131218 
OBS:   56645.097  i  X2  -5.3915e+00   8.2574e+00    1   -9  31.035 1.751 29.9 9.0 3.77 1910.87 2440.71  20131218 
OBS:   56645.099  z  X2  -1.3229e+01   8.5512e+00    1   -9  31.436 1.773 44.0 14.7 3.93 1917.54 2449.23  20131218 
OBS:   56653.047  g  X2  -7.4650e-01   1.3739e+01    1   -9  30.105 3.578 10.0 2.0 3.77 1886.13 2433.40  20131226 
OBS:   56653.050  r  X2  -8.1125e+00   1.2618e+01    1   -9  30.636 3.951 12.6 5.0 3.57 1882.01 2431.83  20131226 
OBS:   56653.052  i  X2   6.8447e+00   1.8423e+01    1   -9  30.660 3.610 23.2 6.2 3.76 1893.66 2433.89  20131226 
OBS:   56653.054  z  X2  -1.3841e+01   1.7562e+01    1   -9  31.407 3.809 40.2 14.0 3.92 1905.93 2448.79  20131226 
OBS:   56660.103  g  X2   1.8698e+00   4.3098e+00    1   -9  30.761 2.282 8.3 3.9 3.68 1866.39 2403.49  20140102 
OBS:   56660.105  r  X2  -2.8446e+00   6.1205e+00    1   -9  30.806 2.391 12.2 7.0 3.60 1872.75 2405.58  20140102 
OBS:   56660.107  i  X2   7.0670e+00   8.6954e+00    1   -9  31.029 2.230 24.8 9.0 3.72 1886.19 2406.06  20140102 
OBS:   56660.110  z  X2  -1.0599e+01   1.1184e+01    1   -9  31.387 2.263 45.5 15.2 3.93 1880.19 2412.82  20140102 
OBS:   56667.075  g  X2   1.2341e+01   1.2178e+01    1   -9  30.722 2.260 29.4 3.6 3.89 1906.16 2431.03  20140109 
OBS:   56667.077  r  X2   2.1010e+00   1.2381e+01    1   -9  30.771 2.081 33.3 9.1 3.68 1915.81 2433.56  20140109 
OBS:   56667.079  i  X2  -1.3105e+01   1.2637e+01    1   -9  31.005 1.925 44.4 8.9 3.81 1911.07 2421.13  20140109 
OBS:   56667.082  z  X2  -9.9226e+00   1.3152e+01    1   -9  31.428 1.892 70.3 16.3 3.84 1910.85 2426.72  20140109 
OBS:   56675.116  r  X2  -3.7605e+00   1.6683e+01    1   -9  30.635 2.428 33.1 7.6 3.72 1882.80 2460.46  20140117 
OBS:   56675.118  i  X2  -3.8432e-01   1.4033e+01    1   -9  30.872 1.971 42.7 7.5 3.82 1889.59 2470.97  20140117 
OBS:   56675.121  z  X2   3.9547e+01   1.6180e+01    1   -9  32.731 2.007 275.0 47.2 0.96 1902.81 2468.99  20140117 
OBS:   56682.095  g  X2  -4.2389e+00   5.2437e+00    1   -9  30.631 2.246 9.6 3.3 3.71 1895.70 2450.14  20140124 
OBS:   56682.098  r  X2   1.0807e+01   6.6925e+00    1   -9  30.698 2.018 14.3 7.1 3.62 1879.73 2453.10  20140124 
OBS:   56682.100  i  X2   1.2624e+01   8.8515e+00    1   -9  30.946 1.864 27.7 8.4 3.77 1893.59 2458.93  20140124 
OBS:   56682.102  z  X2   2.4790e+00   1.1828e+01    1   -9  31.306 1.964 52.1 13.8 3.94 1886.06 2462.01  20140124 
OBS:   56690.035  g  X2  -2.9213e+00   6.6076e+00    1   -9  30.647 2.244 13.7 3.3 3.81 1869.52 2434.03  20140201 
OBS:   56690.038  r  X2   1.0130e+01   7.3295e+00    1   -9  30.750 2.164 15.5 5.7 3.65 1880.36 2446.92  20140201 
OBS:   56690.040  i  X2   1.4514e+01   8.8746e+00    1   -9  30.974 2.032 26.1 8.4 3.75 1879.39 2442.41  20140201 
OBS:   56690.042  z  X2   8.2006e+00   9.6853e+00    1   -9  31.356 1.824 46.6 13.5 3.92 1887.80 2445.67  20140201 
OBS:   56697.066  g  X2   6.3389e+00   1.3281e+01    1   -9  30.617 2.312 26.8 3.0 3.88 1845.14 2390.07  20140208 
OBS:   56697.068  r  X2   2.4199e+01   1.0860e+01    1   -9  30.709 1.980 27.0 5.0 3.66 1850.54 2378.15  20140208 
OBS:   56697.070  i  X2   1.5564e+01   1.1468e+01    1   -9  30.959 2.004 35.9 7.7 3.79 1845.29 2377.32  20140208 
OBS:   56697.073  z  X2  -1.6263e+00   1.2414e+01    1   -9  31.381 2.029 58.1 12.6 3.93 1834.25 2367.18  20140208 

# Begin Y2 obs 

OBS:   56887.268  g  X2  -6.7330e+00   6.7627e+00    1   -9  30.681 2.594 12.5 3.9 3.83 1896.49 2451.54  20140817 
OBS:   56887.270  r  X2  -1.5257e+00   7.4682e+00    1   -9  30.762 2.299 16.7 4.6 3.64 1911.43 2459.49  20140817 
OBS:   56887.272  i  X2   2.1867e+00   9.6705e+00    1   -9  31.024 2.406 26.5 8.0 3.66 1916.40 2466.28  20140817 
OBS:   56887.275  z  X2   7.6337e+00   1.0554e+01    1   -9  31.472 2.255 47.6 15.5 3.91 1912.24 2474.38  20140817 
OBS:   56891.406  g  X2  -1.5156e+00   4.2387e+00    1   -9  30.736 2.325 8.1 4.0 3.67 1898.75 2433.22  20140821 
OBS:   56891.409  r  X2  -5.0210e+00   5.5535e+00    1   -9  30.776 2.086 12.9 4.7 3.60 1909.94 2429.94  20140821 
OBS:   56891.411  i  X2  -6.9291e+00   7.7809e+00    1   -9  31.005 1.996 25.3 7.8 3.72 1905.30 2423.06  20140821 
OBS:   56891.414  z  X2  -3.4525e+00   1.0519e+01    1   -9  31.445 2.077 49.1 15.3 3.89 1925.35 2432.27  20140821 
OBS:   56904.221  g  X2  -6.3532e+00   1.2505e+01    1   -9  30.737 3.174 19.4 4.0 3.86 1910.12 2446.48  20140903 
OBS:   56904.223  r  X2   1.5444e+01   9.4656e+00    1   -9  30.757 2.617 18.6 4.5 3.64 1921.48 2441.45  20140903 
OBS:   56904.225  i  X2  -5.1496e+00   9.6824e+00    1   -9  31.028 2.472 25.5 8.0 3.70 1925.34 2438.74  20140903 
OBS:   56904.228  z  X2   1.2814e+01   1.0714e+01    1   -9  31.445 2.313 44.3 15.3 3.91 1936.77 2437.48  20140903 
OBS:   56915.292  g  X2  -5.0039e+00   8.3975e+00    1   -9  30.726 2.671 15.9 4.0 3.83 1880.07 2443.89  20140914 
OBS:   56915.294  r  X2   3.5562e+00   8.9010e+00    1   -9  30.749 2.583 17.9 4.5 3.67 1886.37 2436.24  20140914 
OBS:   56915.296  i  X2  -2.8816e+00   8.7247e+00    1   -9  30.998 2.262 24.9 7.7 3.71 1883.60 2440.53  20140914 
OBS:   56915.299  z  X2   5.3018e+00   9.7000e+00    1   -9  31.456 2.292 41.1 15.2 3.92 1898.97 2443.81  20140914 
OBS:   56923.302  g  X2  -2.3222e+00   6.5660e+00  1025   -9  30.729 3.761 7.6 4.0 3.63 1906.25 2450.64  20140922 
OBS:   56923.304  r  X2  -1.5802e+01   8.7941e+00    1   -9  30.773 3.375 12.7 4.7 3.62 1906.65 2463.28  20140922 
OBS:   56923.306  i  X2  -1.5130e+00   1.0458e+01    1   -9  31.013 3.168 20.2 7.8 3.68 1903.12 2464.82  20140922 
OBS:   56923.309  z  X2   8.0958e+00   1.2269e+01    1   -9  31.444 2.995 37.7 14.9 3.96 1892.18 2460.92  20140922 
OBS:   56924.180  g  X2  -2.3934e-01   4.3365e+00    1   -9  30.737 2.529 7.3 4.0 3.68 1912.23 2448.44  20140923 
OBS:   56924.182  r  X2   3.2918e+00   6.4685e+00    1   -9  30.774 2.721 11.1 4.6 3.56 1898.26 2450.86  20140923 
OBS:   56924.184  i  X2   5.3594e+00   6.8670e+00    1   -9  31.010 2.211 18.9 7.8 3.69 1903.68 2453.86  20140923 
OBS:   56924.187  z  X2   1.0694e+01   7.8937e+00    1   -9  31.448 2.086 34.7 14.9 3.90 1904.97 2452.53  20140923 
OBS:   56931.161  g  X2   4.5695e+00   7.9357e+00    1   -9  30.701 3.087 12.2 4.0 3.78 1890.28 2431.83  20140930 
OBS:   56931.163  r  X2   1.5886e-02   8.7770e+00    1   -9  30.764 2.949 14.9 4.6 3.65 1906.09 2447.86  20140930 
OBS:   56931.165  i  X2   6.9576e+00   9.5192e+00    1   -9  31.010 2.364 26.3 7.8 3.71 1902.95 2441.95  20140930 
OBS:   56931.168  z  X2   1.1902e+01   1.0745e+01    1   -9  31.433 2.158 48.9 14.9 3.89 1919.15 2455.86  20140930 
OBS:   56934.367  g  X2   1.1029e+01   1.1755e+01  1025   -9  30.653 4.890 9.5 3.8 3.70 1890.92 2445.85  20141003 
OBS:   56934.369  r  X2  -4.9924e+00   1.4686e+01  1025   -9  30.713 4.613 13.9 4.3 3.60 1893.43 2438.19  20141003 
OBS:   56934.371  i  X2  -2.8292e+01   1.9087e+01  1025   -9  31.031 4.394 25.6 7.9 3.70 1906.04 2433.85  20141003 
OBS:   56934.374  z  X2   4.8324e+01   2.6672e+01  1025   -9  31.405 4.540 49.7 14.3 3.87 1910.61 2431.32  20141003 
OBS:   56936.361  g  X2   6.6346e+00   9.7209e+00    1   -9  30.687 2.801 17.1 3.8 3.85 1878.58 2444.00  20141005 
OBS:   56936.363  r  X2   1.3430e+01   9.3040e+00    1   -9  30.740 2.419 20.1 4.4 3.63 1876.39 2449.80  20141005 
OBS:   56936.365  i  X2  -2.7876e+00   1.0047e+01    1   -9  31.007 2.312 29.1 7.7 3.77 1878.42 2443.21  20141005 
OBS:   56936.368  z  X2   1.9758e+01   1.4102e+01    1   -9  31.469 2.148 48.3 14.9 3.89 1874.62 2446.47  20141005 
OBS:   56943.245  g  X2  -7.4015e+00   8.7436e+00    1   -9  30.736 2.457 18.8 4.0 3.86 1909.00 2412.27  20141012 
OBS:   56943.247  r  X2   1.0228e+01   6.7495e+00    1   -9  30.784 1.958 18.0 4.7 3.65 1920.55 2410.00  20141012 
OBS:   56943.249  i  X2  -5.0922e+00   6.6365e+00    1   -9  31.031 1.960 21.6 7.9 3.79 1906.99 2426.37  20141012 
OBS:   56943.252  z  X2   4.2986e+00   7.1632e+00    1   -9  31.489 1.996 34.0 15.7 3.91 1906.80 2429.99  20141012 
OBS:   56949.112  g  X2  -7.6743e+00   8.7415e+00    1   -9  30.137 2.988 8.3 2.3 3.73 1911.28 2452.82  20141018 
OBS:   56949.115  r  X2   9.3343e-01   1.6570e+01    1   -9  29.809 2.581 14.4 1.9 3.65 1908.64 2454.05  20141018 
OBS:   56949.117  i  X2   4.3811e+01   4.7223e+01    1   -9  29.228 2.688 24.7 1.5 3.79 1901.36 2458.26  20141018 
OBS:   56949.119  z  X2   2.5599e+00   1.9627e+01    1   -9  30.684 2.333 43.1 7.5 3.94 1904.66 2461.04  20141018 
OBS:   56956.203  g  X2  -5.5372e+00   4.9718e+00    1   -9  30.607 2.208 9.1 3.6 3.72 1921.00 2466.62  20141025 
OBS:   56956.206  r  X2  -1.1707e+01   5.9070e+00    1   -9  30.639 1.909 13.3 4.1 3.61 1930.85 2467.85  20141025 
OBS:   56956.208  i  X2   9.3325e+00   8.0510e+00    1   -9  30.821 1.818 23.9 6.6 3.73 1945.96 2457.35  20141025 
OBS:   56956.211  z  X2  -8.7762e+00   9.0498e+00    1   -9  31.331 1.754 44.1 13.8 3.92 1947.73 2449.45  20141025 
OBS:   56960.226  g  X2  -9.2689e+00   5.8572e+00    1   -9  30.746 3.182 8.2 4.1 3.75 1884.33 2452.33  20141029 
OBS:   56960.228  r  X2  -4.5900e+00   8.2884e+00    1   -9  30.768 3.146 12.7 4.5 3.62 1878.00 2452.05  20141029 
OBS:   56960.231  i  X2   6.5333e+00   8.9892e+00    1   -9  31.001 2.608 21.4 7.7 3.76 1873.92 2453.59  20141029 
OBS:   56960.233  z  X2  -2.3438e+01   1.2986e+01    1   -9  31.429 2.878 42.5 14.4 3.90 1858.32 2457.08  20141029 
OBS:   56973.073  g  X2   2.0753e+00   4.1832e+00    1   -9  30.714 2.112 8.2 4.2 3.69 1888.59 2436.80  20141111 
OBS:   56973.075  r  X2  -8.6171e+00   5.3290e+00    1   -9  30.767 2.040 12.1 4.5 3.59 1883.73 2436.61  20141111 
OBS:   56973.077  i  X2   5.5929e+00   6.8039e+00    1   -9  31.009 1.905 22.2 7.7 3.72 1881.82 2438.99  20141111 
OBS:   56973.080  z  X2  -4.9750e+00   8.5405e+00    1   -9  31.450 1.925 42.5 14.7 3.90 1885.97 2441.39  20141111 
OBS:   56980.066  g  X2   3.3796e+00   3.9839e+00    1   -9  30.706 1.928 8.1 4.1 3.78 1891.33 2455.51  20141118 
OBS:   56980.068  r  X2  -2.4353e+00   5.2923e+00    1   -9  30.748 1.851 13.1 4.5 3.61 1891.93 2451.33  20141118 
OBS:   56980.070  i  X2  -1.1916e+00   8.2837e+00    1   -9  30.987 1.933 27.6 7.6 3.69 1884.02 2446.24  20141118 
OBS:   56980.073  z  X2   3.4593e+00   9.4765e+00    1   -9  31.403 1.747 51.8 14.1 3.92 1882.33 2438.68  20141118 
OBS:   56987.071  g  X2   5.7572e+00   4.4633e+00    1   -9  30.764 2.334 8.6 4.4 3.67 1887.53 2446.54  20141125 
OBS:   56987.073  r  X2  -7.7611e-01   5.4917e+00    1   -9  30.794 2.186 12.3 4.7 3.61 1889.89 2448.14  20141125 
OBS:   56987.075  i  X2  -1.0203e+01   6.8788e+00    1   -9  31.022 1.905 23.1 7.9 3.75 1887.71 2445.50  20141125 
OBS:   56987.078  z  X2  -4.5876e+00   8.6444e+00    1   -9  31.470 1.918 44.5 15.0 3.90 1880.59 2446.93  20141125 
OBS:   56990.071  g  X2  -3.0946e+01   2.5017e+01    1   -9  29.796 2.675 21.6 1.6 3.89 1950.98 2432.89  20141128 
OBS:   56990.074  r  X2  -5.1370e+01   3.3289e+01    1   -9  29.698 2.317 29.7 1.7 3.72 1940.85 2440.85  20141128 
OBS:   56990.076  i  X2  -1.2934e+02   1.0601e+02  1025   -9  28.782 2.126 49.2 1.0 3.80 1935.33 2434.10  20141128 
OBS:   56990.078  z  X2  -2.6751e+01   2.7681e+01    1   -9  30.640 1.932 56.4 7.1 3.92 1921.06 2425.45  20141128 
OBS:   56991.125  r  X2  -3.9993e+01   1.7295e+01  1025   -9  30.712 4.560 18.1 4.3 3.63 1872.87 2428.69  20141129 
OBS:   56991.127  i  X2   2.8637e+00   7.6735e+01  1025   -9  31.008 4.338 27.8 7.7 3.72 1868.81 2421.00  20141129 
OBS:   56991.130  z  X2  -6.9993e+00   2.3138e+01  1025   -9  31.445 4.226 49.5 14.6 3.87 1859.23 2425.68  20141129 
OBS:   56992.061  g  X2  -1.4693e+01   1.0757e+01    1   -9  30.713 2.553 22.4 4.0 3.89 1908.91 2454.60  20141130 
OBS:   56992.064  r  X2  -7.1683e+00   9.1559e+00    1   -9  30.764 2.266 21.8 4.6 3.73 1906.72 2444.69  20141130 
OBS:   56992.066  i  X2  -5.7612e+00   9.4537e+00    1   -9  31.033 2.163 30.0 7.9 3.74 1907.95 2446.37  20141130 
OBS:   56992.068  z  X2   9.9086e+00   9.8712e+00    1   -9  31.522 2.063 51.0 16.3 3.91 1922.83 2450.10  20141130 
OBS:   57001.226  g  X2  -2.9670e+01   1.6264e+01    1   -9  30.616 2.809 26.9 3.5 3.88 1816.14 2342.74  20141209 
OBS:   57001.228  r  X2  -7.8227e+00   1.1773e+01    1   -9  30.696 2.422 24.8 4.2 3.66 1822.61 2343.48  20141209 
OBS:   57001.230  i  X2   9.5513e-01   1.0544e+01    1   -9  30.973 2.180 31.0 7.5 3.76 1831.85 2353.04  20141209 
OBS:   57001.233  z  X2  -2.3138e+00   1.2685e+01    1   -9  31.396 2.429 48.7 13.9 3.89 1841.12 2353.48  20141209 
OBS:   57005.072  g  X2  -1.8033e+00   6.0612e+00    1   -9  30.753 3.375 8.2 4.2 3.67 1894.40 2447.76  20141213 
