OBS:   56551.080  r  E2   5.0887e+00   2.5401e+01    1   -9  30.778 4.325 25.9 4.0 3.98 726.66 205.93  20130915 
OBS:   56551.082  i  E2  -9.4979e+00   2.0030e+01    1   -9  30.939 3.688 32.1 6.3 4.07 738.83 193.70  20130915 
OBS:   56551.085  z  E2   2.3360e+01   1.9386e+01    1   -9  31.422 3.575 49.4 14.0 4.05 747.22 209.18  20130915 
OBS:   56557.069  g  E2   1.3050e-01   2.9062e+01    1   -9  30.645 5.612 19.0 2.5 4.43 740.62 204.34  20130921 
OBS:   56557.071  r  E2  -6.5539e+00   2.5157e+01    1   -9  30.570 4.914 21.4 3.3 4.02 738.29 207.12  20130921 
OBS:   56557.073  i  E2  -2.6065e+00   2.4767e+01    1   -9  30.925 4.700 28.5 6.3 4.06 742.02 196.31  20130921 
OBS:   56557.076  z  E2  -5.1623e+00   2.6538e+01    1   -9  31.473 4.649 46.7 14.6 4.02 736.30 198.25  20130921 
OBS:   56563.050  g  E2  -3.8580e+00   4.4360e+00    1   -9  30.788 3.166 7.0 2.8 4.11 732.89 214.57  20130927 
OBS:   56563.053  r  E2   6.8622e+00   5.9539e+00    1   -9  30.814 2.808 11.1 4.2 3.88 729.94 222.95  20130927 
OBS:   56563.055  i  E2  -2.6482e+00   7.8428e+00    1   -9  31.064 2.619 20.2 7.1 4.10 717.52 207.73  20130927 
OBS:   56563.057  z  E2   2.9791e+00   1.0112e+01    1   -9  31.555 2.599 40.8 15.8 4.08 703.76 220.99  20130927 
OBS:   56567.068  g  E2   7.3216e+01   4.0131e+01    1   -9  28.174 2.963 7.4 0.3 4.25 736.10 203.08  20131001 
OBS:   56567.070  r  E2  -2.8586e-01   5.8207e+01  1025   -9  28.328 2.657 13.1 0.4 4.03 731.15 218.68  20131001 
OBS:   56567.072  i  E2  -7.3890e+01   7.7202e+01  1025   -9  28.571 2.617 23.5 0.7 4.11 736.86 230.89  20131001 
OBS:   56567.075  z  E2  -9.8400e+01   9.6477e+01  1025   -9  29.284 2.529 45.9 2.0 4.13 732.73 229.39  20131001 
OBS:   56575.014  g  E2   1.9890e+00   3.8054e+00    1   -9  30.778 1.946 10.2 2.8 4.30 706.12 212.55  20131009 
OBS:   56575.017  r  E2  -6.1501e+00   4.7129e+00    1   -9  30.802 1.773 14.0 4.1 3.98 692.53 206.73  20131009 
OBS:   56575.019  i  E2   3.0195e+00   5.5626e+00    1   -9  31.055 1.653 22.6 7.0 4.07 678.56 202.06  20131009 
OBS:   56575.021  z  E2  -3.0238e+00   7.0064e+00    1   -9  31.505 1.607 44.9 15.0 4.07 673.79 198.86  20131009 
OBS:   56579.013  g  E2   1.1803e+01   9.9408e+00    1   -9  30.758 2.447 22.9 2.7 4.36 733.65 200.11  20131013 
OBS:   56579.015  r  E2  -8.5550e+00   8.8132e+00    1   -9  30.794 2.092 23.7 4.1 3.99 729.89 200.29  20131013 
OBS:   56579.017  i  E2   7.2504e+00   9.0211e+00    1   -9  31.052 1.903 33.0 7.1 4.07 721.99 207.37  20131013 
OBS:   56579.020  z  E2   7.0562e+00   9.8766e+00    1   -9  31.479 1.749 59.1 14.8 4.08 733.93 196.49  20131013 
OBS:   56590.011  g  E2   5.7165e+00   5.8761e+00    1   -9  30.349 2.708 7.9 1.9 4.28 856.83 315.50  20131024 
OBS:   56590.013  r  E2  -5.8984e+00   1.2036e+01    1   -9  30.063 2.690 12.7 2.1 4.02 846.27 327.11  20131024 
OBS:   56590.016  i  E2   4.0882e+01   2.5322e+01    1   -9  29.811 2.421 23.7 2.2 4.09 837.76 338.50  20131024 
OBS:   56590.018  z  E2  -9.4018e+00   2.8242e+01    1   -9  30.351 2.301 45.3 5.2 4.11 826.41 351.14  20131024 
OBS:   56594.012  g  E2   1.0879e+00   4.3410e+00    1   -9  30.850 2.858 8.0 3.0 4.24 736.77 207.08  20131028 
OBS:   56594.015  r  E2   3.4338e+00   5.5470e+00    1   -9  30.845 2.411 12.6 4.3 3.95 731.05 224.60  20131028 
OBS:   56594.017  i  E2  -7.1639e+00   7.7406e+00    1   -9  31.070 2.310 23.3 7.2 4.03 716.79 231.55  20131028 
OBS:   56594.019  z  E2   9.5565e+00   1.0124e+01    1   -9  31.497 2.177 47.9 15.0 4.05 719.66 239.05  20131028 
OBS:   56602.013  g  E2  -2.9232e+00   3.8527e+00    1   -9  30.835 2.108 10.1 2.9 4.30 722.27 217.97  20131105 
OBS:   56602.016  r  E2  -4.0570e+00   5.0434e+00    1   -9  30.845 2.226 12.1 4.3 3.94 715.05 230.78  20131105 
OBS:   56602.018  i  E2  -1.2625e+01   6.4282e+00    1   -9  31.053 2.007 21.8 7.1 4.07 704.83 245.73  20131105 
OBS:   56602.020  z  E2   4.6207e+00   9.0139e+00    1   -9  31.494 2.115 43.1 14.9 4.08 689.73 262.60  20131105 
OBS:   56606.023  g  E2   2.6656e+00   1.3970e+01  1025   -9  30.825 4.887 13.9 2.9 4.37 731.18 209.60  20131109 
OBS:   56606.025  r  E2   1.1599e+01   1.3621e+01  1025   -9  30.886 4.454 15.3 4.5 3.95 718.80 224.98  20131109 
OBS:   56606.027  i  E2  -4.9747e+00   1.9460e+01  1025   -9  31.101 4.629 25.3 7.4 3.99 721.88 235.89  20131109 
OBS:   56606.030  z  E2   2.0858e+01   2.5085e+01  1025   -9  31.519 4.549 49.4 15.3 4.03 707.75 252.32  20131109 
OBS:   56609.026  g  E2   3.8712e+00   7.2058e+00    1   -9  30.815 1.928 22.2 2.9 4.39 736.42 210.71  20131112 
OBS:   56609.029  r  E2  -3.8253e+00   6.7621e+00    1   -9  30.809 1.784 21.7 4.2 4.03 722.17 226.82  20131112 
OBS:   56609.031  i  E2   3.4655e+00   7.1820e+00    1   -9  31.041 1.689 29.6 7.0 4.10 710.07 240.09  20131112 
OBS:   56609.033  z  E2  -1.7327e+00   8.4223e+00    1   -9  31.456 1.662 51.3 14.4 4.10 706.45 255.62  20131112 
OBS:   56615.068  g  E2  -4.5280e-01   7.6856e+00    1   -9  30.787 1.939 22.8 2.8 4.38 731.57 202.12  20131118 
OBS:   56615.070  r  E2  -8.5394e+00   7.4457e+00    1   -9  30.786 1.810 22.8 4.1 4.04 729.41 209.21  20131118 
OBS:   56615.072  i  E2  -4.5439e+00   7.5835e+00    1   -9  30.994 1.747 28.9 6.7 4.09 726.32 208.50  20131118 
OBS:   56615.075  z  E2   5.0947e+00   9.8855e+00    1   -9  31.347 1.661 51.9 13.0 4.07 738.57 220.33  20131118 
OBS:   56625.148  g  E2  -8.5171e-01   2.8074e+00  1025   -9  32.230 2.051 27.3 10.1 1.17 705.42 189.26  20131128 
OBS:   56628.034  g  E2   4.5558e+00   3.9967e+00    1   -9  32.320 2.534 35.3 11.0 1.10 726.08 211.76  20131201 
OBS:   56628.036  r  E2   3.4526e+00   4.3860e+00    1   -9  30.828 2.133 11.0 4.3 3.91 720.86 222.48  20131201 
OBS:   56628.038  i  E2   1.6427e+00   5.9430e+00    1   -9  31.045 1.994 19.9 7.1 4.05 712.11 224.81  20131201 
OBS:   56628.041  z  E2   1.9295e+01   7.8439e+00    1   -9  31.487 1.913 41.4 14.8 4.07 701.83 224.94  20131201 
OBS:   56635.083  g  E2  -6.8041e+00   6.6132e+00    1   -9  30.847 2.874 13.4 3.0 4.36 741.41 210.99  20131208 
OBS:   56635.086  r  E2   9.4563e+00   7.8819e+00    1   -9  30.898 2.992 14.9 4.4 3.97 733.99 197.52  20131208 
OBS:   56635.088  i  E2  -1.8228e+00   9.2157e+00    1   -9  31.115 2.666 24.6 7.6 4.03 734.79 189.87  20131208 
OBS:   56635.091  z  E2   5.1932e+00   1.1340e+01    1   -9  31.507 2.383 48.7 15.0 4.06 743.39 199.75  20131208 
OBS:   56642.041  g  E2  -3.3991e+01   2.0934e+01    1   -9  32.314 3.607 130.4 10.9 1.10 736.13 210.68  20131215 
OBS:   56642.044  r  E2   2.7994e+01   1.6490e+01  1025   -9  32.291 3.270 108.9 15.6 1.06 739.16 224.77  20131215 
OBS:   56642.046  i  E2  -6.6035e+00   1.8621e+01    1   -9  32.402 2.921 152.5 24.1 1.04 727.84 211.42  20131215 
OBS:   56642.048  z  E2  -4.1981e+00   7.6035e+01  1025   -9  32.236 3.346 385.6 29.2 1.02 725.66 211.09  20131215 
OBS:   56645.108  g  E2   4.7531e+00   1.0396e+01    1   -9  30.788 2.226 26.9 2.8 4.43 718.58 222.62  20131218 
OBS:   56645.110  r  E2  -1.5543e+01   1.0153e+01    1   -9  30.817 2.373 24.7 4.2 3.99 713.79 232.10  20131218 
OBS:   56645.112  i  E2   5.2805e+00   9.9272e+00    1   -9  31.037 2.340 29.4 7.0 4.09 719.68 238.66  20131218 
OBS:   56645.115  z  E2   2.0230e+01   1.1087e+01    1   -9  31.434 2.340 46.0 14.1 4.06 729.35 241.52  20131218 
OBS:   56649.051  g  E2   1.0536e+00   2.7929e+00    1   -9  30.832 1.834 7.7 3.0 4.15 730.87 206.46  20131222 
OBS:   56649.053  r  E2  -3.4615e+00   3.6133e+00    1   -9  30.849 1.673 11.0 4.4 3.91 718.04 194.15  20131222 
OBS:   56649.055  i  E2   5.9761e+00   4.9808e+00    1   -9  31.064 1.515 21.8 7.3 4.07 708.06 184.48  20131222 
OBS:   56649.058  z  E2  -5.1344e+00   6.5060e+00    1   -9  31.456 1.476 42.6 14.5 4.08 697.36 191.46  20131222 
OBS:   56656.047  g  E2   4.4148e-01   3.4125e+00    1   -9  30.818 1.917 9.6 2.8 4.28 714.88 204.04  20131229 
OBS:   56656.049  r  E2  -7.6491e+00   3.9025e+00    1   -9  30.833 1.743 11.9 4.1 3.90 707.69 199.91  20131229 
OBS:   56656.051  i  E2  -1.4364e+00   5.1062e+00    1   -9  31.019 1.644 20.3 6.8 4.12 697.60 205.62  20131229 
OBS:   56656.054  z  E2  -5.1592e+00   6.9649e+00    1   -9  31.437 1.662 40.5 14.1 4.09 693.13 201.55  20131229 
OBS:   56667.046  g  E2   1.0370e+01   8.7175e+00    1   -9  30.748 2.394 20.4 2.6 4.40 740.24 210.16  20140109 
OBS:   56667.048  r  E2   1.7591e+00   7.5604e+00    1   -9  30.779 2.120 20.4 3.9 4.06 726.79 217.24  20140109 
OBS:   56667.050  i  E2   2.5771e+00   9.0903e+00    1   -9  31.024 2.070 30.5 6.8 4.07 727.73 212.72  20140109 
OBS:   56667.053  z  E2   1.8063e+01   1.2525e+01    1   -9  31.439 2.255 55.6 14.2 4.08 730.67 228.20  20140109 
OBS:   56675.058  g  E2   8.0982e+00   1.2232e+01    1   -9  30.638 2.244 26.4 2.3 4.42 731.35 206.56  20140117 
OBS:   56675.060  r  E2  -5.7494e+00   1.1196e+01    1   -9  30.682 2.200 26.7 3.6 4.07 718.17 217.01  20140117 
OBS:   56675.062  i  E2   7.5357e+00   1.1935e+01    1   -9  30.927 2.144 34.7 6.2 4.08 712.11 226.00  20140117 
OBS:   56675.065  z  E2   8.8157e+00   1.3242e+01    1   -9  31.242 2.034 54.0 11.7 4.09 713.09 235.61  20140117 
OBS:   56682.053  g  E2  -4.9918e+00   4.8198e+00    1   -9  30.688 2.636 8.9 2.6 4.22 728.51 215.77  20140124 
OBS:   56682.056  r  E2  -6.4300e+00   6.5882e+00    1   -9  30.763 2.622 12.9 4.1 3.93 721.11 222.37  20140124 
OBS:   56682.061  z  E2   2.6863e+01   1.1993e+01    1   -9  31.339 2.240 47.9 12.9 4.05 704.66 235.53  20140124 
OBS:   56687.053  g  E2  -4.3360e+00   6.2619e+00    1   -9  30.653 3.245 9.0 2.5 4.23 727.75 217.74  20140129 
OBS:   56687.056  r  E2  -1.3887e+00   7.4993e+00    1   -9  30.725 2.833 13.0 3.9 3.96 719.29 223.86  20140129 
OBS:   56687.058  i  E2  -1.5034e+01   1.0744e+01    1   -9  30.970 2.949 22.5 6.6 4.06 707.41 230.49  20140129 
OBS:   56687.060  z  E2   1.1513e+01   1.4036e+01    1   -9  31.303 2.852 42.2 12.5 4.06 705.45 236.09  20140129 
OBS:   56695.031  g  E2   1.6948e+01   1.1202e+01    1   -9  30.672 2.512 22.4 2.5 4.39 725.78 210.65  20140206 
OBS:   56695.033  r  E2  -2.9873e+00   8.9333e+00    1   -9  30.730 2.101 22.4 4.0 4.04 727.02 217.41  20140206 
OBS:   56695.035  i  E2   1.1123e+01   9.4276e+00    1   -9  30.991 1.949 32.2 6.8 4.07 716.91 225.63  20140206 
OBS:   56695.038  z  E2   7.3483e+00   1.1185e+01    1   -9  31.387 1.956 54.1 13.6 4.09 725.25 233.12  20140206 

# Begin Y2 obs 

OBS:   56887.211  g  E2  -1.7012e+00   3.3837e+00    1   -9  30.747 2.142 6.5 4.2 4.08 722.78 219.49  20140817 
OBS:   56887.213  r  E2   2.8739e+00   4.0465e+00    1   -9  30.790 1.887 9.7 4.0 3.86 710.13 230.30  20140817 
OBS:   56887.215  i  E2  -7.6010e-01   4.8172e+00    1   -9  31.025 1.802 16.6 7.4 4.02 697.80 222.05  20140817 
OBS:   56887.218  z  E2  -1.9897e+00   6.1640e+00    1   -9  31.487 1.833 32.6 15.1 4.05 683.76 232.89  20140817 
OBS:   56891.377  g  E2   8.8679e-01   3.8697e+00    1   -9  30.762 2.597 6.9 4.1 4.16 728.91 194.91  20140821 
OBS:   56891.380  r  E2   4.9958e+00   5.4836e+00    1   -9  30.795 2.380 12.1 4.0 3.96 732.51 186.57  20140821 
OBS:   56891.382  i  E2  -4.5818e+00   9.0416e+00    1   -9  31.017 2.450 24.6 7.4 4.02 725.41 177.17  20140821 
OBS:   56891.384  z  E2   1.6894e+00   1.2205e+01    1   -9  31.441 2.362 50.7 14.5 4.06 730.56 168.57  20140821 
OBS:   56903.120  g  E2   5.4864e+00   9.9678e+00    1   -9  30.580 2.734 16.1 3.4 4.41 752.30 196.88  20140902 
OBS:   56903.123  r  E2   1.1834e+01   1.0987e+01    1   -9  30.469 2.204 20.9 2.9 4.06 745.40 210.33  20140902 
OBS:   56903.125  i  E2  -1.3696e+01   1.4341e+01    1   -9  30.637 2.092 33.6 5.2 4.10 736.16 203.19  20140902 
OBS:   56903.127  z  E2  -1.7289e+01   1.9265e+01    1   -9  31.120 2.357 56.9 10.8 4.09 746.47 202.74  20140902 
OBS:   56912.096  g  E2   1.0876e+01   1.0899e+01    1   -9  30.716 2.812 20.0 3.9 4.41 750.23 217.89  20140911 
OBS:   56912.098  r  E2   5.1074e+00   1.0167e+01    1   -9  30.786 2.677 20.9 3.9 4.06 747.50 225.94  20140911 
OBS:   56912.101  i  E2   9.9114e+00   1.0276e+01    1   -9  31.043 2.594 27.1 7.5 4.11 743.60 227.23  20140911 
OBS:   56912.103  z  E2   3.0843e+01   1.2087e+01    1   -9  31.485 2.657 46.3 15.1 4.05 748.79 233.31  20140911 
OBS:   56916.089  g  E2   1.1682e+01   1.0343e+01    1   -9  29.767 3.050 7.0 1.6 4.21 757.52 223.70  20140915 
OBS:   56916.091  r  E2   2.6852e+01   2.3100e+01    1   -9  29.473 2.704 13.6 1.2 4.02 754.95 224.63  20140915 
OBS:   56916.093  i  E2   1.1796e+02   4.2052e+01    1   -9  29.409 2.853 24.7 1.7 4.10 745.36 224.30  20140915 
OBS:   56916.096  z  E2   2.1504e+01   2.9101e+01    1   -9  30.586 2.345 48.3 7.2 4.08 755.75 222.07  20140915 
OBS:   56920.075  g  E2  -3.8824e+00   3.4200e+00    1   -9  30.707 2.172 6.5 3.8 4.15 741.86 176.87  20140919 
OBS:   56920.077  r  E2   7.3685e-01   4.9471e+00    1   -9  30.765 2.299 11.0 4.0 3.92 729.77 165.64  20140919 
OBS:   56920.082  z  E2   8.9105e+00   9.2118e+00    1   -9  31.467 2.276 39.8 16.0 4.08 723.25 163.92  20140919 
OBS:   56925.158  g  E2   5.7093e+00   8.2613e+00    1   -9  29.702 2.367 6.9 1.5 4.21 734.09 202.53  20140924 
OBS:   56925.160  r  E2   4.5086e+00   5.3616e+00    1   -9  30.634 2.281 10.6 3.5 3.88 735.07 217.16  20140924 
OBS:   56925.162  i  E2  -1.3818e+00   6.1723e+00    1   -9  31.022 2.229 17.9 7.7 3.99 728.60 212.99  20140924 
OBS:   56925.165  z  E2   1.2705e+00   8.9780e+00    1   -9  31.469 2.432 35.4 16.1 4.04 727.60 224.82  20140924 
OBS:   56930.127  g  E2  -2.4410e+00   3.9197e+00    1   -9  30.743 2.065 8.3 4.0 4.23 736.12 202.20  20140929 
OBS:   56930.130  r  E2  -3.3976e+00   4.4311e+00    1   -9  30.768 1.809 11.6 4.0 3.91 739.57 193.04  20140929 
OBS:   56930.132  i  E2  -1.7591e+00   5.3845e+00    1   -9  30.996 1.659 19.9 7.5 4.04 725.66 210.21  20140929 
OBS:   56930.135  z  E2  -5.2569e+00   6.7091e+00    1   -9  31.418 1.659 37.0 15.2 4.12 720.15 200.34  20140929 
OBS:   56934.338  g  E2  -5.4557e-01   1.1266e+01  1025   -9  30.572 5.193 8.2 3.4 4.22 737.83 200.95  20141003 
OBS:   56934.341  r  E2  -1.4381e+01   1.3300e+01  1025   -9  30.852 4.734 12.3 4.3 3.91 752.90 212.95  20141003 
OBS:   56934.343  i  E2   4.9695e+00   2.0057e+01  1025   -9  30.924 4.895 22.1 7.0 4.00 762.90 198.26  20141003 
OBS:   56934.346  z  E2  -4.5655e+01   2.3558e+01  1025   -9  31.464 4.464 43.8 16.1 4.03 764.72 215.51  20141003 
OBS:   56943.018  g  E2  -7.6785e+00   4.0212e+00    1   -9  30.744 2.669 6.7 4.0 4.12 750.08 202.16  20141012 
OBS:   56943.020  r  E2  -3.8466e-01   5.3785e+00    1   -9  30.776 2.048 13.7 4.1 4.00 738.22 195.92  20141012 
OBS:   56943.022  i  E2   9.3756e-01   7.2845e+00    1   -9  31.015 1.875 26.3 7.6 4.02 725.75 186.79  20141012 
OBS:   56943.025  z  E2   4.7121e+00   9.7257e+00    1   -9  31.450 1.844 53.3 15.7 4.08 730.17 177.94  20141012 
OBS:   56949.027  g  E2  -1.9823e+00   4.3499e+00    1   -9  30.398 1.768 7.1 2.9 4.20 724.46 215.30  20141018 
OBS:   56949.030  r  E2   1.9497e+01   1.0986e+01    1   -9  29.744 1.818 12.9 1.6 4.01 730.36 228.88  20141018 
OBS:   56949.032  i  E2   8.3817e+00   5.6341e+00    1   -9  30.913 1.562 20.1 6.9 4.10 725.30 226.53  20141018 
OBS:   56949.034  z  E2  -3.0241e-01   1.4002e+01    1   -9  30.967 1.689 42.4 10.1 4.10 728.45 224.85  20141018 
OBS:   56956.008  g  E2  -6.2759e+00   3.9140e+00    1   -9  30.701 1.662 8.5 3.8 4.24 728.04 215.70  20141025 
OBS:   56956.010  r  E2  -2.5866e-01   4.4646e+00    1   -9  30.749 1.552 12.7 3.9 3.97 718.77 225.56  20141025 
OBS:   56956.013  i  E2   1.1775e+00   5.8526e+00    1   -9  30.989 1.423 25.5 7.3 4.02 707.02 237.63  20141025 
OBS:   56956.015  z  E2   1.0237e+00   7.7932e+00    1   -9  31.385 1.434 49.7 14.2 4.04 703.72 245.34  20141025 
OBS:   56960.171  g  E2  -4.5774e+00   4.4113e+00    1   -9  30.767 2.425 8.7 4.1 4.23 732.69 193.01  20141029 
OBS:   56960.173  r  E2   3.3792e+00   4.8645e+00    1   -9  30.772 2.046 12.1 4.0 3.97 739.81 191.94  20141029 
OBS:   56960.175  i  E2  -4.4668e+00   6.0762e+00    1   -9  31.008 1.911 20.2 7.5 4.12 750.47 188.34  20141029 
OBS:   56960.178  z  E2  -1.6202e+01   8.3816e+00    1   -9  31.424 2.060 38.6 15.3 4.11 749.83 182.66  20141029 
OBS:   56973.021  g  E2  -5.6144e+00   3.7381e+00    1   -9  30.742 1.975 8.2 3.9 4.22 726.16 215.79  20141111 
OBS:   56973.023  r  E2   7.3162e-01   4.2951e+00    1   -9  30.776 1.869 11.1 4.0 3.92 718.24 223.71  20141111 
OBS:   56973.025  i  E2   5.8910e+00   5.4248e+00    1   -9  31.018 1.799 19.3 7.5 4.03 707.53 235.83  20141111 
OBS:   56973.028  z  E2  -1.7817e+00   7.1623e+00    1   -9  31.457 1.844 38.0 14.8 4.12 694.89 248.71  20141111 
OBS:   56980.037  g  E2  -5.7299e-01   3.8791e+00    1   -9  30.746 1.573 7.2 3.8 4.16 739.05 195.95  20141118 
OBS:   56980.040  r  E2  -2.3713e+00   4.2336e+00    1   -9  30.776 1.441 11.3 4.0 3.91 727.64 205.27  20141118 
OBS:   56980.042  i  E2  -2.8132e+00   5.1597e+00    1   -9  31.013 1.450 22.0 7.6 4.05 727.37 207.46  20141118 
OBS:   56980.044  z  E2  -1.2752e+01   6.8053e+00    1   -9  31.429 1.403 45.4 15.1 4.07 722.90 205.17  20141118 
OBS:   56987.041  g  E2   1.0640e+00   3.6423e+00    1   -9  30.799 2.169 7.6 4.0 4.19 727.80 204.93  20141125 
OBS:   56987.044  r  E2   1.6900e+00   4.2201e+00    1   -9  30.796 1.897 10.9 4.0 3.91 718.99 203.47  20141125 
OBS:   56987.046  i  E2  -3.8016e+00   5.5115e+00    1   -9  31.035 1.743 20.7 7.7 4.11 718.39 210.03  20141125 
OBS:   56987.049  z  E2  -1.3342e+01   7.3060e+00    1   -9  31.479 1.721 43.1 15.8 4.06 717.74 200.91  20141125 
OBS:   56990.042  g  E2  -2.5668e+01   3.6697e+01    1   -9  29.198 1.979 25.3 0.9 4.43 765.45 200.45  20141128 
OBS:   56990.047  i  E2   3.6094e+01   2.5902e+01    1   -9  30.130 1.941 40.4 3.3 4.13 756.80 202.08  20141128 
OBS:   56990.050  z  E2  -6.6180e+01   4.1234e+01    1   -9  30.146 1.947 66.9 4.6 4.05 758.28 200.73  20141128 
OBS:   56991.108  g  E2  -2.2481e+00   1.5456e+01  1025   -9  30.739 4.472 16.3 3.8 4.36 750.38 212.56  20141129 
OBS:   56991.111  r  E2   2.6863e+01   1.4991e+01  1025   -9  30.881 4.366 17.1 4.4 3.98 763.35 203.80  20141129 
OBS:   56991.113  i  E2  -6.0984e+00   1.8286e+01  1025   -9  31.049 4.303 26.0 7.8 3.97 770.78 215.99  20141129 
OBS:   56991.115  z  E2   2.2381e+01   2.2244e+01  1025   -9  31.450 4.276 46.4 15.7 4.02 781.97 223.08  20141129 
OBS:   56992.046  g  E2   1.2233e+01   7.7254e+00    1   -9  30.751 2.233 18.6 3.8 4.44 744.96 200.61  20141130 
OBS:   56992.049  r  E2   9.3903e+00   7.1790e+00    1   -9  30.838 2.122 18.7 4.3 3.99 743.32 204.97  20141130 
OBS:   56992.051  i  E2  -7.8321e+00   8.0044e+00    1   -9  31.034 2.078 26.8 7.7 4.09 752.69 199.57  20141130 
OBS:   56992.053  z  E2  -5.9392e+00   9.8113e+00    1   -9  31.528 2.092 50.5 16.8 4.07 761.78 215.36  20141130 
