OBS:   56935.360  g  C2  -1.0759e+01   7.6149e+00  1025   -9  30.891 4.844 7.6 2.6 3.62 809.86 1375.12  20141004 
OBS:   56935.363  r  C2   1.4179e+01   1.1495e+01  1025   -9  30.793 4.541 12.3 3.4 3.70 803.83 1373.02  20141004 
OBS:   56935.365  i  C2  -2.7622e+01   1.5709e+01  1025   -9  31.025 4.420 21.6 6.9 3.91 803.85 1361.36  20141004 
OBS:   56935.368  z  C2  -1.4418e+01   2.3338e+01  1025   -9  31.488 4.648 45.1 14.6 3.91 796.10 1353.57  20141004 
OBS:   56943.178  g  C2   4.1870e+00   7.1588e+00    1   -9  30.783 2.381 16.8 2.3 3.81 802.52 1386.83  20141012 
OBS:   56943.180  r  C2  -1.6993e+00   6.4343e+00    1   -9  30.777 2.046 17.1 3.4 3.82 787.51 1390.93  20141012 
OBS:   56943.182  i  C2   4.4964e+00   6.4538e+00    1   -9  31.028 1.862 23.1 6.9 3.95 792.27 1393.23  20141012 
OBS:   56943.185  z  C2  -2.7403e-01   7.1804e+00    1   -9  31.476 1.751 41.5 14.4 3.94 797.38 1407.38  20141012 
OBS:   56949.337  g  C2  -1.8745e+00   2.8945e+00    1   -9  30.782 1.824 8.0 2.3 3.62 799.73 1382.79  20141018 
OBS:   56949.339  r  C2   3.4714e+00   4.3325e+00    1   -9  30.782 1.773 12.4 3.4 3.78 792.69 1391.26  20141018 
OBS:   56949.341  i  C2   1.7618e+00   5.4759e+00    1   -9  31.036 1.798 19.7 7.0 3.92 785.94 1387.98  20141018 
OBS:   56949.344  z  C2   3.5320e+00   5.7848e+00    1   -9  31.470 1.504 37.7 14.3 3.99 789.53 1398.49  20141018 
OBS:   56956.351  g  C2  -5.8938e-01   4.3083e+00    1   -9  30.694 2.333 8.8 2.2 3.67 874.86 1370.66  20141025 
OBS:   56956.354  r  C2   9.1598e+00   6.0473e+00    1   -9  30.688 2.230 13.2 3.1 3.79 877.69 1381.81  20141025 
OBS:   56956.356  i  C2  -1.1049e+01   8.1808e+00    1   -9  30.962 2.148 24.0 6.5 3.92 889.44 1389.74  20141025 
OBS:   56956.359  z  C2   1.5792e+01   1.0897e+01    1   -9  31.361 2.098 48.8 13.0 3.94 896.25 1385.50  20141025 
OBS:   56961.357  g  C2   2.8730e+00   4.7101e+00    1   -9  30.728 2.674 9.2 2.2 3.65 803.00 1374.30  20141030 
OBS:   56961.359  r  C2   3.8985e+00   6.4866e+00    1   -9  30.755 2.391 14.2 3.3 3.78 795.74 1381.11  20141030 
OBS:   56961.361  i  C2   2.2182e+00   8.4926e+00    1   -9  31.004 2.130 26.6 6.8 3.93 800.43 1387.30  20141030 
OBS:   56961.364  z  C2  -8.9797e+00   1.4010e+01    1   -9  30.702 1.971 36.6 7.1 3.95 795.07 1392.88  20141030 
OBS:   56963.242  g  C2   5.8726e+00   1.2134e+01    1   -9  30.287 2.490 17.5 1.5 3.84 785.90 1376.72  20141101 
OBS:   56963.244  r  C2   8.5882e+00   1.3299e+01    1   -9  30.297 2.353 20.3 2.2 3.82 779.92 1371.48  20141101 
OBS:   56963.246  i  C2  -1.1790e+01   1.4701e+01    1   -9  30.625 2.331 29.8 4.8 4.00 776.92 1378.95  20141101 
OBS:   56963.249  z  C2   1.3976e+01   1.0990e+01    1   -9  31.261 2.001 46.7 11.8 3.94 779.29 1372.36  20141101 
OBS:   56973.168  g  C2  -8.0658e+00   4.3892e+00    1   -9  30.761 1.905 12.5 2.3 3.79 789.65 1387.18  20141111 
OBS:   56973.171  r  C2   2.0072e+00   4.7854e+00    1   -9  30.781 1.730 14.2 3.4 3.81 780.53 1384.89  20141111 
OBS:   56973.173  i  C2  -3.4683e+00   5.4213e+00    1   -9  31.018 1.617 21.0 6.9 3.98 783.56 1386.28  20141111 
OBS:   56973.175  z  C2   6.5348e+00   6.3626e+00    1   -9  31.459 1.561 40.1 14.2 3.95 788.55 1389.57  20141111 
OBS:   56980.303  g  C2   3.4743e+00   2.7798e+00    1   -9  30.742 1.854 7.1 2.3 3.60 778.24 1372.89  20141118 
OBS:   56980.306  r  C2   1.7077e+00   4.1491e+00    1   -9  30.759 1.817 11.2 3.3 3.73 783.91 1376.10  20141118 
OBS:   56980.308  i  C2  -1.0565e+01   5.6132e+00    1   -9  30.999 1.755 20.2 6.8 3.98 783.45 1377.61  20141118 
OBS:   56980.310  z  C2   1.0501e+01   7.1020e+00    1   -9  31.418 1.728 38.9 13.7 3.99 788.33 1383.21  20141118 
OBS:   56987.303  g  C2   4.8635e+00   3.9558e+00    1   -9  30.743 2.520 8.1 2.3 3.62 793.82 1384.55  20141125 
OBS:   56987.306  r  C2  -7.8444e+00   5.6051e+00    1   -9  30.763 2.383 12.2 3.3 3.75 801.53 1391.32  20141125 
OBS:   56987.308  i  C2  -9.8605e-01   8.4290e+00    1   -9  31.020 2.355 23.6 6.9 3.94 808.08 1388.03  20141125 
OBS:   56987.310  z  C2  -1.2455e+01   1.0104e+01    1   -9  31.460 2.082 49.3 14.2 3.92 809.05 1389.05  20141125 
OBS:   56991.138  g  C2  -7.0368e+00   1.3331e+01  1025   -9  30.787 4.610 14.6 2.4 3.77 797.24 1387.12  20141129 
OBS:   56991.140  r  C2  -1.2200e+01   1.4065e+01  1025   -9  30.763 4.544 15.0 3.3 3.77 782.48 1382.21  20141129 
OBS:   56991.142  i  C2  -1.1148e+01   1.8390e+01  1025   -9  31.028 4.494 24.6 6.9 3.90 769.75 1388.78  20141129 
OBS:   56991.145  z  C2  -1.6923e+01   2.1597e+01  1025   -9  31.465 4.222 46.8 14.3 3.90 754.81 1388.43  20141129 
OBS:   56992.123  g  C2  -1.5308e+01   8.6296e+00    1   -9  30.822 2.716 17.9 2.4 3.81 778.70 1384.82  20141130 
OBS:   56992.125  r  C2  -1.4634e+00   8.0406e+00    1   -9  30.787 2.509 17.5 3.4 3.84 783.46 1394.16  20141130 
OBS:   56992.127  i  C2  -1.3713e+01   8.5936e+00    1   -9  31.042 2.386 24.2 7.0 3.94 783.33 1400.88  20141130 
OBS:   56992.130  z  C2   2.5735e+00   1.0098e+01    1   -9  31.516 2.414 43.6 15.0 3.93 786.63 1407.90  20141130 
OBS:   57001.288  g  C2  -2.9475e+01   2.0604e+01    1   -9  30.673 4.012 25.4 2.1 3.84 791.74 1381.44  20141209 
