OBS:   56550.249  r  S2   1.4211e+01   1.6420e+01    1   -9  30.848 4.229 20.1 5.4 3.91 869.87 1235.65  20130914 
OBS:   56550.251  i  S2   1.1517e+01   1.4902e+01    1   -9  31.117 3.918 25.1 8.1 3.97 852.46 1231.13  20130914 
OBS:   56550.253  z  S2  -1.9796e+00   1.4523e+01    1   -9  31.557 3.597 40.4 15.4 4.09 855.75 1232.15  20130914 
OBS:   56559.205  g  S2   1.5640e+01   1.4764e+01    1   -9  30.747 2.784 28.7 3.7 4.19 891.44 1241.59  20130923 
OBS:   56559.207  r  S2  -2.1589e+01   1.4601e+01    1   -9  30.785 2.411 34.6 5.0 3.62 877.90 1255.09  20130923 
OBS:   56559.209  i  S2  -1.1974e+01   1.4372e+01    1   -9  31.045 2.366 43.9 8.2 3.44 886.19 1268.94  20130923 
OBS:   56559.212  z  S2   1.3010e+01   1.0860e+01    1   -9  31.523 2.112 58.9 15.1 3.54 876.93 1282.01  20130923 
OBS:   56563.214  g  S2  -1.2157e+00   3.5893e+00    1   -9  30.788 2.276 7.9 4.3 4.01 857.17 1227.94  20130927 
OBS:   56563.217  r  S2  -3.2433e+00   4.7234e+00    1   -9  30.820 2.100 12.0 5.3 3.81 867.95 1223.07  20130927 
OBS:   56563.219  i  S2   1.4265e+00   5.7257e+00    1   -9  31.064 1.850 21.5 8.6 4.03 873.05 1220.14  20130927 
OBS:   56563.222  z  S2  -1.6466e+01   8.9436e+00    1   -9  31.543 2.173 44.5 15.3 4.11 883.32 1221.57  20130927 
OBS:   56567.171  g  S2   1.0913e+01   5.0687e+00    1   -9  30.750 3.290 7.3 4.3 4.01 869.10 1229.10  20131001 
OBS:   56567.173  r  S2  -5.9471e+00   6.5095e+00    1   -9  30.792 2.866 11.7 5.4 3.83 886.87 1235.05  20131001 
OBS:   56567.176  i  S2   2.1437e+00   8.0106e+00    1   -9  31.053 2.712 19.5 8.4 3.99 870.50 1241.29  20131001 
OBS:   56567.178  z  S2   6.6534e+00   9.7252e+00    1   -9  31.450 2.515 36.7 14.1 4.18 873.16 1246.54  20131001 
OBS:   56575.150  g  S2  -8.6326e+00   3.5686e+00    1   -9  30.745 1.969 8.6 4.0 4.02 880.99 1215.27  20131009 
OBS:   56575.152  r  S2   3.5336e+00   4.2816e+00    1   -9  30.792 1.755 12.5 5.1 3.86 871.15 1226.80  20131009 
OBS:   56575.154  i  S2   3.3999e+00   5.3171e+00    1   -9  31.045 1.650 21.7 8.1 4.03 882.81 1225.37  20131009 
OBS:   56575.157  z  S2  -7.5015e+00   6.5641e+00    1   -9  31.493 1.607 42.3 14.6 4.12 888.38 1239.57  20131009 
OBS:   56579.139  g  S2   7.7386e-01   9.7644e+00    1   -9  30.723 2.422 21.8 3.4 4.23 875.63 1233.39  20131013 
OBS:   56579.142  r  S2   5.9827e+00   8.7093e+00    1   -9  30.796 2.185 22.4 5.0 3.95 870.19 1219.71  20131013 
OBS:   56579.144  i  S2  -7.5259e+00   8.8914e+00    1   -9  31.048 2.049 30.6 8.1 4.09 872.49 1223.59  20131013 
OBS:   56579.146  z  S2  -1.2411e+00   1.1261e+01    1   -9  31.477 2.102 56.1 14.4 4.13 879.05 1222.13  20131013 
OBS:   56590.297  g  S2   9.5104e-01   1.3560e+01    1   -9  30.587 3.158 18.4 3.1 4.20 894.46 1204.16  20131024 
OBS:   56590.299  r  S2  -1.9961e+00   1.3326e+01    1   -9  30.612 2.848 21.6 4.3 3.94 904.07 1209.36  20131024 
OBS:   56590.301  i  S2  -7.0145e+00   1.1448e+01    1   -9  31.030 2.730 28.0 7.5 4.08 899.73 1194.64  20131024 
OBS:   56590.304  z  S2  -2.5621e+01   1.4584e+01    1   -9  31.418 2.686 51.8 13.6 4.12 916.15 1202.01  20131024 
OBS:   56594.105  g  S2  -6.0027e+00   5.5345e+00    1   -9  30.771 3.188 8.6 3.6 3.99 873.36 1233.70  20131028 
OBS:   56594.107  r  S2  -6.9118e+00   7.7631e+00    1   -9  30.824 2.962 14.0 5.2 3.89 871.81 1244.19  20131028 
OBS:   56594.109  i  S2  -1.6742e-01   1.0643e+01    1   -9  31.050 2.817 25.7 7.6 4.01 874.15 1257.07  20131028 
OBS:   56594.112  z  S2   6.1546e+00   1.4857e+01    1   -9  31.470 2.883 51.1 14.3 4.13 868.70 1259.22  20131028 
OBS:   56602.077  g  S2   7.4920e-01   3.4321e+00    1   -9  30.759 1.913 8.6 3.6 4.03 871.71 1236.76  20131105 
OBS:   56602.080  r  S2   6.0517e-01   4.2324e+00    1   -9  30.797 1.744 12.4 5.0 3.86 884.14 1222.89  20131105 
OBS:   56602.082  i  S2  -7.4895e+00   5.1872e+00    1   -9  31.032 1.626 21.4 7.5 4.04 878.16 1228.13  20131105 
OBS:   56602.084  z  S2   1.0808e+01   6.9147e+00    1   -9  31.455 1.600 43.5 14.1 4.13 887.65 1229.86  20131105 
OBS:   56606.067  g  S2   4.3221e+01   1.6253e+01  1025   -9  32.231 4.852 56.7 12.9 1.14 893.52 1226.53  20131109 
OBS:   56606.069  r  S2   3.2407e+01   1.6361e+01  1025   -9  30.760 4.670 16.5 4.9 3.87 878.68 1230.66  20131109 
OBS:   56606.072  i  S2   1.2309e+01   2.0026e+01    1   -9  31.045 4.429 27.5 7.6 4.07 883.52 1227.60  20131109 
OBS:   56606.074  z  S2  -4.9641e+01   2.4965e+01    1   -9  31.451 4.236 53.4 14.0 4.11 880.89 1236.27  20131109 
OBS:   56609.069  g  S2   3.5655e+00   1.0416e+01    1   -9  30.724 2.144 26.2 3.1 4.26 877.94 1235.10  20131112 
OBS:   56609.071  r  S2  -5.0960e+00   8.9955e+00    1   -9  30.768 1.968 25.7 4.9 3.90 877.43 1245.96  20131112 
OBS:   56609.073  i  S2   2.9757e+00   8.9522e+00    1   -9  31.006 1.847 33.6 7.3 4.09 860.47 1256.18  20131112 
OBS:   56609.076  z  S2   4.0983e+00   9.4889e+00    1   -9  31.414 1.705 55.1 13.5 4.16 866.64 1266.21  20131112 
OBS:   56616.059  g  S2   2.9433e-01   8.0532e+00    1   -9  30.725 2.372 17.8 3.2 4.16 868.04 1225.02  20131119 
OBS:   56616.062  r  S2   1.5554e+01   9.2593e+00    1   -9  30.769 2.172 23.2 4.9 3.95 865.55 1233.64  20131119 
OBS:   56616.064  i  S2   1.3560e+01   1.1068e+01    1   -9  31.006 2.109 35.7 7.3 4.10 854.04 1226.82  20131119 
OBS:   56616.066  z  S2   2.1498e+00   1.3326e+01    1   -9  31.398 2.244 57.3 13.3 4.13 865.72 1227.76  20131119 
OBS:   56627.037  g  S2   2.4638e+00   3.7449e+00    1   -9  30.759 1.807 9.3 3.6 4.09 861.09 1244.05  20131130 
OBS:   56627.039  r  S2  -6.1752e+00   4.2105e+00    1   -9  30.785 1.587 11.8 5.0 3.85 847.02 1252.43  20131130 
OBS:   56627.041  i  S2  -3.1796e+00   4.7814e+00    1   -9  31.027 1.497 19.5 7.4 4.01 844.46 1266.08  20131130 
OBS:   56627.044  z  S2  -2.5941e+00   5.6868e+00    1   -9  31.485 1.489 38.0 14.4 4.16 839.05 1260.87  20131130 
OBS:   56631.177  g  S2  -4.1083e+00   2.9999e+01    1   -9  30.107 2.419 36.2 1.8 1.07 879.23 1225.43  20131204 
OBS:   56631.182  i  S2  -3.8025e+01   5.2073e+01  1025   -9  28.661 2.101 20.8 0.8 4.12 895.34 1226.03  20131204 
OBS:   56631.184  z  S2   1.6358e+02   1.4281e+02  1025   -9  28.243 2.188 37.4 0.7 4.24 906.22 1227.17  20131204 
OBS:   56635.040  g  S2  -1.2063e+00   8.4179e+00    1   -9  30.827 3.078 14.8 3.5 4.18 860.58 1248.98  20131208 
OBS:   56635.043  r  S2   1.1236e+01   7.3614e+00    1   -9  30.856 2.652 15.5 5.3 3.88 855.48 1243.28  20131208 
OBS:   56635.045  i  S2  -7.1657e+00   8.9227e+00    1   -9  31.085 2.657 23.5 7.8 4.04 861.29 1238.92  20131208 
OBS:   56635.048  z  S2   5.1854e+00   1.2243e+01    1   -9  31.491 2.704 45.4 14.5 4.12 859.66 1243.12  20131208 
OBS:   56645.050  g  S2  -1.0235e+01   8.3402e+00    1   -9  30.806 2.163 21.9 3.6 4.21 864.17 1232.17  20131218 
OBS:   56645.052  r  S2  -7.2630e-02   7.8611e+00    1   -9  30.826 2.010 22.6 5.1 3.96 876.30 1236.83  20131218 
OBS:   56645.054  i  S2  -3.2170e+00   6.8824e+00    1   -9  31.055 1.703 28.2 7.5 4.10 872.18 1239.72  20131218 
OBS:   56645.057  z  S2   5.1865e+00   7.3457e+00    1   -9  31.425 1.671 42.4 13.6 4.14 886.18 1245.56  20131218 
OBS:   56649.118  g  S2   1.1229e+01   5.1163e+00    1   -9  30.805 3.284 7.6 3.6 4.02 877.07 1218.44  20131222 
OBS:   56649.121  r  S2   1.0403e+01   6.1245e+00    1   -9  30.847 2.850 11.3 5.2 3.83 874.29 1207.96  20131222 
OBS:   56649.123  i  S2  -1.2663e+01   9.6836e+00    1   -9  31.075 3.020 21.4 7.7 4.04 871.10 1199.64  20131222 
OBS:   56649.125  z  S2  -6.6829e+00   1.0835e+01    1   -9  31.437 2.475 42.1 13.7 4.12 870.33 1195.68  20131222 
OBS:   56653.100  g  S2   3.7774e+00   5.9948e+00    1   -9  30.781 3.772 7.6 3.5 4.01 883.86 1238.76  20131226 
OBS:   56653.102  r  S2   1.4838e+00   6.7925e+00    1   -9  30.843 3.179 10.8 5.1 3.83 887.14 1248.33  20131226 
OBS:   56653.104  i  S2  -3.7215e+00   7.6434e+00    1   -9  31.047 2.623 19.2 7.5 4.01 892.34 1241.95  20131226 
OBS:   56653.107  z  S2  -1.4703e+01   9.4550e+00    1   -9  31.415 2.397 37.0 13.4 4.18 886.59 1234.66  20131226 
OBS:   56660.047  g  S2   6.1953e+00   4.6194e+00    1   -9  30.784 2.436 9.7 3.5 4.10 877.65 1224.29  20140102 
OBS:   56660.050  r  S2   3.0478e+00   4.9998e+00    1   -9  30.812 2.142 12.3 5.0 3.87 875.54 1225.24  20140102 
OBS:   56660.052  i  S2   2.7703e+00   6.2730e+00    1   -9  31.028 1.913 21.8 7.3 4.06 881.10 1220.07  20140102 
OBS:   56660.054  z  S2  -1.2428e+00   8.9632e+00    1   -9  31.383 1.942 43.1 12.9 4.14 892.46 1211.45  20140102 
OBS:   56667.088  g  S2  -2.4008e+01   1.3341e+01    1   -9  30.751 2.277 32.1 3.4 4.23 897.76 1232.36  20140109 
OBS:   56667.091  r  S2   3.0308e+00   1.4078e+01    1   -9  30.771 2.117 37.7 4.8 3.98 899.95 1231.94  20140109 
OBS:   56667.093  i  S2   1.0344e+00   1.3287e+01    1   -9  31.014 1.908 48.7 7.1 4.12 903.35 1233.45  20140109 
OBS:   56667.095  z  S2  -6.9468e+00   1.3422e+01    1   -9  31.420 1.887 72.1 13.5 4.08 899.51 1225.90  20140109 
OBS:   56675.043  g  S2  -4.8061e+00   9.4892e+00    1   -9  30.642 2.309 19.8 3.0 4.23 869.59 1232.86  20140117 
OBS:   56675.045  r  S2   3.0677e+00   8.0572e+00    1   -9  30.721 2.018 20.7 4.5 3.99 859.43 1218.33  20140117 
OBS:   56675.047  i  S2  -3.9249e+00   8.4813e+00    1   -9  30.968 1.903 28.7 6.8 4.09 851.73 1217.92  20140117 
OBS:   56675.050  z  S2  -1.7915e+01   1.0208e+01    1   -9  31.289 1.906 46.7 11.8 4.12 859.28 1216.54  20140117 
OBS:   56682.039  g  S2   9.3367e-01   6.2295e+00    1   -9  30.712 2.454 12.8 3.3 4.16 882.19 1217.67  20140124 
OBS:   56682.041  r  S2   1.0410e+01   7.4310e+00    1   -9  30.771 2.726 14.1 4.8 3.91 882.46 1230.84  20140124 
OBS:   56682.043  i  S2  -6.5699e+00   7.7600e+00    1   -9  30.991 2.153 23.6 7.1 4.02 893.43 1241.90  20140124 
OBS:   56682.046  z  S2  -1.5846e+01   9.9581e+00    1   -9  31.366 2.052 44.5 12.9 4.13 903.82 1237.21  20140124 
OBS:   56687.039  g  S2  -1.2039e+01   7.0763e+00    1   -9  30.705 2.990 11.6 3.3 4.14 882.60 1254.87  20140129 
OBS:   56687.041  r  S2   7.7573e+00   7.2168e+00    1   -9  30.766 2.705 13.5 4.8 3.90 888.94 1247.08  20140129 
OBS:   56687.043  i  S2   1.5700e+01   8.7149e+00    1   -9  30.980 2.636 20.8 7.0 4.07 897.25 1243.11  20140129 
OBS:   56687.046  z  S2  -7.3169e-01   1.0182e+01    1   -9  31.337 2.425 36.7 12.5 4.17 903.05 1244.27  20140129 
OBS:   56694.032  g  S2  -1.7804e+01   9.3759e+00    1   -9  30.715 2.163 22.8 3.3 4.20 876.99 1235.88  20140205 
OBS:   56694.034  r  S2   4.0742e+00   9.0175e+00    1   -9  30.748 1.845 26.8 4.8 3.96 887.01 1224.48  20140205 
OBS:   56694.036  i  S2  -9.3710e+00   9.4928e+00    1   -9  30.994 1.740 37.5 7.2 4.11 885.26 1217.98  20140205 
OBS:   56694.039  z  S2   1.2074e+01   1.0562e+01    1   -9  31.430 1.717 62.7 13.7 4.13 883.99 1219.54  20140205 

# Begin Y2 obs 

OBS:   56890.328  g  S2  -3.6483e+00   3.8509e+00    1   -9  30.730 2.277 7.9 3.8 4.05 874.64 1235.49  20140820 
OBS:   56890.331  r  S2   4.6126e+00   5.2652e+00    1   -9  30.777 2.045 13.6 4.2 3.89 879.23 1238.84  20140820 
OBS:   56890.333  i  S2   2.2702e-01   7.8375e+00    1   -9  31.028 2.117 24.7 7.4 4.02 883.27 1240.53  20140820 
OBS:   56890.335  z  S2   1.1439e+01   1.0876e+01    1   -9  31.457 2.200 49.0 14.9 4.11 888.97 1250.51  20140820 
OBS:   56894.283  g  S2  -1.1187e+01   1.2258e+01  1025   -9  30.707 5.574 7.9 3.7 4.02 886.00 1223.50  20140824 
OBS:   56894.285  r  S2  -1.8815e+01   1.4604e+01  1025   -9  30.735 4.945 13.3 4.1 3.83 889.46 1232.37  20140824 
OBS:   56894.288  i  S2  -2.6586e+01   1.8625e+01  1025   -9  31.040 4.602 23.7 7.5 3.96 896.19 1239.86  20140824 
OBS:   56903.383  g  S2  -6.6671e+00   5.7941e+00    1   -9  30.452 2.768 7.8 2.9 4.02 874.90 1231.98  20140902 
OBS:   56903.386  r  S2  -1.1975e+01   8.6470e+00    1   -9  30.387 2.428 13.2 3.0 3.88 872.95 1234.21  20140902 
OBS:   56903.388  i  S2  -7.4450e+00   1.4027e+01    1   -9  30.412 2.117 25.9 4.2 4.04 872.54 1223.93  20140902 
OBS:   56903.390  z  S2   1.9181e+01   1.3014e+01    1   -9  31.212 2.165 48.2 11.9 4.12 875.97 1225.84  20140902 
OBS:   56915.265  g  S2  -1.3003e+00   8.7521e+00    1   -9  30.710 2.543 17.6 3.7 4.17 879.98 1232.26  20140914 
OBS:   56915.267  r  S2  -5.7899e-01   9.4089e+00    1   -9  30.759 2.436 20.9 4.2 3.95 885.47 1235.78  20140914 
OBS:   56915.269  i  S2  -7.5399e+00   1.0719e+01    1   -9  31.023 2.499 29.0 7.4 4.03 879.16 1236.98  20140914 
OBS:   56915.272  z  S2  -2.0128e+01   1.4950e+01    1   -9  31.447 2.329 46.3 14.8 4.10 881.78 1240.63  20140914 
OBS:   56923.315  g  S2  -4.1372e-01   5.9399e+00    1   -9  30.736 3.624 7.3 3.9 4.03 873.49 1208.47  20140922 
OBS:   56923.318  r  S2  -9.3349e+00   7.9267e+00    1   -9  30.811 3.385 11.7 4.5 3.85 873.57 1201.81  20140922 
OBS:   56923.320  i  S2   2.7541e+00   9.5220e+00    1   -9  31.029 3.138 19.0 7.5 3.99 859.92 1214.54  20140922 
OBS:   56923.322  z  S2  -5.2576e+00   1.2594e+01    1   -9  31.431 3.162 35.9 14.6 4.11 851.84 1224.67  20140922 
OBS:   56927.280  g  S2  -4.2804e+00   5.1667e+00    1   -9  30.749 2.965 8.2 3.9 4.06 892.38 1213.17  20140926 
OBS:   56927.283  r  S2  -1.7106e+00   6.5845e+00    1   -9  30.801 2.759 12.4 4.6 3.86 905.71 1217.53  20140926 
OBS:   56927.285  i  S2  -4.3281e+00   7.3387e+00    1   -9  31.030 2.301 20.9 7.8 4.05 914.04 1216.58  20140926 
OBS:   56927.287  z  S2   6.0335e+00   8.4202e+00    1   -9  31.440 1.986 41.1 15.6 4.13 904.53 1213.88  20140926 
OBS:   56932.217  g  S2   9.9082e+00   6.1738e+00    1   -9  30.719 2.674 11.3 3.8 4.19 866.61 1237.14  20141001 
OBS:   56932.220  r  S2   2.2507e-01   6.2659e+00    1   -9  30.778 2.438 13.4 4.4 3.90 881.55 1253.63  20141001 
OBS:   56932.222  i  S2  -2.1745e-01   6.5377e+00    1   -9  31.022 2.215 19.1 7.5 4.02 878.98 1265.18  20141001 
OBS:   56932.225  z  S2  -7.7407e+00   7.5800e+00    1   -9  31.448 2.121 33.6 15.2 4.08 884.60 1272.01  20141001 
OBS:   56943.202  g  S2  -8.7314e-01   8.7559e+00    1   -9  30.726 2.430 18.9 3.8 4.25 872.17 1224.31  20141012 
OBS:   56943.204  r  S2  -3.4466e+00   7.6821e+00    1   -9  30.777 2.193 19.3 4.4 3.93 876.88 1235.48  20141012 
OBS:   56943.206  i  S2   2.4124e+00   6.9107e+00    1   -9  31.030 1.869 24.8 7.5 4.01 870.22 1232.96  20141012 
OBS:   56943.209  z  S2   8.2905e-01   6.8177e+00    1   -9  31.454 1.743 37.9 15.0 4.16 875.48 1234.27  20141012 
OBS:   56952.118  g  S2  -8.9795e-01   4.0471e+00    1   -9  30.668 2.182 8.3 3.6 4.05 882.07 1237.48  20141021 
OBS:   56952.120  r  S2  -5.5940e+00   5.2011e+00    1   -9  30.739 1.999 13.1 4.2 3.89 876.84 1247.02  20141021 
OBS:   56952.122  i  S2   7.9160e-01   7.1472e+00    1   -9  30.993 1.843 25.1 7.4 4.01 883.01 1253.58  20141021 
OBS:   56952.125  z  S2   1.2060e+01   9.7567e+00    1   -9  31.401 1.927 49.1 14.3 4.12 866.57 1268.87  20141021 
OBS:   56957.104  g  S2   8.0068e+00   9.1402e+00  1025   -9  30.701 4.437 8.6 3.8 4.07 873.03 1224.39  20141026 
OBS:   56957.106  r  S2  -9.6572e+00   1.0913e+01    1   -9  30.784 3.957 13.3 4.4 3.89 871.98 1237.52  20141026 
OBS:   56957.108  i  S2  -2.0133e+01   1.1622e+01    1   -9  31.026 3.202 23.3 7.4 4.00 865.39 1246.54  20141026 
OBS:   56957.111  z  S2   8.9523e+00   1.5081e+01    1   -9  31.434 3.132 44.8 14.6 4.11 850.88 1254.05  20141026 
OBS:   56959.100  g  S2  -7.9755e+00   5.0862e+00    1   -9  30.662 2.221 10.8 3.6 4.16 891.75 1221.60  20141028 
OBS:   56959.102  r  S2   7.5780e+00   5.6276e+00    1   -9  30.736 1.933 14.6 4.2 3.89 882.80 1225.02  20141028 
OBS:   56959.105  i  S2   3.3888e+00   7.3468e+00    1   -9  30.995 1.922 24.8 7.5 4.01 891.83 1229.88  20141028 
OBS:   56959.107  z  S2  -1.5298e+01   8.2465e+00    1   -9  31.415 1.693 46.9 15.0 4.11 895.59 1229.16  20141028 
OBS:   56964.215  g  S2  -1.3154e+01   1.0032e+01    1   -9  30.684 2.001 25.6 3.7 4.27 886.08 1239.57  20141102 
OBS:   56964.218  r  S2   2.5056e+00   8.5081e+00    1   -9  30.762 1.837 25.3 4.4 3.91 888.57 1240.74  20141102 
OBS:   56964.220  i  S2   5.3930e+00   9.1687e+00    1   -9  31.005 1.933 31.9 7.5 4.09 896.94 1232.94  20141102 
OBS:   56964.222  z  S2  -2.4274e+00   1.0256e+01    1   -9  31.417 1.915 52.7 15.4 4.14 902.23 1230.73  20141102 
OBS:   56973.183  g  S2   3.8730e-01   5.5273e+00    1   -9  30.725 1.878 14.6 3.8 4.20 888.32 1239.58  20141111 
OBS:   56973.185  r  S2  -4.5545e+00   5.4351e+00    1   -9  30.763 1.714 16.0 4.3 3.87 878.25 1234.08  20141111 
OBS:   56973.188  i  S2   1.2154e+01   5.5257e+00    1   -9  31.003 1.530 22.2 7.4 4.05 881.81 1238.95  20141111 
OBS:   56973.190  z  S2   6.0348e+00   6.4267e+00    1   -9  31.431 1.501 40.1 14.9 4.12 882.55 1240.61  20141111 
OBS:   56980.179  g  S2   1.8739e+00   3.3643e+00    1   -9  30.710 1.609 7.9 3.8 4.02 880.67 1241.14  20141118 
OBS:   56980.181  r  S2   2.1746e+00   4.3076e+00    1   -9  30.750 1.565 12.6 4.3 3.87 890.94 1245.97  20141118 
OBS:   56980.183  i  S2   6.5454e+00   5.7604e+00    1   -9  30.993 1.403 25.2 7.4 4.02 888.70 1248.19  20141118 
OBS:   56980.186  z  S2   1.1919e+01   7.5111e+00    1   -9  31.379 1.383 48.7 14.4 4.10 892.34 1256.48  20141118 
OBS:   56987.180  g  S2   6.8817e-01   3.5425e+00    1   -9  30.746 1.939 8.3 3.9 4.05 866.66 1230.82  20141125 
OBS:   56987.182  r  S2  -1.0365e+00   4.3962e+00    1   -9  30.793 1.749 12.4 4.3 3.86 863.56 1232.99  20141125 
OBS:   56987.187  z  S2   1.3241e+00   7.8226e+00    1   -9  31.466 1.667 47.6 15.1 4.09 856.97 1235.70  20141125 
OBS:   56990.181  g  S2  -8.7474e-01   5.8941e+00    1   -9  30.482 1.985 11.8 3.0 4.19 888.89 1237.36  20141128 
OBS:   56990.183  r  S2   2.4996e+00   7.5965e+00    1   -9  30.501 2.068 15.4 3.3 3.91 870.05 1243.21  20141128 
OBS:   56990.185  i  S2  -2.2304e+00   1.6909e+01    1   -9  30.110 1.919 26.6 3.2 4.13 876.25 1235.85  20141128 
OBS:   56990.188  z  S2   1.8055e+01   1.6050e+01    1   -9  30.946 2.012 48.9 9.5 4.14 871.44 1238.10  20141128 
OBS:   57001.147  g  S2  -2.5963e+00   1.3884e+01    1   -9  30.767 3.559 19.3 3.9 4.24 866.64 1240.10  20141209 
OBS:   57001.149  r  S2  -2.0226e-01   1.2464e+01    1   -9  30.796 3.468 18.8 4.4 3.89 863.41 1233.11  20141209 
OBS:   57001.151  i  S2  -2.2497e+01   1.5601e+01  1025   -9  31.038 3.746 26.1 7.6 4.00 858.62 1241.44  20141209 
OBS:   57001.154  z  S2  -6.7630e+00   1.2933e+01    1   -9  31.438 2.728 45.4 14.8 4.10 854.32 1242.35  20141209 
OBS:   57003.043  g  S2  -1.3260e+00   3.6816e+00    1   -9  30.727 1.854 8.9 3.7 4.06 887.34 1243.39  20141211 
OBS:   57003.045  r  S2  -9.7751e-01   4.5070e+00    1   -9  30.775 1.869 12.0 4.4 3.87 879.21 1243.91  20141211 
OBS:   57003.047  i  S2   4.6562e+00   5.7767e+00    1   -9  31.012 1.640 22.8 7.5 4.06 887.29 1260.75  20141211 
