OBS:   56551.247  r  C1   3.8200e+01   1.6698e+01    1   -9  30.761 4.267 20.0 4.0 4.04 348.71 3028.55  20130915 
OBS:   56551.249  i  C1  -5.3034e+00   1.4100e+01    1   -9  31.067 4.003 22.5 7.0 4.03 357.50 3031.64  20130915 
OBS:   56551.252  z  C1  -1.9257e+01   1.3157e+01    1   -9  31.532 3.708 35.4 13.6 4.01 351.03 3048.61  20130915 
OBS:   56552.271  g  C1   2.6371e+00   1.5274e+01    1   -9  30.784 3.282 25.2 2.9 4.41 337.43 3017.17  20130916 
OBS:   56552.274  r  C1   1.6084e+01   1.4926e+01    1   -9  30.699 2.905 26.4 3.7 4.02 327.27 3019.43  20130916 
OBS:   56552.276  i  C1   1.0302e+01   9.1731e+00    1   -9  31.059 2.402 26.3 6.8 4.04 316.06 3019.22  20130916 
OBS:   56552.278  z  C1   4.6875e+00   1.0856e+01    1   -9  31.537 2.743 42.5 13.7 4.08 315.09 3009.28  20130916 
OBS:   56559.190  g  C1  -7.5269e+00   9.8336e+00    1   -9  30.753 2.546 20.8 2.8 4.39 327.18 3015.29  20130923 
OBS:   56559.193  r  C1  -1.8755e+00   8.9655e+00    1   -9  30.800 2.362 20.7 4.1 4.07 338.97 3019.02  20130923 
OBS:   56559.195  i  C1  -3.1038e+00   8.8162e+00    1   -9  31.063 2.438 24.7 6.9 4.03 329.23 3008.60  20130923 
OBS:   56559.198  z  C1  -1.7185e+00   8.7370e+00    1   -9  31.540 2.434 37.8 13.6 4.13 338.77 3017.97  20130923 
OBS:   56563.200  g  C1   1.0715e+00   3.8316e+00    1   -9  30.770 2.701 7.0 2.8 4.13 331.14 3046.14  20130927 
OBS:   56563.203  r  C1  -1.3733e+00   4.7886e+00    1   -9  30.807 2.317 10.7 4.1 3.90 322.23 3056.05  20130927 
OBS:   56563.205  i  C1   1.0192e+01   6.4828e+00    1   -9  31.056 2.183 19.5 6.8 4.01 309.52 3055.89  20130927 
OBS:   56563.207  z  C1  -7.5486e+00   8.9513e+00    1   -9  31.552 2.355 42.0 13.2 4.06 298.85 3072.10  20130927 
OBS:   56567.219  g  C1  -2.2669e+00   2.9114e+00    1   -9  30.798 2.161 6.5 2.9 4.07 387.45 2965.75  20131001 
OBS:   56567.222  r  C1  -2.7395e+00   4.0253e+00    1   -9  30.814 2.103 9.7 4.2 3.87 375.14 2978.62  20131001 
OBS:   56567.224  i  C1   1.0306e+00   5.2553e+00    1   -9  31.045 1.999 17.3 6.8 4.04 366.49 2980.68  20131001 
OBS:   56567.226  z  C1  -5.4590e+00   6.1692e+00    1   -9  31.478 1.891 33.0 12.6 4.07 375.51 2985.88  20131001 
OBS:   56575.191  g  C1  -3.2946e-02   2.8621e+00    1   -9  30.799 1.847 6.7 2.9 4.11 317.52 3014.46  20131009 
OBS:   56575.194  r  C1  -4.2943e+00   3.9141e+00    1   -9  30.818 1.766 10.6 4.2 3.90 314.37 3020.94  20131009 
OBS:   56575.196  i  C1  -1.3686e+00   4.9997e+00    1   -9  31.052 1.653 19.4 6.8 4.04 300.83 3015.28  20131009 
OBS:   56575.199  z  C1  -1.8168e-01   5.8208e+00    1   -9  31.515 1.607 38.2 12.8 4.12 303.89 3028.36  20131009 
OBS:   56579.181  g  C1  -2.7691e+00   6.7765e+00    1   -9  30.787 2.075 18.3 2.9 4.41 315.61 3026.83  20131013 
OBS:   56579.183  r  C1  -2.7671e+00   6.5822e+00    1   -9  30.812 1.931 19.0 4.2 4.00 304.77 3027.89  20131013 
OBS:   56579.185  i  C1  -7.2477e-01   7.2250e+00    1   -9  31.045 1.862 26.7 6.7 4.09 299.87 3030.26  20131013 
OBS:   56579.188  z  C1  -4.3658e+00   9.9858e+00    1   -9  31.501 2.188 48.5 12.7 4.05 307.76 3039.56  20131013 
OBS:   56590.341  g  C1   2.7287e+00   8.9781e+00    1   -9  30.671 2.763 16.3 2.6 4.37 338.35 3027.33  20131024 
OBS:   56590.343  r  C1  -6.0940e+00   1.4535e+01    1   -9  30.382 2.370 23.5 2.8 4.00 343.78 3023.80  20131024 
OBS:   56590.345  i  C1   8.2976e+00   5.1411e+01  1025   -9  29.645 2.232 45.1 1.9 4.14 330.71 3017.13  20131024 
OBS:   56590.348  z  C1   1.5339e+02   1.1903e+02  1025   -9  29.261 2.415 71.9 1.6 4.08 347.80 3007.88  20131024 
OBS:   56594.133  g  C1   1.9050e+00   4.7566e+00    1   -9  30.823 3.202 7.6 3.0 4.15 337.22 3014.31  20131028 
OBS:   56594.135  r  C1   3.3817e+00   6.9539e+00    1   -9  30.824 2.896 12.9 4.2 3.96 327.11 3010.81  20131028 
OBS:   56594.137  i  C1   8.8367e+00   9.8118e+00    1   -9  31.058 2.811 23.6 6.8 4.03 314.85 3002.03  20131028 
OBS:   56594.140  z  C1  -4.5964e+00   1.2779e+01    1   -9  31.491 2.717 48.7 12.5 4.05 310.60 2999.48  20131028 
OBS:   56602.119  g  C1   2.3384e+00   2.7604e+00    1   -9  30.807 1.655 7.0 3.0 4.13 329.46 3040.18  20131105 
OBS:   56602.121  r  C1   4.0482e-01   3.6950e+00    1   -9  30.830 1.571 10.8 4.2 3.92 333.55 3039.51  20131105 
OBS:   56602.123  i  C1   4.2489e+00   4.9178e+00    1   -9  31.054 1.548 20.6 6.8 4.12 318.80 3029.15  20131105 
OBS:   56602.126  z  C1  -1.2739e+01   6.3753e+00    1   -9  31.487 1.564 42.9 12.6 4.08 319.79 3035.47  20131105 
OBS:   56606.109  g  C1  -2.8842e+01   1.6413e+01  1025   -9  30.753 5.415 12.8 2.8 4.32 333.34 3027.83  20131109 
OBS:   56606.111  r  C1   2.7488e+01   1.8044e+01  1025   -9  30.611 5.411 14.0 3.5 3.93 346.83 3035.66  20131109 
OBS:   56606.113  i  C1   2.5333e+01   2.1621e+01  1025   -9  31.018 4.989 24.4 6.6 4.01 355.23 3052.77  20131109 
OBS:   56607.055  g  C1  -2.4307e+00   1.1631e+01    1   -9  30.764 3.523 16.7 2.8 4.35 336.97 3014.96  20131110 
OBS:   56607.058  r  C1   3.8603e-01   1.0899e+01    1   -9  30.778 3.327 17.0 4.0 3.99 325.97 3009.72  20131110 
OBS:   56607.060  i  C1   9.8874e-01   1.2210e+01    1   -9  31.011 3.125 25.5 6.5 4.02 314.95 3000.50  20131110 
OBS:   56607.063  z  C1  -1.5490e+01   1.6239e+01    1   -9  31.416 3.350 45.7 11.7 4.07 309.00 2989.69  20131110 
OBS:   56614.073  g  C1   1.0462e+01   1.2414e+01    1   -9  30.772 1.840 38.3 2.9 4.42 322.59 3027.97  20131117 
OBS:   56614.075  r  C1  -2.2743e+00   9.9568e+00    1   -9  30.796 1.692 33.5 4.1 4.05 315.29 3022.93  20131117 
OBS:   56614.078  i  C1  -5.0760e+00   8.6370e+00    1   -9  31.033 1.543 38.9 6.7 4.14 307.83 3013.42  20131117 
OBS:   56614.080  z  C1   1.7882e+00   8.2366e+00    1   -9  31.476 1.490 59.0 12.4 4.09 315.49 3010.68  20131117 
OBS:   56615.096  g  C1   1.0505e+01   1.5400e+01    1   -9  30.552 1.975 36.5 2.3 4.42 324.80 3044.41  20131118 
OBS:   56615.098  r  C1   1.0730e+01   1.2721e+01    1   -9  30.693 1.834 35.9 3.6 4.06 316.71 3056.73  20131118 
OBS:   56615.101  i  C1  -2.5387e+00   9.3227e+00    1   -9  31.014 1.798 35.7 6.3 4.08 308.69 3061.18  20131118 
OBS:   56615.103  z  C1  -1.1358e+01   1.0621e+01    1   -9  31.424 1.931 55.0 12.5 4.00 316.31 3068.30  20131118 
OBS:   56628.076  g  C1  -1.4412e+00   3.6385e+00    1   -9  30.823 2.572 7.1 3.0 4.16 337.51 3030.70  20131201 
OBS:   56628.078  r  C1  -3.9960e+00   4.4067e+00    1   -9  30.811 2.122 10.4 4.2 3.91 331.76 3022.93  20131201 
OBS:   56628.080  i  C1  -1.6441e+00   6.3937e+00    1   -9  31.038 2.078 20.2 6.7 4.10 316.19 3013.67  20131201 
OBS:   56628.083  z  C1  -9.4728e+00   9.1892e+00    1   -9  31.490 2.300 41.2 12.6 4.09 317.06 3005.42  20131201 
OBS:   56635.127  g  C1  -9.2870e+00   4.7881e+00    1   -9  30.866 2.523 10.8 2.8 4.34 333.63 3046.27  20131208 
OBS:   56635.130  r  C1  -1.0774e+00   5.3705e+00    1   -9  30.862 2.337 12.8 4.4 3.97 336.49 3045.71  20131208 
OBS:   56635.132  i  C1   3.6655e+00   6.9473e+00    1   -9  31.090 2.097 23.4 6.7 4.04 332.44 3064.23  20131208 
OBS:   56635.135  z  C1  -8.4358e+00   8.2925e+00    1   -9  31.521 1.853 49.1 13.5 4.06 323.19 3034.09  20131208 
OBS:   56642.088  i  C1  -1.7769e+01   3.4052e+01    1   -9  30.589 2.342 67.9 4.4 4.12 383.09 3035.62  20131215 
OBS:   56642.091  z  C1  -3.0896e+00   1.7333e+01    1   -9  31.215 2.014 72.2 9.9 4.00 367.08 3025.51  20131215 
OBS:   56645.078  g  C1  -2.9739e+00   9.0061e+00    1   -9  30.829 2.213 23.9 3.0 4.38 316.08 3028.47  20131218 
OBS:   56645.080  r  C1   1.3200e+01   8.6851e+00    1   -9  30.830 2.166 23.3 4.2 4.01 328.15 3022.81  20131218 
OBS:   56645.082  i  C1   2.4471e+00   7.8861e+00    1   -9  31.048 1.916 28.8 6.7 4.09 333.29 3032.93  20131218 
OBS:   56645.085  z  C1  -1.2313e+01   7.4354e+00    1   -9  31.445 1.792 42.1 12.2 4.08 345.73 3030.51  20131218 
OBS:   56649.168  r  C1   1.5248e+01   7.3533e+00    1   -9  30.827 2.784 14.4 4.2 4.00 346.49 3037.06  20131222 
OBS:   56649.170  i  C1   1.0210e+00   8.5314e+00    1   -9  31.045 2.638 21.7 6.7 4.04 333.10 3032.92  20131222 
OBS:   56649.173  z  C1   2.4099e+00   9.8286e+00    1   -9  31.439 2.461 38.8 12.1 4.13 344.18 3041.32  20131222 
OBS:   56653.086  g  C1  -2.8666e+00   5.4031e+00    1   -9  30.682 3.616 6.8 2.6 4.11 328.14 3039.25  20131226 
OBS:   56653.088  r  C1   4.9863e+00   8.7543e+00    1   -9  30.279 2.686 11.0 2.4 3.94 342.81 3066.85  20131226 
OBS:   56653.090  i  C1   3.3685e+00   1.5310e+01    1   -9  30.247 2.578 19.9 3.1 4.14 324.73 3064.11  20131226 
OBS:   56653.093  z  C1   3.7058e+00   1.0947e+01    1   -9  31.280 2.492 36.3 11.1 4.08 319.65 3055.65  20131226 
OBS:   56660.089  g  C1  -2.6404e+00   2.7924e+00    1   -9  30.823 1.941 6.9 3.0 4.15 329.24 3021.32  20140102 
OBS:   56660.091  r  C1  -5.2421e+00   3.7183e+00    1   -9  30.835 1.810 10.1 4.3 3.90 339.09 3028.93  20140102 
OBS:   56660.093  i  C1  -3.1528e+00   5.2202e+00    1   -9  31.041 1.639 20.7 6.7 4.12 333.23 3023.44  20140102 
OBS:   56660.096  z  C1  -5.1247e+00   6.5949e+00    1   -9  31.424 1.597 40.5 12.1 4.09 338.16 3030.52  20140102 
OBS:   56667.116  g  C1  -5.2927e+00   6.6954e+00    1   -9  30.796 1.917 19.3 3.2 4.43 330.78 3033.26  20140109 
OBS:   56667.118  r  C1  -4.9984e+00   6.5964e+00    1   -9  30.802 1.798 20.2 4.3 4.07 338.94 3033.74  20140109 
OBS:   56667.120  i  C1   3.9319e+00   7.5781e+00    1   -9  31.033 1.675 31.0 7.0 4.09 329.00 3036.45  20140109 
OBS:   56667.123  z  C1   2.3175e+00   9.7404e+00    1   -9  31.447 1.758 57.7 12.4 4.10 336.84 3037.83  20140109 
OBS:   56675.100  g  C1   6.8915e+00   8.8135e+00    1   -9  30.678 1.743 25.5 2.5 4.43 337.92 3018.45  20140117 
OBS:   56675.102  r  C1   4.4536e+00   8.4012e+00    1   -9  30.732 1.738 25.2 3.8 4.01 341.87 3021.36  20140117 
OBS:   56675.104  i  C1  -2.0652e+00   8.1767e+00    1   -9  30.959 1.615 32.6 6.1 4.10 328.26 3012.70  20140117 
OBS:   56675.107  z  C1  -4.9237e+00   9.7693e+00    1   -9  31.295 1.650 53.2 10.4 4.10 337.09 3023.19  20140117 
OBS:   56682.081  g  C1  -2.9670e+00   3.0806e+00    1   -9  30.757 1.955 7.3 3.1 4.22 338.10 3033.15  20140124 
OBS:   56682.084  r  C1   1.3171e+00   4.1741e+00    1   -9  30.783 1.920 10.6 4.1 3.90 345.92 3020.56  20140124 
OBS:   56682.086  i  C1   1.1545e+01   6.1372e+00    1   -9  30.998 1.843 21.0 6.4 4.10 338.98 3011.22  20140124 
OBS:   56682.088  z  C1  -2.7262e+00   7.7656e+00    1   -9  31.385 1.781 41.4 11.4 4.10 341.72 3003.19  20140124 
OBS:   56686.121  g  C1  -1.0631e+00   3.8488e+00    1   -9  30.747 2.411 7.6 3.1 4.17 340.77 3034.09  20140128 
OBS:   56686.123  r  C1   4.3780e+00   5.0919e+00    1   -9  30.771 2.260 11.1 4.0 3.93 340.67 3022.76  20140128 
OBS:   56686.125  i  C1  -2.4796e+00   7.0866e+00    1   -9  30.991 2.241 19.8 6.4 4.05 336.40 3021.88  20140128 
OBS:   56686.128  z  C1   6.5115e+00   8.9946e+00    1   -9  31.376 2.206 37.7 11.4 4.13 340.35 3027.17  20140128 
OBS:   56693.034  g  C1  -1.3742e+00   5.0406e+00    1   -9  30.754 2.005 12.6 3.0 4.38 334.40 3032.74  20140204 
OBS:   56693.037  r  C1  -1.1799e+00   5.4854e+00    1   -9  30.785 1.920 14.6 4.3 4.00 347.33 3038.98  20140204 
OBS:   56693.039  i  C1  -8.8471e-02   6.5162e+00    1   -9  31.014 1.773 23.9 6.4 4.04 346.07 3049.70  20140204 
OBS:   56693.041  z  C1   1.5233e+00   8.2590e+00    1   -9  31.417 1.821 44.7 13.3 4.08 339.17 3057.30  20140204 

# Begin Y2 obs 

OBS:   56887.390  g  C1   7.0316e+00   4.9674e+00    1   -9  30.769 2.422 10.8 2.2 4.33 346.25 3036.10  20140817 
OBS:   56887.393  r  C1   6.1435e+00   4.9317e+00    1   -9  30.796 2.021 12.8 3.4 3.97 333.35 3024.06  20140817 
OBS:   56887.395  i  C1   2.7298e+00   5.7058e+00    1   -9  31.032 1.821 20.2 6.9 4.11 320.05 3013.21  20140817 
OBS:   56887.397  z  C1   1.0875e+01   7.9659e+00    1   -9  31.496 2.048 40.2 13.8 4.08 314.46 3023.29  20140817 
OBS:   56891.392  g  C1  -3.3392e+00   3.5196e+00    1   -9  30.757 2.542 6.9 2.2 4.12 334.37 3047.75  20140821 
OBS:   56891.394  r  C1   1.3114e+01   4.9663e+00    1   -9  30.784 2.249 11.5 3.3 3.93 339.98 3059.99  20140821 
OBS:   56891.396  i  C1  -9.2802e+00   7.3340e+00    1   -9  31.019 2.106 23.1 6.8 4.04 324.84 3061.57  20140821 
OBS:   56891.399  z  C1   2.3539e+00   1.0620e+01    1   -9  31.446 2.248 47.8 13.1 4.05 333.45 3073.26  20140821 
OBS:   56904.295  g  C1  -3.3221e+00   4.2162e+00    1   -9  30.767 2.941 7.1 2.2 4.16 335.47 3038.95  20140903 
OBS:   56904.298  r  C1  -4.5395e+00   5.3742e+00    1   -9  30.789 2.765 10.0 3.4 3.86 348.20 3038.47  20140903 
OBS:   56904.300  i  C1   5.9575e-01   7.3255e+00    1   -9  31.027 2.655 17.6 6.8 4.02 335.10 3040.67  20140903 
OBS:   56904.303  z  C1   1.0856e+01   9.3153e+00    1   -9  31.393 2.380 36.2 12.5 4.05 331.75 3040.62  20140903 
OBS:   56912.344  g  C1  -1.2587e+01   8.2350e+00    1   -9  30.771 1.963 23.4 2.2 4.38 369.90 3013.31  20140911 
OBS:   56912.346  r  C1  -2.9688e+00   7.2366e+00    1   -9  30.808 1.790 22.6 3.4 4.03 363.18 3010.77  20140911 
OBS:   56912.348  i  C1  -9.2624e+00   7.4589e+00    1   -9  31.045 1.804 28.4 7.0 4.09 376.72 3008.85  20140911 
OBS:   56912.351  z  C1  -1.2263e+01   8.2354e+00    1   -9  31.517 1.843 48.2 14.0 4.05 372.28 3020.94  20140911 
OBS:   56920.305  g  C1  -9.6612e-01   3.0819e+00    1   -9  30.777 2.210 6.8 2.2 4.13 347.18 3036.53  20140919 
OBS:   56920.307  r  C1   4.1145e+00   4.0012e+00    1   -9  30.794 1.969 10.1 3.4 3.89 352.98 3032.49  20140919 
OBS:   56920.309  i  C1   2.9205e+00   4.7814e+00    1   -9  31.028 1.765 16.3 6.9 4.01 343.98 3036.55  20140919 
OBS:   56920.312  z  C1   5.5887e+00   5.4397e+00    1   -9  31.472 1.691 30.8 13.5 4.10 346.49 3038.49  20140919 
OBS:   56927.235  g  C1  -1.6564e-01   3.4004e+00    1   -9  30.741 2.271 7.2 2.2 4.19 342.40 3019.56  20140926 
OBS:   56927.237  r  C1  -1.2677e+00   4.4693e+00    1   -9  30.778 2.064 10.9 3.3 3.91 340.31 3036.61  20140926 
OBS:   56927.239  i  C1  -7.1591e+00   6.4602e+00    1   -9  31.011 2.098 19.8 6.8 4.01 332.26 3029.16  20140926 
OBS:   56927.242  z  C1  -3.1475e+00   7.7386e+00    1   -9  31.447 1.938 39.3 13.1 4.08 332.94 3044.60  20140926 
OBS:   56943.230  g  C1  -2.6451e+00   6.5648e+00    1   -9  30.754 2.123 16.6 2.2 4.38 330.17 3022.85  20141012 
OBS:   56943.232  r  C1   7.9263e+00   5.7306e+00    1   -9  30.795 1.906 16.1 3.4 3.99 317.98 3030.67  20141012 
OBS:   56943.234  i  C1   3.4482e+00   5.4348e+00    1   -9  31.027 1.724 19.8 6.8 4.03 305.90 3025.61  20141012 
OBS:   56943.237  z  C1   2.2768e+00   5.4098e+00    1   -9  31.488 1.639 32.3 13.6 4.08 297.04 3030.09  20141012 
OBS:   56949.323  g  C1   2.7699e+00   2.8128e+00    1   -9  30.761 1.779 7.1 2.2 4.13 330.62 3026.68  20141018 
OBS:   56949.326  r  C1   1.8432e-01   4.1485e+00    1   -9  30.793 1.656 12.2 3.4 3.95 335.25 3034.45  20141018 
OBS:   56949.328  i  C1  -1.4549e+00   4.9833e+00    1   -9  31.026 1.589 19.3 6.8 4.03 328.38 3034.01  20141018 
OBS:   56949.330  z  C1  -2.7253e+00   5.9367e+00    1   -9  31.461 1.592 36.5 13.3 4.07 333.72 3037.29  20141018 
OBS:   56956.338  g  C1   6.8360e+00   5.8949e+00    1   -9  30.212 2.260 8.4 1.3 4.25 424.65 3024.24  20141025 
OBS:   56956.340  r  C1  -3.8522e+00   7.2360e+00    1   -9  30.426 2.092 13.2 2.4 4.01 422.52 3025.98  20141025 
OBS:   56956.342  i  C1   3.6663e-01   9.0005e+00    1   -9  30.762 1.953 24.0 5.4 4.04 435.25 3020.04  20141025 
OBS:   56956.345  z  C1  -1.3424e+01   9.5417e+00    1   -9  31.337 1.899 46.0 11.9 4.08 432.20 3014.39  20141025 
OBS:   56960.271  g  C1  -1.5398e+00   4.5104e+00    1   -9  30.620 2.773 7.2 1.9 4.16 331.43 3045.81  20141029 
OBS:   56960.273  r  C1   6.6041e+00   6.0079e+00    1   -9  30.674 2.504 11.4 3.0 3.92 330.44 3046.10  20141029 
OBS:   56960.276  i  C1   4.1551e+00   9.2852e+00    1   -9  30.705 2.310 20.1 5.1 4.08 330.14 3047.75  20141029 
OBS:   56960.278  z  C1   8.6427e+00   1.2051e+01    1   -9  31.197 2.429 39.2 10.4 4.11 320.64 3052.92  20141029 
OBS:   56966.353  g  C1  -2.8500e+01   1.7899e+01    1   -9  30.715 3.896 22.5 2.1 4.37 352.42 3027.33  20141104 
OBS:   56966.355  r  C1   5.7382e+00   2.1727e+01  2049   -9  30.724 4.195 25.6 3.2 3.97 351.42 3028.74  20141104 
OBS:   56966.357  i  C1   2.1938e+01   1.7231e+01    1   -9  30.989 3.179 35.4 6.6 4.06 352.74 3032.58  20141104 
OBS:   56966.360  z  C1   1.1899e+01   1.6347e+01  2049   -9  31.452 2.837 57.9 13.2 4.07 352.94 3030.77  20141104 
OBS:   56973.315  g  C1  -1.1716e+01   7.8511e+00    1   -9  30.704 2.463 16.4 2.1 4.36 346.29 3040.31  20141111 
OBS:   56973.317  r  C1   9.5256e-01   6.3608e+00    1   -9  30.767 2.042 16.5 3.3 4.02 357.04 3043.95  20141111 
OBS:   56973.319  i  C1  -1.6402e+00   6.9217e+00    1   -9  31.014 1.859 24.6 6.8 4.03 359.41 3054.18  20141111 
OBS:   56973.322  z  C1  -4.0048e+00   7.9958e+00    1   -9  31.452 1.770 45.7 13.2 4.06 363.74 3048.99  20141111 
OBS:   56980.317  g  C1   2.7368e+00   2.8029e+00    1   -9  30.714 1.854 6.7 2.1 4.11 336.55 3021.97  20141118 
OBS:   56980.319  r  C1  -1.1166e+00   4.1905e+00    1   -9  30.732 1.828 10.9 3.2 3.91 346.20 3033.12  20141118 
OBS:   56980.321  i  C1  -5.6179e+00   5.8697e+00    1   -9  30.987 1.895 19.3 6.6 4.03 344.13 3024.70  20141118 
OBS:   56980.324  z  C1   6.2765e+00   7.1123e+00    1   -9  31.394 1.797 37.0 12.5 4.11 343.46 3027.07  20141118 
OBS:   56988.029  g  C1   2.6029e+00   5.0818e+00    1   -9  30.696 2.174 11.4 2.1 4.32 327.79 3019.52  20141126 
OBS:   56988.032  r  C1   1.5351e+00   4.8350e+00    1   -9  30.750 1.900 12.8 3.2 3.98 325.21 3013.94  20141126 
OBS:   56988.034  i  C1  -5.7747e+00   6.8749e+00    1   -9  30.991 1.848 24.0 6.6 4.03 318.96 3012.24  20141126 
OBS:   56988.036  z  C1   1.2678e+01   9.1693e+00    1   -9  31.412 1.923 46.6 12.7 4.06 319.15 3005.93  20141126 
OBS:   56991.151  g  C1   7.5629e+00   1.1938e+01  1025   -9  30.744 4.399 13.3 2.2 4.36 328.76 3022.69  20141129 
OBS:   56991.154  r  C1  -1.0533e+01   1.2322e+01  1025   -9  30.770 4.245 14.5 3.3 3.97 314.55 3045.27  20141129 
OBS:   56991.156  i  C1  -3.7936e+00   1.5056e+01  1025   -9  31.011 3.905 24.0 6.8 4.00 302.91 3056.01  20141129 
OBS:   56991.158  z  C1  -2.0276e+01   1.7871e+01  1025   -9  31.458 3.592 47.8 13.3 4.04 286.66 3064.33  20141129 
OBS:   56992.136  g  C1  -1.5120e+01   8.9377e+00    1   -9  30.760 2.803 16.8 2.2 4.34 329.17 3021.80  20141130 
OBS:   56992.139  r  C1   8.4852e+00   7.2876e+00    1   -9  30.792 2.358 16.9 3.4 4.02 319.88 3030.04  20141130 
OBS:   56992.141  i  C1  -3.0017e+00   6.7758e+00    1   -9  31.040 1.968 23.1 6.9 4.05 315.26 3015.28  20141130 
OBS:   56992.143  z  C1  -4.0023e+00   7.2717e+00    1   -9  31.512 1.800 42.6 14.0 4.08 312.34 3001.28  20141130 
