   4906.126      0.5571851    
   4912.772      0.5666820    
   4919.428      0.5726554    
   4926.092      0.5822012    
   4932.766      0.5901874    
   4939.449      0.6003682    
   4946.140      0.6209607    
   4952.841      0.6145964    
   4959.550      0.6385081    
   4966.270      0.6250106    
   4972.997      0.6198017    
   4979.734      0.6564147    
   4986.480      0.6545634    
   4993.235      0.6922236    
   5000.000      0.6475159    
   5006.773      0.6983823    
   5013.557      0.6880060    
   5020.349      0.7012820    
   5027.149      0.7222562    
   5033.960      0.7338508    
   5040.780      0.7526096    
   5047.608      0.7161598    
   5054.446      0.7823413    
   5061.294      0.6843691    
   5068.150      0.7787022    
   5075.017      0.7273073    
   5081.892      0.8501503    
   5088.776      0.7697587    
   5095.670      0.7168871    
   5102.573      0.8534205    
   5109.486      0.9484696    
   5116.408      0.7487929    
   5123.339      0.8493451    
   5130.280      0.8991781    
   5137.229      0.9306052    
   5144.189       1.028103    
   5151.158       1.052127    
   5158.137       1.160319    
   5165.125      0.8915516    
   5172.122      0.8889934    
   5179.128      0.9106592    
   5186.145       1.173864    
   5193.170       1.098642    
   5200.206       1.240615    
   5207.250       1.050833    
   5214.305       1.085932    
   5221.369       1.037248    
   5228.442       1.257213    
   5235.525       1.195669    
   5242.618       1.202710    
   5249.721       1.258850    
   5256.832       1.133842    
   5263.954       1.016280    
   5271.085       1.318274    
   5278.226       1.172749    
   5285.376       1.246662    
   5292.537       1.208081    
   5299.707       1.339628    
   5306.886       1.256785    
   5314.075       1.334644    
   5321.274       1.287291    
   5328.483       1.311130    
   5335.702       1.141778    
   5342.931       1.214180    
   5350.168       1.379622    
   5357.417       1.415029    
   5364.674       1.517255    
   5371.942       1.141836    
   5379.220       1.379552    
   5386.507       1.334784    
   5393.804       1.090956    
   5401.111       1.070789    
   5408.428       1.041886    
   5415.755       1.051669    
   5423.092       1.036569    
   5430.438      0.8808157    
   5437.795      0.7558742    
   5445.162      0.7729181    
   5452.539      0.6962351    
   5459.925      0.7315773    
   5467.322      0.6734630    
   5474.729      0.5714179    
   5482.146      0.8321089    
   5489.572      0.5626292    
   5497.009      0.6263706    
   5504.456      0.8102897    
   5511.913      0.7660772    
   5519.380      0.6436441    
   5526.857      0.5728291    
   5534.345      0.6159073    
   5541.842      0.6972522    
   5549.350      0.6884753    
   5556.868      0.7029099    
   5564.396      0.7506651    
   5571.934      0.8154992    
   5579.482      0.8808381    
   5587.041      0.9359537    
   5594.610      0.8545961    
   5602.188      0.8044008    
   5609.778      0.7977524    
   5617.378      0.7333484    
   5624.988      0.8750035    
   5632.608      0.9025959    
   5640.238       1.142507    
   5647.880       1.009192    
   5655.531       1.067202    
   5663.192      0.8511783    
   5670.865       1.123015    
   5678.547       1.050902    
   5686.240       1.030488    
   5693.943      0.9933967    
   5701.657       1.086511    
   5709.381       1.121551    
   5717.116       1.022936    
   5724.861       1.212954    
   5732.616       1.238389    
   5740.383       1.308288    
   5748.159       1.324696    
   5755.946       1.431068    
   5763.744       1.344972    
   5771.552       1.204498    
   5779.371       1.332022    
   5787.200       1.404737    
   5795.040       1.403607    
   5802.891       1.348460    
   5810.752       1.356736    
   5818.625       1.502191    
   5826.507       1.283670    
   5834.400       1.352869    
   5842.304       1.591895    
   5850.219       1.417386    
   5858.144       1.536639    
   5866.081       1.423314    
   5874.028       1.341622    
   5881.985       1.266491    
   5889.954       1.543251    
   5897.933       1.277505    
   5905.923       1.513654    
   5913.923       1.403886    
   5921.936       1.460867    
   5929.958       1.338347    
   5937.991       1.354203    
   5946.035       1.444391    
   5954.091       1.378610    
   5962.157       1.502250    
   5970.234       1.377272    
   5978.322       1.439109    
   5986.421       1.513101    
   5994.531       1.412400    
   6002.651       1.566192    
   6010.783       1.512394    
   6018.926       1.544736    
   6027.081       1.367417    
   6035.246       1.560059    
   6043.421       1.353515    
   6051.609       1.409822    
   6059.807       1.550620    
   6068.016       1.428570    
   6076.237       1.413450    
   6084.468       1.364880    
   6092.711       1.351038    
   6100.965       1.255230    
   6109.230       1.396584    
   6117.507       1.387935    
   6125.794       1.400615    
   6134.093       1.286149    
   6142.403       1.286335    
   6150.724       1.253536    
   6159.057       1.271976    
   6167.400       1.301534    
   6175.755       1.164530    
   6184.122       1.229966    
   6192.500       1.213880    
   6200.888       1.302624    
   6209.290       1.225139    
   6217.701       1.109728    
   6226.124      0.9592221    
   6234.559       1.176694    
   6243.005       1.013830    
   6251.463       1.019657    
   6259.931       1.049539    
   6268.412      0.9572653    
   6276.904      0.9955335    
   6285.408      0.9812979    
   6293.922      0.8478279    
   6302.449      0.9289696    
   6310.987      0.8886769    
   6319.537       1.007384    
   6328.098       1.002009    
   6336.670      0.8652616    
   6345.255      0.9870486    
   6353.851      0.9388788    
   6362.458       1.099311    
   6371.078      0.8776156    
   6379.708      0.9714637    
   6388.352      0.9676511    
   6397.006       1.052052    
   6405.672      0.9219881    
   6414.350      0.9833272    
   6423.040      0.9043292    
   6431.741       1.082379    
   6440.455       1.088836    
   6449.180       1.027710    
   6457.917      0.9747515    
   6466.665       1.134616    
   6475.425       1.086760    
   6484.198       1.168127    
   6492.982       1.176901    
   6501.778       1.171733    
