   4920.417      0.6931927    
   4927.083      0.6982206    
   4933.757      0.7026358    
   4940.441      0.7065822    
   4947.134      0.7103712    
   4953.836      0.7144418    
   4960.548      0.7192979    
   4967.268      0.7254274    
   4973.997      0.7332229    
   4980.735      0.7429094    
   4987.483      0.7544938    
   4994.239      0.7677431    
   5001.005      0.7821956    
   5007.780      0.7972097    
   5014.564      0.8120469    
   5021.358      0.8259819    
   5028.160      0.8384239    
   5034.972      0.8490294    
   5041.793      0.8577772    
   5048.623      0.8649848    
   5055.462      0.8712463    
   5062.312      0.8772981    
   5069.169      0.8838256    
   5076.037      0.8912560    
   5082.913      0.8995874    
   5089.799      0.9083095    
   5096.694      0.9164501    
   5103.599      0.9227588    
   5110.513      0.9259982    
   5117.436      0.9252771    
   5124.369      0.9203395    
   5131.311      0.9117193    
   5138.263      0.9006975    
   5145.224      0.8890453    
   5152.193      0.8785924    
   5159.174      0.8707222    
   5166.163      0.8659215    
   5173.161      0.8635233    
   5180.170      0.8617390    
   5187.188      0.8580096    
   5194.214      0.8496240    
   5201.251      0.8344642    
   5208.297      0.8116987    
   5215.353      0.7822271    
   5222.418      0.7487353    
   5229.493      0.7153009    
   5236.578      0.6866089    
   5243.672      0.6669393    
   5250.776      0.6591583    
   5257.889      0.6639640    
   5265.012      0.6795811    
   5272.145      0.7020056    
   5279.287      0.7257574    
   5286.438      0.7449812    
   5293.601      0.7546424    
   5300.772      0.7515391    
   5307.953      0.7348989    
   5315.144      0.7064322    
   5322.344      0.6698498    
   5329.555      0.6299875    
   5336.774      0.5917720    
   5344.004      0.5592896    
   5351.244      0.5351813    
   5358.493      0.5204792    
   5365.753      0.5148782    
   5373.022      0.5173094    
   5380.301      0.5266059    
   5387.589      0.5420366    
   5394.888      0.5635397    
   5402.197      0.5915875    
   5409.515      0.6267423    
   5416.844      0.6690651    
   5424.182      0.7175940    
   5431.530      0.7700978    
   5438.889      0.8232285    
   5446.257      0.8730797    
   5453.635      0.9160249    
   5461.023      0.9496183    
   5468.421      0.9732969    
   5475.830      0.9886647    
   5483.248      0.9992442    
   5490.676       1.009715    
   5498.114       1.024812    
   5505.563       1.048140    
   5513.021       1.081216    
   5520.490       1.122973    
   5527.968       1.169883    
   5535.457       1.216661    
   5542.956       1.257397    
   5550.465       1.286837    
   5557.984       1.301518    
   5565.514       1.300469    
   5573.054       1.285349    
   5580.604       1.260002    
   5588.164       1.229566    
   5595.734       1.199373    
   5603.315       1.173916    
   5610.906       1.156124    
   5618.507       1.147077    
   5626.119       1.146196    
   5633.740       1.151788    
   5641.373       1.161764    
   5649.015       1.174316    
   5656.668       1.188373    
   5664.331       1.203726    
   5672.005       1.220833    
   5679.688       1.240391    
   5687.383       1.262836    
   5695.088       1.287927    
   5702.803       1.314555    
   5710.528       1.340816    
   5718.265       1.364337    
   5726.011       1.382746    
   5733.769       1.394166    
   5741.536       1.397599    
   5749.314       1.393094    
   5757.103       1.381710    
   5764.902       1.365257    
   5772.712       1.345939    
   5780.532       1.325973    
   5788.364       1.307271    
   5796.206       1.291245    
   5804.057       1.278733    
   5811.920       1.270024    
   5819.794       1.264927    
   5827.678       1.262849    
   5835.573       1.262843    
   5843.478       1.263658    
   5851.395       1.263791    
   5859.322       1.261602    
   5867.259       1.255495    
   5875.208       1.244170    
   5883.167       1.226888    
   5891.138       1.203689    
   5899.119       1.175476    
   5907.110       1.143923    
   5915.112       1.111180    
   5923.125       1.079443    
   5931.150       1.050469    
   5939.185       1.025175    
   5947.230       1.003434    
   5955.287      0.9841416    
   5963.355      0.9655552    
   5971.434      0.9458343    
   5979.523      0.9236385    
   5987.625      0.8986191    
   5995.736      0.8716615    
   6003.858      0.8447919    
   6011.992      0.8207577    
   6020.137      0.8023851    
   6028.292      0.7918815    
   6036.459      0.7902770    
   6044.637      0.7971670    
   6052.825      0.8108338    
   6061.025      0.8287253    
   6069.236      0.8481572    
   6077.458      0.8670425    
   6085.691      0.8844337    
   6093.936      0.9007113    
   6102.192      0.9173509    
   6110.458      0.9363205    
   6118.736      0.9592745    
   6127.025      0.9867740    
   6135.326       1.017776    
   6143.638       1.049556    
   6151.960       1.078138    
   6160.294       1.099129    
   6168.640       1.108788    
   6176.997       1.105033    
   6185.365       1.088130    
   6193.744       1.060866    
   6202.135       1.028139    
   6210.538      0.9960364    
   6218.951      0.9706281    
   6227.376      0.9567450    
   6235.812      0.9570426    
   6244.260      0.9715600    
   6252.719      0.9978693    
   6261.190       1.031755    
   6269.672       1.068240    
   6278.166       1.102692    
   6286.671       1.131744    
   6295.188       1.153823    
   6303.715       1.169181    
   6312.255       1.179482    
   6320.807       1.187091    
   6329.370       1.194268    
   6337.944       1.202516    
   6346.530       1.212234    
   6355.128       1.222736    
   6363.737       1.232623    
   6372.358       1.240346    
   6380.991       1.244803    
   6389.636       1.245770    
   6398.292       1.244063    
   6406.960       1.241371    
   6415.639       1.239828    
   6424.331       1.241433    
   6433.034       1.247481    
   6441.749       1.258156    
   6450.476       1.272379    
   6459.214       1.287959    
   6467.965       1.301980    
   6476.727       1.311356    
   6485.501       1.313409    
   6494.287       1.306363    
   6503.085       1.289661    
   6511.895       1.264071    
   6520.717       1.231565    
   6529.550       1.195037    
   6538.396       1.157894    
   6547.254       1.123595    
   6556.124       1.095198    
   6565.005       1.074950    
   6573.899       1.063976    
   6582.805       1.062099    
   6591.723       1.067810    
   6600.653       1.078442    
   6609.595       1.090521    
   6618.549       1.100289    
   6627.515       1.104335    
   6636.494       1.100226    
   6645.484       1.087025    
   6654.487       1.065572    
   6663.502       1.038437    
   6672.529       1.009524    
   6681.569      0.9833567    
   6690.620      0.9641942    
   6699.684      0.9551351    
   6708.760      0.9574180    
   6717.849      0.9700797    
   6726.949      0.9900665    
   6736.063       1.012789    
   6745.188       1.033012    
   6754.326       1.045884    
   6763.477       1.047882    
   6772.639       1.037465    
   6781.814       1.015287    
   6791.001      0.9839477    
   6800.202      0.9473547    
   6809.414      0.9098563    
   6818.638      0.8753645    
   6827.876      0.8466682    
   6837.126      0.8250775    
   6846.388      0.8104489    
   6855.663      0.8015398    
   6864.950      0.7965598    
   6874.250      0.7937476    
   6883.563      0.7918164    
   6892.889      0.7901580    
   6902.227      0.7887852    
   6911.577      0.7880656    
   6920.940      0.7883645    
   6930.316      0.7897315    
   6939.705      0.7917458    
   6949.106      0.7935711    
   6958.520      0.7942056    
   6967.947      0.7928416    
   6977.387      0.7892115    
   6986.839      0.7838033    
   6996.305      0.7778600    
   7005.782      0.7731518    
   7015.274      0.7715738    
   7024.777      0.7746831    
   7034.293      0.7833065    
   7043.823      0.7973360    
   7053.365      0.8157737    
   7062.921      0.8370156    
   7072.489      0.8592960    
   7082.071      0.8811617    
   7091.665      0.9018411    
   7101.272      0.9213954    
   7110.892      0.9406095    
   7120.526      0.9606494    
   7130.171      0.9825853    
   7139.831       1.006920    
   7149.504       1.033264    
   7159.189       1.060267    
   7168.888       1.085829    
   7178.601       1.107560    
   7188.325       1.123369    
   7198.063       1.132028    
   7207.814       1.133570    
   7217.579       1.129394    
   7227.356       1.122057    
   7237.148       1.114764    
   7246.952       1.110701    
   7256.769       1.112329    
   7266.600       1.120819    
   7276.445       1.135752    
   7286.302       1.155132    
   7296.173       1.175727    
   7306.057       1.193640    
   7315.955       1.204993    
   7325.866       1.206596    
   7335.791       1.196454    
   7345.728       1.174047    
   7355.680       1.140355    
   7365.645       1.097642    
   7375.624       1.049069    
   7385.615      0.9982362    
   7395.621      0.9487217    
   7405.640      0.9036996    
   7415.672      0.8656721    
   7425.718      0.8363279    
   7435.778      0.8165148    
   7445.851      0.8063001    
   7455.938      0.8050874    
   7466.039      0.8117664    
   7476.153      0.8248744    
   7486.282      0.8427570    
   7496.423      0.8637186    
   7506.579      0.8861521    
   7516.748      0.9086359    
   7526.931      0.9299866    
   7537.128      0.9492619    
   7547.339      0.9657151    
   7557.563      0.9787179    
   7567.802      0.9876784    
   7578.054      0.9919890    
   7588.320      0.9910367    
   7598.601      0.9842942    
   7608.895      0.9714869    
   7619.203      0.9528061    
   7629.524      0.9291139    
   7639.860      0.9020716    
   7650.209      0.8741311    
   7660.574      0.8483493    
   7670.952      0.8280268    
   7681.344      0.8162143    
   7691.750      0.8151767    
   7702.170      0.8259255    
   7712.604      0.8479323    
   7723.052      0.8791087    
   7733.516      0.9160843    
   7743.992      0.9547514    
   7754.483      0.9909764    
   7764.988       1.021337    
   7775.507       1.043728    
   7786.041       1.057697    
   7796.589       1.064433    
   7807.151       1.066406    
   7817.728       1.066735    
   7828.318       1.068434    
   7838.923       1.073710    
   7849.543       1.083486    
   7860.178       1.097246    
   7870.826       1.113261    
   7881.489       1.129110    
   7892.166       1.142370    
   7902.857       1.151300    
   7913.563       1.155325    
   7924.284       1.155202    
   7935.019       1.152818    
   7945.770       1.150666    
   7956.533       1.151144    
   7967.312       1.155849    
   7978.106       1.165075    
   7988.913       1.177631    
   7999.736       1.191056    
   8010.574       1.202178    
   8021.425       1.207875    
   8032.292       1.205862    
   8043.174       1.195285    
   8054.070       1.176993    
   8064.981       1.153400    
   8075.908       1.127985    
   8086.848       1.104542    
   8097.803       1.086377    
   8108.774       1.075644    
   8119.759       1.072971    
   8130.758       1.077454    
   8141.774       1.087010    
   8152.803       1.098970    
   8163.848       1.110753    
   8174.908       1.120451    
   8185.982       1.127181    
   8197.072       1.131139    
   8208.177       1.133361    
   8219.297       1.135294    
   8230.432       1.138303    
   8241.581       1.143258    
   8252.746       1.150311    
   8263.927       1.158911    
   8275.122       1.168022    
   8286.333       1.176480    
   8297.559       1.183347    
   8308.799       1.188178    
   8320.056       1.191106    
   8331.326       1.192737    
   8342.613       1.193904    
   8353.915       1.195350    
   8365.232       1.197461    
   8376.564       1.200122    
   8387.912       1.202746    
   8399.275       1.204465    
   8410.654       1.204403    
   8422.048       1.201963    
   8433.458       1.196999    
   8444.884       1.189828    
   8456.323       1.181058    
   8467.779       1.171266    
   8479.250       1.160631    
   8490.737       1.148625    
   8502.240       1.133884    
   8513.759       1.114319    
   8525.293       1.087471    
   8536.842       1.051064    
   8548.407       1.003631    
   8559.987      0.9450670    
   8571.584      0.8769772    
   8583.196      0.8027132    
   8594.823      0.7270680    
   8606.467      0.6556683    
   8618.127      0.5941743    
   8629.802      0.5474405    
   8641.493      0.5187976    
   8653.199      0.5095986    
   8664.923      0.5191085    
   8676.661      0.5447488    
   8688.415      0.5826358    
   8700.186      0.6282935    
   8711.972      0.6773909    
   8723.774      0.7263599    
   8735.593      0.7727828    
   8747.427      0.8154951    
   8759.276      0.8544176    
   8771.145      0.8901848    
   8783.025      0.9236825    
   8794.925      0.9556161    
   8806.839      0.9862103    
   8818.770       1.015105    
   8830.718       1.041456    
   8842.680       1.064192    
   8854.660       1.082350    
   8866.655       1.095386    
   8878.668       1.103365    
   8890.694       1.106994    
   8902.739       1.107470    
   8914.800       1.106193    
   8926.878       1.104432    
   8938.971       1.103019    
   8951.080       1.102169    
   8963.207       1.101475    
   8975.350       1.100072    
   8987.508       1.096936    
   8999.685       1.091226    
   9011.875       1.082587    
   9024.084       1.071314    
   9036.310       1.058347    
   9048.552       1.045078    
   9060.810       1.033040    
   9073.085       1.023544    
   9085.376       1.017372    
