   5602.188       1.067383    
   5609.778       1.066776    
   5617.378       1.065632    
   5624.988       1.065991    
   5632.608       1.063564    
   5640.238       1.065355    
   5647.880       1.068070    
   5655.531       1.057116    
   5663.192       1.057850    
   5670.865       1.074502    
   5678.547       1.035270    
   5686.240       1.050181    
   5693.943       1.085007    
   5701.657       1.058992    
   5709.381       1.118973    
   5717.116       1.037064    
   5724.861       1.045139    
   5732.616       1.135211    
   5740.383       1.034552    
   5748.159       1.168927    
   5755.946       1.079992    
   5763.744       1.046932    
   5771.552       1.100735    
   5779.371       1.139134    
   5787.200       1.091975    
   5795.040       1.144591    
   5802.891       1.047316    
   5810.752       1.221079    
   5818.625       1.089768    
   5826.507       1.014660    
   5834.400       1.096792    
   5842.304       1.229449    
   5850.219       1.120542    
   5858.144       1.270870    
   5866.081       1.105033    
   5874.028       1.220209    
   5881.985       1.371300    
   5889.954      0.9153314    
   5897.933       1.137957    
   5905.923       1.120661    
   5913.923       1.068282    
   5921.936       1.172037    
   5929.958       1.104960    
   5937.991       1.014028    
   5946.035      0.8748811    
   5954.091      0.6778176    
   5962.157      0.9624988    
   5970.234       1.074820    
   5978.322      0.8653364    
   5986.421       1.143736    
   5994.531      0.8034732    
   6002.651      0.8167048    
   6010.783      0.8001176    
   6018.926      0.8946168    
   6027.081      0.9248140    
   6035.246      0.7093472    
   6043.421      0.8196080    
   6051.609      0.5571820    
   6059.807      0.8420397    
   6068.016      0.8294924    
   6076.237       1.109873    
   6084.468      0.8183635    
   6092.711      0.8804210    
   6100.965       1.010363    
   6109.230      0.7978703    
   6117.507      0.9702806    
   6125.794       1.015721    
   6134.093      0.8320795    
   6142.403      0.8842004    
   6150.724      0.8778004    
   6159.057      0.8968109    
   6167.400      0.8844162    
   6175.755      0.7727126    
   6184.122      0.9266941    
   6192.500      0.8655255    
   6200.888       1.030313    
   6209.290       1.142178    
   6217.701      0.9027057    
   6226.124       1.050177    
   6234.559      0.9224799    
   6243.005      0.8740355    
   6251.463      0.9553152    
   6259.931      0.8764194    
   6268.412       1.056015    
   6276.904      0.9784095    
   6285.408      0.9834633    
   6293.922       1.331298    
   6302.449       1.045279    
   6310.987       1.300351    
   6319.537       1.023532    
   6328.098       1.130869    
   6336.670       1.205472    
   6345.255       1.247341    
   6353.851       1.195338    
   6362.458       1.179811    
   6371.078       1.110530    
   6379.708      0.9994524    
   6388.352       1.137007    
   6397.006       1.075747    
   6405.672       1.150177    
   6414.350       1.119680    
   6423.040       1.012591    
   6431.741      0.9666801    
   6440.455       1.322474    
   6449.180       1.084495    
   6457.917       1.136242    
   6466.665       1.068509    
   6475.425       1.070367    
   6484.198       1.200735    
   6492.982      0.9952133    
   6501.778       1.247711    
   6510.586      0.9906976    
   6519.406       1.167295    
   6528.238      0.8126233    
   6537.082      0.9503017    
   6545.938       1.015783    
   6554.806      0.7532728    
   6563.686       1.157548    
